B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.64,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.5524141
0.64,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.64,3p64s26s,3S,1,1.0,2.0,49108.15,49108.7475859
0.65,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.5430768
0.65,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.65,3p64s26s,3S,1,1.0,2.0,49108.15,49108.7569232
0.66,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.5337395
0.66,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.66,3p64s26s,3S,1,1.0,2.0,49108.15,49108.7662605
0.67,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.5244022
0.67,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.67,3p64s26s,3S,1,1.0,2.0,49108.15,49108.7755978
0.68,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.515065
0.68,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.68,3p64s26s,3S,1,1.0,2.0,49108.15,49108.784935
0.69,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.5057277
0.69,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.69,3p64s26s,3S,1,1.0,2.0,49108.15,49108.7942723
0.7,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4963904
0.7,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.7,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8036096
0.71,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4870531
0.71,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.71,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8129469
0.72,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4777158
0.72,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.72,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8222842
0.73,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4683786
0.73,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.73,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8316214
0.74,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4590413
0.74,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.74,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8409587
0.75,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.449704
0.75,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.75,3p64s26s,3S,1,1.0,2.0,49108.15,49108.850296
0.76,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4403667
0.76,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.76,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8596333
0.77,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4310294
0.77,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.77,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8689706
0.78,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4216922
0.78,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.78,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8783078
0.79,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4123549
0.79,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.79,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8876451
0.8,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.4030176
0.8,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.8,3p64s26s,3S,1,1.0,2.0,49108.15,49108.8969824
0.81,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3936803
0.81,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.81,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9063197
0.82,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.384343
0.82,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.82,3p64s26s,3S,1,1.0,2.0,49108.15,49108.915657
0.83,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3750058
0.83,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.83,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9249942
0.84,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3656685
0.84,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.84,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9343315
0.85,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3563312
0.85,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.85,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9436688
0.86,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3469939
0.86,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.86,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9530061
0.87,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3376566
0.87,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.87,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9623434
0.88,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3283194
0.88,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.88,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9716806
0.89,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3189821
0.89,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.89,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9810179
0.9,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3096448
0.9,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.9,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9903552
0.91,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.3003075
0.91,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.91,3p64s26s,3S,1,1.0,2.0,49108.15,49108.9996925
0.92,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2909702
0.92,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.92,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0090298
0.93,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.281633
0.93,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.93,3p64s26s,3S,1,1.0,2.0,49108.15,49109.018367
0.94,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2722957
0.94,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.94,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0277043
0.95,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2629584
0.95,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.95,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0370416
0.96,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2536211
0.96,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.96,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0463789
0.97,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2442838
0.97,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.97,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0557162
0.98,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2349466
0.98,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.98,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0650534
0.99,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.2256093
0.99,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
0.99,3p64s26s,3S,1,1.0,2.0,49108.15,49109.0743907
1.0,3p64s26s,3S,1,-1.0,2.0,49108.15,49107.216272
1.0,3p64s26s,3S,1,0.0,2.0,49108.15,49108.15
1.0,3p64s26s,3S,1,1.0,2.0,49108.15,49109.083728
0.0,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.01,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.02,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.03,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.04,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.05,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.06,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.07,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.08,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.09,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.1,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.11,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.12,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.13,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.14,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.15,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.16,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.17,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.18,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.19,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.2,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.21,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.22,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.23,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.24,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.25,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.26,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.27,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.28,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.29,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.3,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.31,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.32,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.33,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.34,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.35,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.36,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.37,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.38,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.39,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.4,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.41,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.42,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.43,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.44,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.45,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.46,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.47,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.48,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.49,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.5,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.51,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.52,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.53,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.54,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.55,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.56,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.57,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.58,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.59,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.6,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.61,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.62,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.63,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.64,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.65,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.66,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.67,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.68,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.69,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.7,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.71,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.72,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.73,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.74,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.75,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.76,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.77,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.78,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.79,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.8,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.81,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.82,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.83,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.84,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.85,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.86,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.87,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.88,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.89,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.9,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.91,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.92,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.93,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.94,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.95,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.96,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.97,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.98,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.99,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
1.0,3p64s26s,1S,0,0.0,0.0,49109.85,49109.85
0.0,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.41
0.0,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.41
0.0,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.0,3p64s25d,1D,2,1.0,1.0,49113.41,49113.41
0.0,3p64s25d,1D,2,2.0,1.0,49113.41,49113.41
0.01,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.4006627
0.01,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.4053314
0.01,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.01,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4146686
0.01,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4193373
0.02,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3913254
0.02,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.4006627
0.02,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.02,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4193373
0.02,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4286746
0.03,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3819882
0.03,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3959941
0.03,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.03,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4240059
0.03,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4380118
0.04,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3726509
0.04,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3913254
0.04,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.04,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4286746
0.04,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4473491
0.05,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3633136
0.05,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3866568
0.05,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.05,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4333432
0.05,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4566864
0.06,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3539763
0.06,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3819882
0.06,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.06,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4380118
0.06,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4660237
0.07,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.344639
0.07,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3773195
0.07,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.07,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4426805
0.07,3p64s25d,1D,2,2.0,1.0,49113.41,49113.475361
0.08,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3353018
0.08,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3726509
0.08,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.08,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4473491
0.08,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4846982
0.09,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3259645
0.09,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3679822
0.09,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.09,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4520178
0.09,3p64s25d,1D,2,2.0,1.0,49113.41,49113.4940355
0.1,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3166272
0.1,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3633136
0.1,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.1,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4566864
0.1,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5033728
0.11,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.3072899
0.11,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.358645
0.11,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.11,3p64s25d,1D,2,1.0,1.0,49113.41,49113.461355
0.11,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5127101
0.12,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2979526
0.12,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3539763
0.12,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.12,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4660237
0.12,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5220474
0.13,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2886154
0.13,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3493077
0.13,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.13,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4706923
0.13,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5313846
0.14,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2792781
0.14,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.344639
0.14,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.14,3p64s25d,1D,2,1.0,1.0,49113.41,49113.475361
0.14,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5407219
0.15,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2699408
0.15,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3399704
0.15,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.15,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4800296
0.15,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5500592
0.16,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2606035
0.16,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3353018
0.16,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.16,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4846982
0.16,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5593965
0.17,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2512662
0.17,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3306331
0.17,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.17,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4893669
0.17,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5687338
0.18,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.241929
0.18,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3259645
0.18,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.18,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4940355
0.18,3p64s25d,1D,2,2.0,1.0,49113.41,49113.578071
0.19,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2325917
0.19,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3212958
0.19,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.19,3p64s25d,1D,2,1.0,1.0,49113.41,49113.4987042
0.19,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5874083
0.2,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2232544
0.2,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3166272
0.2,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.2,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5033728
0.2,3p64s25d,1D,2,2.0,1.0,49113.41,49113.5967456
0.21,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2139171
0.21,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3119586
0.21,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.21,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5080414
0.21,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6060829
0.22,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.2045798
0.22,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3072899
0.22,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.22,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5127101
0.22,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6154202
0.23,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1952426
0.23,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.3026213
0.23,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.23,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5173787
0.23,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6247574
0.24,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1859053
0.24,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2979526
0.24,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.24,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5220474
0.24,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6340947
0.25,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.176568
0.25,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.293284
0.25,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.25,3p64s25d,1D,2,1.0,1.0,49113.41,49113.526716
0.25,3p64s25d,1D,2,2.0,1.0,49113.41,49113.643432
0.26,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1672307
0.26,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2886154
0.26,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.26,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5313846
0.26,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6527693
0.27,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1578934
0.27,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2839467
0.27,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.27,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5360533
0.27,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6621066
0.28,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1485562
0.28,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2792781
0.28,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.28,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5407219
0.28,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6714438
0.29,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1392189
0.29,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2746094
0.29,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.29,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5453906
0.29,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6807811
0.3,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1298816
0.3,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2699408
0.3,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.3,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5500592
0.3,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6901184
0.31,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1205443
0.31,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2652722
0.31,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.31,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5547278
0.31,3p64s25d,1D,2,2.0,1.0,49113.41,49113.6994557
0.32,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.111207
0.32,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2606035
0.32,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.32,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5593965
0.32,3p64s25d,1D,2,2.0,1.0,49113.41,49113.708793
0.33,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.1018698
0.33,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2559349
0.33,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.33,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5640651
0.33,3p64s25d,1D,2,2.0,1.0,49113.41,49113.7181302
0.34,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.0925325
0.34,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2512662
0.34,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.34,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5687338
0.34,3p64s25d,1D,2,2.0,1.0,49113.41,49113.7274675
0.35,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.0831952
0.35,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.2465976
0.35,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
0.35,3p64s25d,1D,2,1.0,1.0,49113.41,49113.5734024
0.35,3p64s25d,1D,2,2.0,1.0,49113.41,49113.7368048
0.36,3p64s25d,1D,2,-2.0,1.0,49113.41,49113.0738579
0.36,3p64s25d,1D,2,-1.0,1.0,49113.41,49113.241929
0.36,3p64s25d,1D,2,0.0,1.0,49113.41,49113.41
