B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.73,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5955285
0.73,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.8984715
0.73,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2014144
0.73,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5043573
0.73,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8073002
0.74,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.6721752
0.74,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.979268
0.74,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2863608
0.74,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5934536
0.74,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9005464
0.74,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2076392
0.74,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.514732
0.74,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8218248
0.75,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.6576505
0.75,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9688932
0.75,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2801359
0.75,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5913786
0.75,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9026214
0.75,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2138641
0.75,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5251068
0.75,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8363495
0.76,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.6431259
0.76,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9585185
0.76,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2739111
0.76,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5893037
0.76,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9046963
0.76,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2200889
0.76,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5354815
0.76,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8508741
0.77,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.6286012
0.77,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9481437
0.77,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2676862
0.77,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5872287
0.77,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9067713
0.77,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2263138
0.77,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5458563
0.77,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8653988
0.78,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.6140766
0.78,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.937769
0.78,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2614614
0.78,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5851538
0.78,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9088462
0.78,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2325386
0.78,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.556231
0.78,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8799234
0.79,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5995519
0.79,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9273942
0.79,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2552365
0.79,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5830788
0.79,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9109212
0.79,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2387635
0.79,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5666058
0.79,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.8944481
0.8,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5850272
0.8,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9170195
0.8,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2490117
0.8,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5810039
0.8,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9129961
0.8,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2449883
0.8,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5769805
0.8,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9089728
0.81,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5705026
0.81,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.9066447
0.81,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2427868
0.81,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5789289
0.81,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9150711
0.81,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2512132
0.81,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5873553
0.81,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9234974
0.82,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5559779
0.82,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8962699
0.82,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.236562
0.82,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.576854
0.82,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.917146
0.82,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.257438
0.82,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.5977301
0.82,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9380221
0.83,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5414533
0.83,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8858952
0.83,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2303371
0.83,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.574779
0.83,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.919221
0.83,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2636629
0.83,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6081048
0.83,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9525467
0.84,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5269286
0.84,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8755204
0.84,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2241123
0.84,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5727041
0.84,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9212959
0.84,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2698877
0.84,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6184796
0.84,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9670714
0.85,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.5124039
0.85,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8651457
0.85,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2178874
0.85,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5706291
0.85,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9233709
0.85,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2761126
0.85,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6288543
0.85,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9815961
0.86,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.4978793
0.86,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8547709
0.86,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2116625
0.86,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5685542
0.86,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9254458
0.86,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2823375
0.86,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6392291
0.86,2p618g,2G,7/2,3.5,0.888889,41110.747,41111.9961207
0.87,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.4833546
0.87,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8443962
0.87,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.2054377
0.87,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5664792
0.87,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9275208
0.87,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2885623
0.87,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6496038
0.87,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.0106454
0.88,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.46883
0.88,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8340214
0.88,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1992128
0.88,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5644043
0.88,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9295957
0.88,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.2947872
0.88,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6599786
0.88,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.02517
0.89,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.4543053
0.89,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8236466
0.89,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.192988
0.89,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5623293
0.89,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9316707
0.89,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.301012
0.89,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6703534
0.89,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.0396947
0.9,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.4397806
0.9,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8132719
0.9,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1867631
0.9,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5602544
0.9,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9337456
0.9,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3072369
0.9,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6807281
0.9,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.0542194
0.91,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.425256
0.91,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.8028971
0.91,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1805383
0.91,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5581794
0.91,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9358206
0.91,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3134617
0.91,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.6911029
0.91,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.068744
0.92,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.4107313
0.92,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7925224
0.92,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1743134
0.92,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5561045
0.92,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9378955
0.92,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3196866
0.92,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7014776
0.92,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.0832687
0.93,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.3962067
0.93,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7821476
0.93,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1680886
0.93,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5540295
0.93,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9399705
0.93,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3259114
0.93,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7118524
0.93,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.0977933
0.94,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.381682
0.94,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7717729
0.94,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1618637
0.94,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5519546
0.94,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9420454
0.94,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3321363
0.94,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7222271
0.94,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.112318
0.95,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.3671573
0.95,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7613981
0.95,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1556389
0.95,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5498796
0.95,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9441204
0.95,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3383611
0.95,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7326019
0.95,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.1268427
0.96,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.3526327
0.96,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7510233
0.96,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.149414
0.96,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5478047
0.96,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9461953
0.96,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.344586
0.96,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7429767
0.96,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.1413673
0.97,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.338108
0.97,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7406486
0.97,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1431892
0.97,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5457297
0.97,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9482703
0.97,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3508108
0.97,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7533514
0.97,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.155892
0.98,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.3235834
0.98,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7302738
0.98,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1369643
0.98,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5436548
0.98,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9503452
0.98,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3570357
0.98,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7637262
0.98,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.1704166
0.99,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.3090587
0.99,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7198991
0.99,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1307394
0.99,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5415798
0.99,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9524202
0.99,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3632606
0.99,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7741009
0.99,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.1849413
1.0,2p618g,2G,7/2,-3.5,0.888889,41110.747,41109.294534
1.0,2p618g,2G,7/2,-2.5,0.888889,41110.747,41109.7095243
1.0,2p618g,2G,7/2,-1.5,0.888889,41110.747,41110.1245146
1.0,2p618g,2G,7/2,-0.5,0.888889,41110.747,41110.5395049
1.0,2p618g,2G,7/2,0.5,0.888889,41110.747,41110.9544951
1.0,2p618g,2G,7/2,1.5,0.888889,41110.747,41111.3694854
1.0,2p618g,2G,7/2,2.5,0.888889,41110.747,41111.7844757
1.0,2p618g,2G,7/2,3.5,0.888889,41110.747,41112.199466
0.0,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.748
0.0,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.748
0.01,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.7246568
0.01,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.7298442
0.01,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.7350316
0.01,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7402189
0.01,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7454063
0.01,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7505937
0.01,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7557811
0.01,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.7609684
0.01,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.7661558
0.01,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.7713432
0.02,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.7013136
0.02,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.7116884
0.02,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.7220631
0.02,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7324379
0.02,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7428126
0.02,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7531874
0.02,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7635621
0.02,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.7739369
0.02,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.7843116
0.02,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.7946864
0.03,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.6779704
0.03,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6935325
0.03,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.7090947
0.03,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7246568
0.03,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7402189
0.03,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7557811
0.03,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7713432
0.03,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.7869053
0.03,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8024675
0.03,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.8180296
0.04,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.6546272
0.04,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6753767
0.04,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6961262
0.04,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7168757
0.04,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7376252
0.04,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7583748
0.04,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7791243
0.04,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.7998738
0.04,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8206233
0.04,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.8413728
0.05,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.631284
0.05,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6572209
0.05,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6831578
0.05,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7090947
0.05,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7350316
0.05,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7609684
0.05,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7869053
0.05,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8128422
0.05,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8387791
0.05,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.864716
0.06,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.6079408
0.06,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6390651
0.06,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6701893
0.06,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.7013136
0.06,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7324379
0.06,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7635621
0.06,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.7946864
0.06,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8258107
0.06,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8569349
0.06,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.8880592
0.07,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.5845976
0.07,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6209093
0.07,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6572209
0.07,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6935325
0.07,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7298442
0.07,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7661558
0.07,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8024675
0.07,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8387791
0.07,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8750907
0.07,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.9114024
0.08,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.5612544
0.08,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.6027534
0.08,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6442525
0.08,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6857515
0.08,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7272505
0.08,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7687495
0.08,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8102485
0.08,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8517475
0.08,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.8932466
0.08,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.9347456
0.09,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.5379112
0.09,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.5845976
0.09,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.631284
0.09,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6779704
0.09,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7246568
0.09,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7713432
0.09,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8180296
0.09,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.864716
0.09,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.9114024
0.09,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.9580888
0.1,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.514568
0.1,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.5664418
0.1,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6183156
0.1,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6701893
0.1,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7220631
0.1,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7739369
0.1,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8258107
0.1,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8776844
0.1,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.9295582
0.1,2p618g,2G,9/2,4.5,1.111111,41110.748,41110.981432
0.11,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.4912248
0.11,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.548286
0.11,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.6053471
0.11,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6624083
0.11,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7194694
0.11,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7765306
0.11,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8335917
0.11,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.8906529
0.11,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.947714
0.11,2p618g,2G,9/2,4.5,1.111111,41110.748,41111.0047752
0.12,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.4678816
0.12,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.5301302
0.12,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.5923787
0.12,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6546272
0.12,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7168757
0.12,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7791243
0.12,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8413728
0.12,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.9036213
0.12,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.9658698
0.12,2p618g,2G,9/2,4.5,1.111111,41110.748,41111.0281184
0.13,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.4445384
0.13,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.5119743
0.13,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.5794102
0.13,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6468461
0.13,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.714282
0.13,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.781718
0.13,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8491539
0.13,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.9165898
0.13,2p618g,2G,9/2,3.5,1.111111,41110.748,41110.9840257
0.13,2p618g,2G,9/2,4.5,1.111111,41110.748,41111.0514616
0.14,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.4211952
0.14,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.4938185
0.14,2p618g,2G,9/2,-2.5,1.111111,41110.748,41110.5664418
0.14,2p618g,2G,9/2,-1.5,1.111111,41110.748,41110.6390651
0.14,2p618g,2G,9/2,-0.5,1.111111,41110.748,41110.7116884
0.14,2p618g,2G,9/2,0.5,1.111111,41110.748,41110.7843116
0.14,2p618g,2G,9/2,1.5,1.111111,41110.748,41110.8569349
0.14,2p618g,2G,9/2,2.5,1.111111,41110.748,41110.9295582
0.14,2p618g,2G,9/2,3.5,1.111111,41110.748,41111.0021815
0.14,2p618g,2G,9/2,4.5,1.111111,41110.748,41111.0748048
0.15,2p618g,2G,9/2,-4.5,1.111111,41110.748,41110.397852
0.15,2p618g,2G,9/2,-3.5,1.111111,41110.748,41110.4756627
