B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.74,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5765759
0.74,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9714094
0.74,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3662429
0.74,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.7610764
0.74,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.1559099
0.74,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.5507434
0.75,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.7682343
0.75,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1684034
0.75,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5685725
0.75,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9687416
0.75,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3689107
0.75,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.7690798
0.75,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.1692489
0.75,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.569418
0.76,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.7495598
0.76,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1550644
0.76,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5605691
0.76,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9660738
0.76,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3715785
0.76,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.7770832
0.76,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.1825878
0.76,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.5880925
0.77,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.7308852
0.77,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1417255
0.77,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5525657
0.77,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.963406
0.77,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3742463
0.77,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.7850865
0.77,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.1959268
0.77,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.6067671
0.78,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.7122106
0.78,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1283865
0.78,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5445624
0.78,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9607382
0.78,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3769141
0.78,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.7930899
0.78,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2092658
0.78,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.6254416
0.79,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.6935361
0.79,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1150475
0.79,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.536559
0.79,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9580704
0.79,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3795819
0.79,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8010933
0.79,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2226048
0.79,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.6441162
0.8,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.6748615
0.8,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.1017086
0.8,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5285556
0.8,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9554026
0.8,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3822497
0.8,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8090967
0.8,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2359437
0.8,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.6627908
0.81,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.656187
0.81,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0883696
0.81,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5205522
0.81,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9527348
0.81,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3849175
0.81,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8171001
0.81,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2492827
0.81,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.6814653
0.82,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.6375124
0.82,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0750306
0.82,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5125488
0.82,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.950067
0.82,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3875852
0.82,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8251035
0.82,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2626217
0.82,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.7001399
0.83,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.6188379
0.83,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0616916
0.83,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.5045454
0.83,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9473992
0.83,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.390253
0.83,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8331068
0.83,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2759606
0.83,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.7188144
0.84,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.6001633
0.84,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0483527
0.84,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4965421
0.84,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9447314
0.84,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3929208
0.84,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8411102
0.84,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.2892996
0.84,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.737489
0.85,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.5814887
0.85,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0350137
0.85,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4885387
0.85,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9420637
0.85,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3955886
0.85,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8491136
0.85,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3026386
0.85,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.7561635
0.86,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.5628142
0.86,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0216747
0.86,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4805353
0.86,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9393959
0.86,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.3982564
0.86,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.857117
0.86,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3159775
0.86,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.7748381
0.87,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.5441396
0.87,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106631.0083358
0.87,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4725319
0.87,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9367281
0.87,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4009242
0.87,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8651204
0.87,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3293165
0.87,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.7935127
0.88,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.5254651
0.88,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.9949968
0.88,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4645285
0.88,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9340603
0.88,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.403592
0.88,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8731237
0.88,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3426555
0.88,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.8121872
0.89,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.5067905
0.89,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.9816578
0.89,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4565252
0.89,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9313925
0.89,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4062598
0.89,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8811271
0.89,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3559944
0.89,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.8308618
0.9,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.488116
0.9,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.9683189
0.9,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4485218
0.9,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9287247
0.9,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4089276
0.9,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8891305
0.9,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3693334
0.9,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.8495363
0.91,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.4694414
0.91,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.9549799
0.91,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4405184
0.91,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9260569
0.91,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4115954
0.91,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.8971339
0.91,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3826724
0.91,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.8682109
0.92,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.4507668
0.92,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.9416409
0.92,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.432515
0.92,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9233891
0.92,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4142632
0.92,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9051373
0.92,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.3960114
0.92,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.8868854
0.93,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.4320923
0.93,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.928302
0.93,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4245116
0.93,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9207213
0.93,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.416931
0.93,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9131407
0.93,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4093503
0.93,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.90556
0.94,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.4134177
0.94,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.914963
0.94,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4165082
0.94,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9180535
0.94,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4195988
0.94,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.921144
0.94,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4226893
0.94,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.9242346
0.95,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.3947432
0.95,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.901624
0.95,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4085049
0.95,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9153857
0.95,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4222666
0.95,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9291474
0.95,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4360283
0.95,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.9429091
0.96,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.3760686
0.96,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.888285
0.96,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.4005015
0.96,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9127179
0.96,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4249344
0.96,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9371508
0.96,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4493672
0.96,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.9615837
0.97,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.357394
0.97,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.8749461
0.97,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.3924981
0.97,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9100501
0.97,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4276022
0.97,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9451542
0.97,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4627062
0.97,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.9802582
0.98,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.3387195
0.98,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.8616071
0.98,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.3844947
0.98,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9073823
0.98,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4302699
0.98,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9531576
0.98,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4760452
0.98,6f,2F*,7/2,3.5,1.142857,106632.16882614,106633.9989328
0.99,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.3200449
0.99,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.8482681
0.99,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.3764913
0.99,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9047145
0.99,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4329377
0.99,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9611609
0.99,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.4893841
0.99,6f,2F*,7/2,3.5,1.142857,106632.16882614,106634.0176073
1.0,6f,2F*,7/2,-3.5,1.142857,106632.16882614,106630.3013704
1.0,6f,2F*,7/2,-2.5,1.142857,106632.16882614,106630.8349292
1.0,6f,2F*,7/2,-1.5,1.142857,106632.16882614,106631.368488
1.0,6f,2F*,7/2,-0.5,1.142857,106632.16882614,106631.9020467
1.0,6f,2F*,7/2,0.5,1.142857,106632.16882614,106632.4356055
1.0,6f,2F*,7/2,1.5,1.142857,106632.16882614,106632.9691643
1.0,6f,2F*,7/2,2.5,1.142857,106632.16882614,106633.5027231
1.0,6f,2F*,7/2,3.5,1.142857,106632.16882614,106634.0362819
0.0,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.1688219
0.0,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.1688219
0.01,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.1542972
0.01,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1584471
0.01,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.162597
0.01,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1667469
0.01,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1708968
0.01,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1750467
0.01,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.1791966
0.01,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.1833465
0.02,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.1397726
0.02,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1480724
0.02,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1563722
0.02,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.164672
0.02,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1729718
0.02,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1812716
0.02,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.1895714
0.02,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.1978712
0.03,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.1252479
0.03,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1376976
0.03,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1501473
0.03,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.162597
0.03,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1750467
0.03,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1874964
0.03,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.1999462
0.03,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2123959
0.04,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.1107232
0.04,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1273229
0.04,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1439225
0.04,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1605221
0.04,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1771217
0.04,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1937213
0.04,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2103209
0.04,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2269205
0.05,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0961986
0.05,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1169481
0.05,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1376976
0.05,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1584471
0.05,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1791966
0.05,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.1999462
0.05,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2206957
0.05,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2414452
0.06,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0816739
0.06,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.1065733
0.06,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1314728
0.06,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1563722
0.06,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1812716
0.06,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.206171
0.06,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2310704
0.06,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2559698
0.07,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0671493
0.07,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0961986
0.07,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1252479
0.07,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1542972
0.07,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1833465
0.07,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2123959
0.07,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2414452
0.07,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2704945
0.08,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0526246
0.08,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0858238
0.08,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.119023
0.08,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1522223
0.08,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1854215
0.08,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2186207
0.08,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2518199
0.08,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2850192
0.09,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0380999
0.09,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0754491
0.09,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1127982
0.09,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1501473
0.09,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1874964
0.09,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2248456
0.09,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2621947
0.09,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.2995438
0.1,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0235753
0.1,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0650743
0.1,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1065733
0.1,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1480724
0.1,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1895714
0.1,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2310704
0.1,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2725694
0.1,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3140685
0.11,6g,2G,7/2,-3.5,0.888889,106632.16882188,106632.0090506
0.11,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0546996
0.11,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.1003485
0.11,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1459974
0.11,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1916463
0.11,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2372953
0.11,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.2829442
0.11,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3285931
0.12,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.994526
0.12,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0443248
0.12,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0941236
0.12,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1439225
0.12,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1937213
0.12,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2435201
0.12,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.293319
0.12,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3431178
0.13,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.9800013
0.13,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.03395
0.13,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0878988
0.13,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1418475
0.13,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1957962
0.13,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.249745
0.13,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.3036937
0.13,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3576425
0.14,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.9654766
0.14,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0235753
0.14,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0816739
0.14,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1397726
0.14,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1978712
0.14,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2559698
0.14,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.3140685
0.14,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3721671
0.15,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.950952
0.15,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0132005
0.15,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0754491
0.15,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1376976
0.15,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.1999462
0.15,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2621947
0.15,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.3244432
0.15,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.3866918
0.16,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.9364273
0.16,6g,2G,7/2,-2.5,0.888889,106632.16882188,106632.0028258
0.16,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0692242
0.16,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1356227
0.16,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.2020211
0.16,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2684195
0.16,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.334818
0.16,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.4012164
0.17,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.9219027
0.17,6g,2G,7/2,-2.5,0.888889,106632.16882188,106631.992451
0.17,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0629994
0.17,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1335477
0.17,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.2040961
0.17,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2746444
0.17,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.3451927
0.17,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.4157411
0.18,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.907378
0.18,6g,2G,7/2,-2.5,0.888889,106632.16882188,106631.9820763
0.18,6g,2G,7/2,-1.5,0.888889,106632.16882188,106632.0567745
0.18,6g,2G,7/2,-0.5,0.888889,106632.16882188,106632.1314728
0.18,6g,2G,7/2,0.5,0.888889,106632.16882188,106632.206171
0.18,6g,2G,7/2,1.5,0.888889,106632.16882188,106632.2808693
0.18,6g,2G,7/2,2.5,0.888889,106632.16882188,106632.3555675
0.18,6g,2G,7/2,3.5,0.888889,106632.16882188,106632.4302658
0.19,6g,2G,7/2,-3.5,0.888889,106632.16882188,106631.8928533
