B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.6,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6579188
0.6,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0420812
0.6,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4262437
0.6,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.8104062
0.61,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.873587
0.61,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2641522
0.61,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6547174
0.61,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0452826
0.61,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4358478
0.61,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.826413
0.62,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.8575802
0.62,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2545481
0.62,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.651516
0.62,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.048484
0.62,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4454519
0.62,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.8424198
0.63,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.8415734
0.63,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2449441
0.63,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6483147
0.63,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0516853
0.63,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4550559
0.63,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.8584266
0.64,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.8255667
0.64,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.23534
0.64,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6451133
0.64,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0548867
0.64,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.46466
0.64,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.8744333
0.65,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.8095599
0.65,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2257359
0.65,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.641912
0.65,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.058088
0.65,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4742641
0.65,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.8904401
0.66,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.7935531
0.66,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2161319
0.66,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6387106
0.66,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0612894
0.66,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4838681
0.66,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.9064469
0.67,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.7775464
0.67,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.2065278
0.67,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6355093
0.67,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0644907
0.67,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.4934722
0.67,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.9224536
0.68,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.7615396
0.68,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1969238
0.68,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6323079
0.68,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0676921
0.68,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5030762
0.68,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.9384604
0.69,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.7455328
0.69,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1873197
0.69,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6291066
0.69,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0708934
0.69,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5126803
0.69,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.9544672
0.7,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.729526
0.7,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1777156
0.7,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6259052
0.7,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0740948
0.7,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5222844
0.7,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.970474
0.71,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.7135193
0.71,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1681116
0.71,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6227039
0.71,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0772961
0.71,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5318884
0.71,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62182.9864807
0.72,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6975125
0.72,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1585075
0.72,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6195025
0.72,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0804975
0.72,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5414925
0.72,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0024875
0.73,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6815057
0.73,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1489034
0.73,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6163011
0.73,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0836989
0.73,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5510966
0.73,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0184943
0.74,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.665499
0.74,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1392994
0.74,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6130998
0.74,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0869002
0.74,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5607006
0.74,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.034501
0.75,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6494922
0.75,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1296953
0.75,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6098984
0.75,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0901016
0.75,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5703047
0.75,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0505078
0.76,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6334854
0.76,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1200913
0.76,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6066971
0.76,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0933029
0.76,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5799087
0.76,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0665146
0.77,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6174787
0.77,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1104872
0.77,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6034957
0.77,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0965043
0.77,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5895128
0.77,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0825213
0.78,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.6014719
0.78,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.1008831
0.78,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.6002944
0.78,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.0997056
0.78,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.5991169
0.78,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.0985281
0.79,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.5854651
0.79,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0912791
0.79,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.597093
0.79,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.102907
0.79,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6087209
0.79,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.1145349
0.8,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.5694583
0.8,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.081675
0.8,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5938917
0.8,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1061083
0.8,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.618325
0.8,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.1305417
0.81,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.5534516
0.81,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0720709
0.81,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5906903
0.81,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1093097
0.81,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6279291
0.81,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.1465484
0.82,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.5374448
0.82,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0624669
0.82,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.587489
0.82,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.112511
0.82,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6375331
0.82,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.1625552
0.83,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.521438
0.83,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0528628
0.83,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5842876
0.83,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1157124
0.83,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6471372
0.83,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.178562
0.84,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.5054313
0.84,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0432588
0.84,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5810863
0.84,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1189137
0.84,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6567412
0.84,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.1945687
0.85,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4894245
0.85,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0336547
0.85,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5778849
0.85,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1221151
0.85,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6663453
0.85,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2105755
0.86,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4734177
0.86,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0240506
0.86,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5746835
0.86,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1253165
0.86,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6759494
0.86,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2265823
0.87,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4574109
0.87,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0144466
0.87,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5714822
0.87,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1285178
0.87,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6855534
0.87,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2425891
0.88,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4414042
0.88,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62181.0048425
0.88,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5682808
0.88,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1317192
0.88,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.6951575
0.88,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2585958
0.89,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4253974
0.89,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9952384
0.89,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5650795
0.89,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1349205
0.89,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7047616
0.89,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2746026
0.9,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.4093906
0.9,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9856344
0.9,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5618781
0.9,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1381219
0.9,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7143656
0.9,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.2906094
0.91,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.3933839
0.91,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9760303
0.91,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5586768
0.91,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1413232
0.91,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7239697
0.91,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.3066161
0.92,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.3773771
0.92,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9664263
0.92,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5554754
0.92,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1445246
0.92,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7335737
0.92,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.3226229
0.93,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.3613703
0.93,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9568222
0.93,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5522741
0.93,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1477259
0.93,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7431778
0.93,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.3386297
0.94,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.3453636
0.94,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9472181
0.94,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5490727
0.94,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1509273
0.94,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7527819
0.94,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.3546364
0.95,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.3293568
0.95,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9376141
0.95,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5458714
0.95,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1541286
0.95,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7623859
0.95,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.3706432
0.96,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.31335
0.96,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.92801
0.96,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.54267
0.96,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.15733
0.96,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.77199
0.96,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.38665
0.97,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.2973432
0.97,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9184059
0.97,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5394686
0.97,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1605314
0.97,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7815941
0.97,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.4026568
0.98,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.2813365
0.98,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.9088019
0.98,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5362673
0.98,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1637327
0.98,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.7911981
0.98,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.4186635
0.99,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.2653297
0.99,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.8991978
0.99,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5330659
0.99,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1669341
0.99,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.8008022
0.99,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.4346703
1.0,4d95s(3D)5p,4D*,5/2,-2.5,1.371429,62181.85,62180.2493229
1.0,4d95s(3D)5p,4D*,5/2,-1.5,1.371429,62181.85,62180.8895938
1.0,4d95s(3D)5p,4D*,5/2,-0.5,1.371429,62181.85,62181.5298646
1.0,4d95s(3D)5p,4D*,5/2,0.5,1.371429,62181.85,62182.1701354
1.0,4d95s(3D)5p,4D*,5/2,1.5,1.371429,62181.85,62182.8104062
1.0,4d95s(3D)5p,4D*,5/2,2.5,1.371429,62181.85,62183.4506771
0.0,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.0,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.01,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.01,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.02,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.02,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.03,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.03,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.04,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.04,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.05,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.05,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.06,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.06,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.07,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.07,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.08,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.08,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.09,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.09,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.1,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.1,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.11,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.11,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.12,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.12,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.13,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.13,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.14,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.14,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.15,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.15,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.16,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.16,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.17,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.17,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.18,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.18,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.19,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.19,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.2,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.2,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.21,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.21,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.22,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.22,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.23,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.23,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.24,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.24,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.25,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.25,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.26,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.26,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.27,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.27,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.28,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.28,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.29,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.29,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.3,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.3,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.31,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.31,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.32,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.32,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.33,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.33,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.34,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.34,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.35,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.35,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.36,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
0.36,4d95s(3D)5p,4D*,1/2,0.5,0.0,64575.5,64575.5
0.37,4d95s(3D)5p,4D*,1/2,-0.5,0.0,64575.5,64575.5
