B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.53,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.5948757
0.54,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.595787
0.54,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.931929
0.54,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.268071
0.54,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.604213
0.55,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5864497
0.55,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9288166
0.55,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2711834
0.55,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6135503
0.56,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5771125
0.56,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9257042
0.56,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2742958
0.56,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6228875
0.57,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5677752
0.57,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9225917
0.57,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2774083
0.57,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6322248
0.58,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5584379
0.58,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9194793
0.58,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2805207
0.58,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6415621
0.59,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5491006
0.59,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9163669
0.59,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2836331
0.59,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6508994
0.6,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5397633
0.6,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9132544
0.6,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2867456
0.6,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6602367
0.61,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5304261
0.61,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.910142
0.61,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.289858
0.61,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6695739
0.62,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5210888
0.62,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9070296
0.62,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2929704
0.62,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6789112
0.63,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5117515
0.63,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9039172
0.63,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2960828
0.63,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6882485
0.64,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.5024142
0.64,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.9008047
0.64,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.2991953
0.64,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.6975858
0.65,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.493077
0.65,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8976923
0.65,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3023077
0.65,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.706923
0.66,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4837397
0.66,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8945799
0.66,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3054201
0.66,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7162603
0.67,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4744024
0.67,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8914675
0.67,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3085325
0.67,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7255976
0.68,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4650651
0.68,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.888355
0.68,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.311645
0.68,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7349349
0.69,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4557278
0.69,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8852426
0.69,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3147574
0.69,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7442722
0.7,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4463906
0.7,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8821302
0.7,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3178698
0.7,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7536094
0.71,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4370533
0.71,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8790178
0.71,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3209822
0.71,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7629467
0.72,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.427716
0.72,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8759053
0.72,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3240947
0.72,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.772284
0.73,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4183787
0.73,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8727929
0.73,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3272071
0.73,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7816213
0.74,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.4090415
0.74,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8696805
0.74,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3303195
0.74,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.7909585
0.75,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3997042
0.75,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8665681
0.75,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3334319
0.75,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8002958
0.76,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3903669
0.76,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8634556
0.76,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3365444
0.76,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8096331
0.77,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3810296
0.77,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8603432
0.77,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3396568
0.77,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8189704
0.78,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3716923
0.78,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8572308
0.78,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3427692
0.78,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8283077
0.79,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3623551
0.79,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8541184
0.79,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3458816
0.79,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8376449
0.8,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3530178
0.8,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8510059
0.8,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3489941
0.8,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8469822
0.81,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3436805
0.81,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8478935
0.81,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3521065
0.81,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8563195
0.82,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3343432
0.82,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8447811
0.82,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3552189
0.82,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8656568
0.83,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.325006
0.83,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8416687
0.83,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3583313
0.83,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.874994
0.84,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3156687
0.84,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8385562
0.84,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3614438
0.84,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8843313
0.85,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.3063314
0.85,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8354438
0.85,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3645562
0.85,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.8936686
0.86,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2969941
0.86,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8323314
0.86,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3676686
0.86,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9030059
0.87,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2876568
0.87,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8292189
0.87,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3707811
0.87,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9123432
0.88,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2783196
0.88,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8261065
0.88,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3738935
0.88,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9216804
0.89,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2689823
0.89,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8229941
0.89,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3770059
0.89,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9310177
0.9,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.259645
0.9,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8198817
0.9,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3801183
0.9,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.940355
0.91,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2503077
0.91,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8167692
0.91,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3832308
0.91,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9496923
0.92,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2409705
0.92,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8136568
0.92,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3863432
0.92,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9590295
0.93,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2316332
0.93,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8105444
0.93,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3894556
0.93,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9683668
0.94,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2222959
0.94,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.807432
0.94,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.392568
0.94,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9777041
0.95,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2129586
0.95,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8043195
0.95,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3956805
0.95,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9870414
0.96,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.2036213
0.96,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.8012071
0.96,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.3987929
0.96,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63005.9963787
0.97,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.1942841
0.97,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.7980947
0.97,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.4019053
0.97,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63006.0057159
0.98,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.1849468
0.98,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.7949823
0.98,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.4050177
0.98,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63006.0150532
0.99,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.1756095
0.99,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.7918698
0.99,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.4081302
0.99,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63006.0243905
1.0,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-1.5,1.333333,63005.1,63004.1662722
1.0,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,-0.5,1.333333,63005.1,63004.7887574
1.0,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,0.5,1.333333,63005.1,63005.4112426
1.0,5d9<3/2>6s<1/2>6p<3/2>,2P*,3/2,1.5,1.333333,63005.1,63006.0337278
0.0,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.4
0.0,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4
0.01,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.395308
0.01,5d108s,2S,1/2,0.5,2.01,64742.4,64742.404692
0.02,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.390616
0.02,5d108s,2S,1/2,0.5,2.01,64742.4,64742.409384
0.03,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3859241
0.03,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4140759
0.04,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3812321
0.04,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4187679
0.05,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3765401
0.05,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4234599
0.06,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3718481
0.06,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4281519
0.07,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3671561
0.07,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4328439
0.08,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3624641
0.08,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4375359
0.09,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3577722
0.09,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4422278
0.1,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3530802
0.1,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4469198
0.11,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3483882
0.11,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4516118
0.12,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3436962
0.12,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4563038
0.13,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3390042
0.13,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4609958
0.14,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3343122
0.14,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4656878
0.15,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3296203
0.15,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4703797
0.16,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3249283
0.16,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4750717
0.17,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3202363
0.17,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4797637
0.18,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3155443
0.18,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4844557
0.19,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3108523
0.19,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4891477
0.2,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3061603
0.2,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4938397
0.21,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.3014684
0.21,5d108s,2S,1/2,0.5,2.01,64742.4,64742.4985316
0.22,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2967764
0.22,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5032236
0.23,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2920844
0.23,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5079156
0.24,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2873924
0.24,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5126076
0.25,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2827004
0.25,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5172996
0.26,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2780084
0.26,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5219916
0.27,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2733165
0.27,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5266835
0.28,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2686245
0.28,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5313755
0.29,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2639325
0.29,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5360675
0.3,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2592405
0.3,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5407595
0.31,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2545485
0.31,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5454515
0.32,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2498565
0.32,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5501435
0.33,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2451646
0.33,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5548354
0.34,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2404726
0.34,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5595274
0.35,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2357806
0.35,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5642194
0.36,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2310886
0.36,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5689114
0.37,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2263966
0.37,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5736034
0.38,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2217046
0.38,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5782954
0.39,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2170127
0.39,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5829873
0.4,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2123207
0.4,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5876793
0.41,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2076287
0.41,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5923713
0.42,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.2029367
0.42,5d108s,2S,1/2,0.5,2.01,64742.4,64742.5970633
0.43,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.1982447
0.43,5d108s,2S,1/2,0.5,2.01,64742.4,64742.6017553
0.44,5d108s,2S,1/2,-0.5,2.01,64742.4,64742.1935527
0.44,5d108s,2S,1/2,0.5,2.01,64742.4,64742.6064473
