path_index,source_sample_index,scale_factor,redshift,contraction_elapsed_time_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,q_A_ln_E,boundary_margin_candidate,trajectory_direction
1906,1906,0.00015417004529500001,6485.3443354800002,13.7968919561,-33614853.769299999,33614853.769299999,499316.17627,13.120994793860955,4.0109636661799999e-12,contraction
1907,1907,0.00015346169828000001,6515.2839406100002,13.7968920895,-33898937.103,33898937.103,503535.95972899999,13.129410408111852,3.9440191795600003e-12,contraction
1908,1908,0.000152756605824,6545.3617406699996,13.7968922218,-34185503.133199997,34185503.133199997,507792.621246,13.137828417320044,3.8781734453500003e-12,contraction
1909,1909,0.000152054752973,6575.5783735499999,13.796892353,-34474574.1074,34474574.1074,512086.49128700001,13.14624881804979,3.8134087715099999e-12,contraction
1910,1910,0.000151356124844,6605.93448008,13.796892483000001,-34766172.475699998,34766172.475699998,516417.90332500002,13.154671606844357,3.7497077448399998e-12,contraction
1911,1911,0.00015066070661899999,6636.4307040200001,13.796892612000001,-35060320.8926,35060320.8926,520787.19387100002,13.163096780232776,3.6870532266799998e-12,contraction
1912,1912,0.00014996848355000001,6667.06769214,13.796892739900001,-35357042.218900003,35357042.218900003,525194.70250000001,13.171524334726245,3.6254283486500001e-12,contraction
1913,1913,0.000149279440958,6697.8460941699996,13.7968928667,-35656359.523500003,35656359.523500003,529640.77187900001,13.179954266818012,3.5648165085499999e-12,contraction
1914,1914,0.00014859356422900001,6728.76656284,13.7968929925,-35958296.085299999,35958296.085299999,534125.74779399997,13.188386572980917,3.5052013661999999e-12,contraction
1915,1915,0.000147910838817,6759.8297539200003,13.7968931172,-36262875.395599999,36262875.395599999,538649.97918300005,13.196821249675722,3.4465668394199998e-12,contraction
1916,1916,0.00014723125024299999,6791.0363261700004,13.796893240799999,-36570121.159100004,36570121.159100004,543213.81816000002,13.205258293341952,3.3888971000599998e-12,contraction
1917,1917,0.00014655478409600001,6822.3869414199999,13.796893363400001,-36880057.296899997,36880057.296899997,547817.620047,13.213697700403358,3.3321765700800001e-12,contraction
1918,1918,0.00014588142602800001,6853.8822645299997,13.796893485,-37192707.947800003,37192707.947800003,552461.74340299994,13.222139467267155,3.2763899176599998e-12,contraction
1919,1919,0.00014521116175900001,6885.5229634400002,13.796893605599999,-37508097.470399998,37508097.470399998,557146.55005299998,13.230583590322851,3.22152205344e-12,contraction
1920,1920,0.000144543977075,6917.3097091899999,13.7968937251,-37826250.445600003,37826250.445600003,561872.40512000001,13.239030065945967,3.16755812676e-12,contraction
1921,1921,0.00014387985782600001,6949.2431758900002,13.796893843699999,-38147191.6778,38147191.6778,566639.67705199996,13.247478890492285,3.1144835219399999e-12,contraction
1922,1922,0.000143218789927,6981.3240407699996,13.7968939612,-38470946.197700001,38470946.197700001,571448.73765499995,13.255930060302392,3.0622838546900001e-12,contraction
1923,1923,0.00014256075936,7013.5529841999996,13.796894077799999,-38797539.2641,38797539.2641,576299.96212299995,13.264383571700307,3.0109449685300002e-12,contraction
1924,1924,0.00014190575216899999,7045.93068967,13.7968941933,-39126996.365900002,39126996.365900002,581193.72907,13.272839420995142,2.96045293122e-12,contraction
1925,1925,0.00014125375446199999,7078.4578438400004,13.796894307900001,-39459343.224299997,39459343.224299997,586130.42056,13.281297604478789,2.91079403134e-12,contraction
1926,1926,0.000140604752413,7111.1351365299997,13.796894421599999,-39794605.795000002,39794605.795000002,591110.42214000004,13.289758118428297,2.8619547748499999e-12,contraction
1927,1927,0.00013995873225699999,7143.9632607599997,13.7968945342,-40132810.270400003,40132810.270400003,596134.12286999996,13.298220959102634,2.8139218817099999e-12,contraction
1928,1928,0.00013931568029500001,7176.9429127100002,13.796894646,-40473983.0814,40473983.0814,601201.91535899998,13.306686122749095,2.7666822825899999e-12,contraction
1929,1929,0.000138675582887,7210.0747918300003,13.7968947568,-40818150.899999999,40818150.899999999,606314.19579200004,13.31515360559407,2.7202231156e-12,contraction
1930,1930,0.00013803842646000001,7243.35960075,13.796894866600001,-41165340.641500004,41165340.641500004,611471.36396900006,13.3236234038534,2.6745317230400001e-12,contraction
1931,1931,0.000137404197501,7276.7980453700002,13.796894975500001,-41515579.466300003,41515579.466300003,616673.82333499996,13.332095513727163,2.6295956482899999e-12,contraction
1932,1932,0.00013677288256,7310.3908348300001,13.796895083500001,-41868894.782899998,41868894.782899998,621921.981012,13.340569931397416,2.5854026326200001e-12,contraction
1933,1933,0.000136144468247,7344.1386815699998,13.796895190600001,-42225314.249300003,42225314.249300003,627216.24783600005,13.349046653033563,2.5419406121800002e-12,contraction
1934,1934,0.00013551894123499999,7378.0423012900001,13.796895296800001,-42584865.775899999,42584865.775899999,632557.03839,13.357525674790633,2.4991977149399998e-12,contraction
1935,1935,0.00013489628825899999,7412.1024130100004,13.796895402100001,-42947577.527800001,42947577.527800001,637944.77103599999,13.3660069928056,2.45716225772e-12,contraction
1936,1936,0.00013427649611399999,7446.3197390599998,13.7968955065,-43313477.926799998,43313477.926799998,643379.86795400002,13.374490603204263,2.4158227432399998e-12,contraction
1937,1937,0.000133659551655,7480.6950051100002,13.79689561,-43682595.654100001,43682595.654100001,648862.75517500006,13.382976502098073,2.3751678572600001e-12,contraction
1938,1938,0.000133045441798,7515.2289401799999,13.7968957127,-44054959.6523,44054959.6523,654393.86261399998,13.391464685580607,2.3351864657000001e-12,contraction
1939,1939,0.00013243415351899999,7549.9222766499997,13.796895814499999,-44430599.128200002,44430599.128200002,659973.62411099998,13.399955149735865,2.2958676118599999e-12,contraction
1940,1940,0.00013182567385599999,7584.7757502900004,13.7968959154,-44809543.555200003,44809543.555200003,665602.47746199998,13.408447890630645,2.2572005136299998e-12,contraction
1941,1941,0.00013121998990199999,7619.7901002500003,13.7968960154,-45191822.675300002,45191822.675300002,671280.86445800005,13.416942904318715,2.2191745608100001e-12,contraction
1942,1942,0.000130617088813,7654.9660691099998,13.796896114700001,-45577466.502099998,45577466.502099998,677009.23092200002,13.425440186841337,2.1817793124100001e-12,contraction
1943,1943,0.00013001695780299999,7690.3044028699996,13.796896213,-45966505.322999999,45966505.322999999,682788.02674300002,13.433939734222898,2.1450044939999998e-12,contraction
1944,1944,0.00012941958414500001,7725.8058509599996,13.796896310599999,-46358969.701899998,46358969.701899998,688617.70591699996,13.442441542476407,2.1088399951300001e-12,contraction
1945,1945,0.000128824955169,7761.4711662899999,13.7968964073,-46754890.481399998,46754890.481399998,694498.72658500005,13.45094560760394,2.0732758668000001e-12,contraction
1946,1946,0.00012823305826599999,7797.3011052299998,13.796896503199999,-47154298.785899997,47154298.785899997,700431.55106500001,13.459451925587977,2.0383023188599999e-12,contraction
1947,1947,0.00012764388088099999,7833.2964276599996,13.7968965983,-47557226.023599997,47557226.023599997,706416.645899,13.467960492403934,2.0039097176199999e-12,contraction
1948,1948,0.00012705741052100001,7869.4578969499998,13.796896692600001,-47963703.8895,47963703.8895,712454.48188600002,13.476471304011923,1.9700885833400002e-12,contraction
1949,1949,0.00012647363474699999,7905.7862800000003,13.7968967861,-48373764.368100002,48373764.368100002,718545.53412199998,13.484984356358174,1.9368295878799999e-12,contraction
1950,1950,0.000125892541179,7942.2823472399996,13.7968968788,-48787439.735699996,48787439.735699996,724690.28204099997,13.493499645377272,1.90412355229e-12,contraction
1951,1951,0.000125314117494,7978.9468726799996,13.796896970700001,-49204762.563299999,49204762.563299999,730889.209454,13.502017166991054,1.8719614444800001e-12,contraction
1952,1952,0.000124738351424,8015.7806338800001,13.796897061799999,-49625765.7192,49625765.7192,737142.80459099996,13.51053691711115,1.84033437693e-12,contraction
1953,1953,0.00012416523075899999,8052.7844119900001,13.7968971521,-50050482.372100003,50050482.372100003,743451.56013600004,13.519058891631474,1.80923360447e-12,contraction
1954,1954,0.000123594743344,8089.9589917800004,13.7968972417,-50478945.993299998,50478945.993299998,749815.973275,13.527583086437936,1.7786505219700001e-12,contraction
1955,1955,0.00012302687708099999,8127.3051616399998,13.7968973305,-50911190.359800003,50911190.359800003,756236.54573400004,13.536109497403972,1.74857666221e-12,contraction
1956,1956,0.00012246161992700001,8164.8237135899999,13.7968974186,-51347249.557300001,51347249.557300001,762713.78382000001,13.544638120389708,1.7190036937e-12,contraction
1957,1957,0.000121898959892,8202.5154433000007,13.796897505900001,-51787157.982500002,51787157.982500002,769248.19846500002,13.553168951244594,1.68992341854e-12,contraction
1958,1958,0.000121338885046,8240.3811501300006,13.796897592500001,-52230950.3464,52230950.3464,775840.305268,13.561701985806828,1.6613277703599999e-12,contraction
1959,1959,0.000120781383511,8278.42163712,13.796897678400001,-52678661.677000001,52678661.677000001,782490.62453599996,13.570237219901026,1.63320881222e-12,contraction
1960,1960,0.000120226443462,8316.63771103,13.796897763500001,-53130327.322499998,53130327.322499998,789199.68133000005,13.578774649341868,1.60555873459e-12,contraction
1961,1961,0.000119674053131,8355.0301823099999,13.7968978479,-53585982.9538,53585982.9538,795968.00550700002,13.587314269932033,1.5783698533799999e-12,contraction
1962,1962,0.00011912420080299999,8393.5998651900009,13.7968979315,-54045664.567699999,54045664.567699999,802796.13176699996,13.595856077465955,1.55163460791e-12,contraction
1963,1963,0.00011857687481699999,8432.3475776399991,13.7968980145,-54509408.489799999,54509408.489799999,809684.59969099995,13.604400067721807,1.5253455590400001e-12,contraction
1964,1964,0.000118032063565,8471.2741414100001,13.7968980968,-54977251.377800003,54977251.377800003,816633.95379299996,13.612946236470513,1.4994953872100001e-12,contraction
1965,1965,0.000117489755494,8510.3803820199992,13.796898178299999,-55449230.224299997,55449230.224299997,823644.743563,13.621494579472897,1.4740768905800001e-12,contraction
1966,1966,0.000116949939102,8549.6671288500002,13.796898259200001,-55925382.359899998,55925382.359899998,830717.52350999997,13.630045092476465,1.44908298318e-12,contraction
1967,1967,0.00011641260294099999,8589.1352150500006,13.7968983394,-56405745.456299998,56405745.456299998,837852.85321099998,13.638597771219025,1.4245066930799999e-12,contraction
1968,1968,0.000115877735616,8628.7854776700005,13.7968984188,-56890357.5295,56890357.5295,845051.29735799995,13.647152611429265,1.4003411605899999e-12,contraction
1969,1969,0.000115345325782,8668.6187575799995,13.796898497700001,-57379256.943000004,57379256.943000004,852313.425804,13.655709608825603,1.3765796365100001e-12,contraction
1970,1970,0.00011481536215,8708.6358995600003,13.7968985758,-57872482.410999998,57872482.410999998,859639.81360899995,13.664268759114634,1.3532154803899999e-12,contraction
1971,1971,0.000114287833479,8748.8377522699993,13.7968986533,-58370073.001400001,58370073.001400001,867031.04108999996,13.672830057993744,1.3302421587900001e-12,contraction
1972,1972,0.000113762728582,8789.2251683100003,13.796898730100001,-58872068.139399998,58872068.139399998,874487.69386899995,13.681393501150813,1.30765324362e-12,contraction
1973,1973,0.00011324003632399999,8829.7990041899993,13.7968988063,-59378507.610399999,59378507.610399999,882010.362922,13.689959084264576,1.28544241047e-12,contraction
1974,1974,0.000112719745618,8870.5601203799997,13.796898881800001,-59889431.563699998,59889431.563699998,889599.64462699997,13.698526803003331,1.2636034369600001e-12,contraction
1975,1975,0.00011220184543000001,8911.5093813399999,13.7968989566,-60404880.515600003,60404880.515600003,897256.14081500005,13.707096653026555,1.2421302011699999e-12,contraction
1976,1976,0.000111686324778,8952.6476555000008,13.796899030900001,-60924895.352899998,60924895.352899998,904980.45881900005,13.71566862998375,1.22101667999e-12,contraction
1977,1977,0.00011117317272799999,8993.9758153000002,13.7968991044,-61449517.336199999,61449517.336199999,912773.21152500005,13.724242729514998,1.2002569476299999e-12,contraction
1978,1978,0.00011066237839800001,9035.4947372200004,13.7968991774,-61978788.103299998,61978788.103299998,920635.01742399996,13.73281894725212,1.17984517403e-12,contraction
1979,1979,0.00011015393095400001,9077.2053017800008,13.796899249799999,-62512749.673,62512749.673,928566.50066300004,13.741397278818162,1.1597756233799999e-12,contraction
1980,1980,0.000109647819614,9119.10839356,13.7968993215,-63051444.448200002,63051444.448200002,936568.29109700001,13.74997771982749,1.14004265261e-12,contraction
1981,1981,0.000109144033645,9161.2049012200005,13.7968993926,-63594915.219499998,63594915.219499998,944641.024339,13.758560265883254,1.1206407099099999e-12,contraction
1982,1982,0.00010864256236200001,9203.4957175300005,13.796899463100001,-64143205.169200003,64143205.169200003,952785.34181899996,13.767144912583939,1.1015643333300001e-12,contraction
1983,1983,0.00010814339513000001,9245.9817393800004,13.796899532999999,-64696357.874200001,64696357.874200001,961001.89083199995,13.775731655517612,1.0828081493299999e-12,contraction
1984,1984,0.00010764652136300001,9288.6638677999999,13.7968996023,-65254417.310199998,65254417.310199998,969291.32459400001,13.78432049026423,1.06436687136e-12,contraction
1985,1985,0.00010715193052399999,9331.54300797,13.796899671,-65817427.8552,65817427.8552,977654.30229599995,13.792911412395277,1.04623529853e-12,contraction
1986,1986,0.000106659612123,9374.6200692599996,13.796899739100001,-66385434.293099999,66385434.293099999,986091.48916,13.80150441747494,1.0284083142e-12,contraction
1987,1987,0.00010616955572,9417.89596523,13.796899806700001,-66958481.817400001,66958481.817400001,994603.556492,13.81009950105771,1.0108808847e-12,contraction
1988,1988,0.000105681750921,9461.3716136599996,13.796899873599999,-67536616.035300002,67536616.035300002,1003191.18174,13.81869665869058,9.9364805796000003e-13,contraction
1989,1989,0.000105196187382,9505.0479365600004,13.796899939999999,-68119882.971100003,68119882.971100003,1011855.04856,13.827295885922551,9.7670496224400003e-13,contraction
1990,1990,0.000104712854805,9548.9258602099999,13.7969000058,-68708329.070299998,68708329.070299998,1020595.84685,13.83589717828176,9.60046804876e-13,contraction
1991,1991,0.00010423174293900001,9593.0063151600007,13.7969000711,-69302001.203400001,69302001.203400001,1029414.27282,13.844500531288272,9.4366887097600009e-13,contraction
1992,1992,0.000103752841582,9637.29023624,13.7969001358,-69900946.669799998,69900946.669799998,1038311.02906,13.853105940463772,9.27566522226e-13,contraction
1993,1993,0.000103276140576,9681.7785626099994,13.7969001999,-70505213.201700002,70505213.201700002,1047286.82459,13.861713401323085,9.1173519565300005e-13,contraction
1994,1994,0.000102801629813,9726.47223777,13.7969002635,-71114848.9683,71114848.9683,1056342.37491,13.870322909365603,8.9617040243500004e-13,contraction
1995,1995,0.00010232929922800001,9771.3722095600006,13.796900326599999,-71729902.579300001,71729902.579300001,1065478.4020799999,13.878934460094811,8.8086772671599998e-13,contraction
1996,1996,0.00010185913880499999,9816.4794301999991,13.796900389099999,-72350423.089699998,72350423.089699998,1074695.63475,13.887548048989787,8.6582282444999997e-13,contraction
1997,1997,0.000101391138574,9861.7948563099999,13.796900451000001,-72976460.003399998,72976460.003399998,1083994.8082699999,13.89616367155144,8.51031422255e-13,contraction
1998,1998,0.00010092528860799999,9907.3194489300004,13.796900512500001,-73608063.277199998,73608063.277199998,1093376.66469,13.904781323245292,8.3648931628800002e-13,contraction
1999,1999,0.000100461579028,9953.0541735200004,13.7969005734,-74245283.325599998,74245283.325599998,1102841.9528699999,13.913400999546388,8.2219237113799996e-13,contraction
2000,2000,0.0001,9999,13.7969006338,-74888171.024299994,74888171.024299994,1112391.42851,13.922022695909527,8.0813651873700001e-13,contraction
2001,2001,9.9540541735200006e-05,10045.1579028,13.7969006937,-75536777.715000004,75536777.715000004,1122025.8542599999,13.93064640781177,7.9431775728499996e-13,contraction
2002,2002,9.9083194489300004e-05,10091.528860799999,13.796900752999999,-76191155.209299996,76191155.209299996,1131745.99972,13.939272130695095,7.8073215018999999e-13,contraction
2003,2003,9.8627948563100005e-05,10138.1138574,13.796900811900001,-76851355.793099999,76851355.793099999,1141552.6415500001,13.947899860007814,7.6737582503600005e-13,contraction
2004,2004,9.8174794302e-05,10184.9138805,13.7969008702,-77517432.231399998,77517432.231399998,1151446.5635200001,13.956529591191272,7.5424497254799995e-13,contraction
2005,2005,9.7723722095600002e-05,10231.9299228,13.796900927999999,-78189437.771899998,78189437.771899998,1161428.5565800001,13.965161319683933,7.4133584559499998e-13,contraction
2006,2006,9.7274722377700007e-05,10279.1629813,13.796900985400001,-78867426.150299996,78867426.150299996,1171499.41891,13.973795040907671,7.28644758188e-13,contraction
2007,2007,9.6827785626099996e-05,10326.6140576,13.7969010422,-79551451.5942,79551451.5942,1181659.9560199999,13.982430750296571,7.1616808451000005e-13,contraction
2008,2008,9.6382902362399998e-05,10374.2841582,13.796901098599999,-80241568.827700004,80241568.827700004,1191910.9807800001,13.991068443265009,7.03902257948e-13,contraction
2009,2009,9.5940063151600004e-05,10422.1742939,13.7969011545,-80937833.076499999,80937833.076499999,1202253.31351,13.999708115226774,6.9184377015400001e-13,contraction
2010,2010,9.5499258602099995e-05,10470.285480500001,13.7969012099,-81640300.071500003,81640300.071500003,1212687.78205,14.008349761596191,6.7998917010399999e-13,contraction
2011,2011,9.5060479365600005e-05,10518.618738200001,13.796901264800001,-82349026.054700002,82349026.054700002,1223215.2217999999,14.016993377764164,6.6833506318800004e-13,contraction
2012,2012,9.4623716136600004e-05,10567.1750921,13.7969013192,-83064067.782800004,83064067.782800004,1233836.47585,14.025638959147875,6.5687811030400001e-13,contraction
2013,2013,9.4188959652299995e-05,10615.955572000001,13.796901373200001,-83785482.532700002,83785482.532700002,1244552.39497,14.034286501124926,6.4561502696900004e-13,contraction
2014,2014,9.3756200692600005e-05,10664.961212300001,13.7969014267,-84513328.105700001,84513328.105700001,1255363.83776,14.042935999097811,6.3454258244399999e-13,contraction
2015,2015,9.3325430079699994e-05,10714.1930524,13.796901479800001,-85247662.832900003,85247662.832900003,1266271.6706699999,14.051587448451894,6.2365759887200001e-13,contraction
2016,2016,9.2896638677999999e-05,10763.652136299999,13.7969015324,-85988545.579600006,85988545.579600006,1277276.7680800001,14.060240844562006,6.1295695043200002e-13,contraction
2017,2017,9.2469817393799996e-05,10813.339513000001,13.7969015845,-86736035.750599995,86736035.750599995,1288380.01239,14.068896182805961,6.02437562504e-13,contraction
2018,2018,9.20449571753e-05,10863.256236200001,13.796901636199999,-87490193.2949,87490193.2949,1299582.29409,14.077553458561466,5.9209641084500003e-13,contraction
2019,2019,9.1622049012200004e-05,10913.4033645,13.7969016874,-88251078.710600004,88251078.710600004,1310884.51183,14.086212667202686,5.8193052078500004e-13,contraction
2020,2020,9.1201083935600003e-05,10963.7819614,13.796901738200001,-89018753.050500005,89018753.050500005,1322287.57247,14.094873804081328,5.7193696642500002e-13,contraction
2021,2021,9.0782053017800002e-05,11014.393095400001,13.7969017886,-89793277.926599994,89793277.926599994,1333792.39121,14.103536864568181,5.62112869858e-13,contraction
2022,2022,9.0364947372199994e-05,11065.2378398,13.7969018385,-90574715.515699998,90574715.515699998,1345399.8916199999,14.112201844017671,5.5245540039899996e-13,contraction
2023,2023,8.9949758153000004e-05,11116.317272800001,13.796901888000001,-91363128.564300001,91363128.564300001,1357111.0057399999,14.120868737785306,5.4296177381999995e-13,contraction
2024,2024,8.9536476555000002e-05,11167.6324778,13.796901937099999,-92158580.393800005,92158580.393800005,1368926.6741599999,14.1295375412291,5.3362925160800002e-13,contraction
2025,2025,8.9125093813399999e-05,11219.184542999999,13.7969019858,-92961134.906399995,92961134.906399995,1380847.84607,14.138208249688663,5.2445514022800005e-13,contraction
2026,2026,8.8715601203799994e-05,11270.9745618,13.796902034,-93770856.589499995,93770856.589499995,1392875.4793700001,14.146880858507961,5.15436790399e-13,contraction
2027,2027,8.8307990041900004e-05,11323.003632399999,13.796902081800001,-94587810.521899998,94587810.521899998,1405010.5407499999,14.155555363035008,5.0657159638100005e-13,contraction
2028,2028,8.7902251683100006e-05,11375.2728582,13.796902129199999,-95412062.378700003,95412062.378700003,1417254.0057399999,14.164231758599913,4.9785699527600004e-13,contraction
2029,2029,8.7498377522699999e-05,11427.7833479,13.7969021762,-96243678.437399998,96243678.437399998,1429606.8588399999,14.172910040549478,4.89290466334e-13,contraction
2030,2030,8.7096358995600006e-05,11480.536215,13.7969022228,-97082725.582800001,97082725.582800001,1442070.0935500001,14.181590204210167,4.8086953027700001e-13,contraction
2031,2031,8.6696187575799997e-05,11533.5325782,13.796902269,-97929271.312700003,97929271.312700003,1454644.7124900001,14.190272244914327,4.72591748628e-13,contraction
2032,2032,8.62978547767e-05,11586.773561600001,13.796902314700001,-98783383.744200006,98783383.744200006,1467331.7274799999,14.198956157997291,4.64454723057e-13,contraction
2033,2033,8.5901352150499993e-05,11640.2602941,13.796902360100001,-99645131.618399993,99645131.618399993,1480132.15958,14.20764193876707,4.5645609472499999e-13,contraction
2034,2034,8.5506671288499998e-05,11693.993910200001,13.796902405100001,-100514584.307,100514584.307,1493047.0392700001,14.216329582568878,4.4859354365700003e-13,contraction
2035,2035,8.51138038202e-05,11747.9755494,13.796902449699999,-101391811.818,101391811.818,1506077.4064199999,14.225019084706368,4.4086478810500001e-13,contraction
2036,2036,8.4722741414100002e-05,11802.206356500001,13.796902493899999,-102276884.801,102276884.801,1519224.31048,14.233710440511212,4.3326758393699999e-13,contraction
2037,2037,8.4333475776400001e-05,11856.687481700001,13.796902537799999,-103169874.552,103169874.552,1532488.8104900001,14.242403645291134,4.2579972402599998e-13,contraction
2038,2038,8.3945998651899995e-05,11911.4200803,13.796902581199999,-104070853.02500001,104070853.02500001,1545871.97523,14.251098694370656,4.1845903765200001e-13,contraction
2039,2039,8.3560301823099994e-05,11966.4053131,13.796902624299999,-104979892.82799999,104979892.82799999,1559374.88326,14.259795583058692,4.1124338991400001e-13,contraction
2040,2040,8.3176377110299996e-05,12021.644346200001,13.796902666999999,-105897067.241,105897067.241,1572998.62304,14.268494306668131,4.0415068115099999e-13,contraction
2041,2041,8.2794216371200003e-05,12077.1383511,13.796902709399999,-106822450.211,106822450.211,1586744.29302,14.277194860515014,3.9717884637099999e-13,contraction
2042,2042,8.2413811501299994e-05,12132.8885046,13.796902751299999,-107756116.366,107756116.366,1600613.00171,14.285897239904708,3.9032585468700002e-13,contraction
2043,2043,8.2035154432999994e-05,12188.8959892,13.796902792899999,-108698141.01800001,108698141.01800001,1614605.86779,14.294601440143063,3.8358970877e-13,contraction
2044,2044,8.1658237135899997e-05,12245.161992699999,13.796902834200001,-109648600.169,109648600.169,1628724.02021,14.303307456540331,3.76968444303e-13,contraction
2045,2045,8.1283051616399998e-05,12301.6877081,13.796902875100001,-110607570.52,110607570.52,1642968.59827,14.31201528440219,3.7046012944300001e-13,contraction
2046,2046,8.0909589917800001e-05,12358.4743344,13.7969029156,-111575129.473,111575129.473,1657340.7517200001,14.320724919032761,3.64062864298e-13,contraction
2047,2047,8.0537844119900001e-05,12415.523075900001,13.7969029558,-112551355.141,112551355.141,1671841.64087,14.329436355742956,3.5777478040899999e-13,contraction
2048,2048,8.0167806338800004e-05,12472.835142399999,13.7969029956,-113536326.35600001,113536326.35600001,1686472.43665,14.338149589828198,3.5159404023600002e-13,contraction
2049,2049,7.9799468726799995e-05,12530.4117494,13.7969030351,-114530122.67,114530122.67,1701234.3207400001,14.346864616587929,3.4551883666200001e-13,contraction
2050,2050,7.9432823472400004e-05,12588.2541179,13.796903074299999,-115532824.36499999,115532824.36499999,1716128.48569,14.355581431337766,3.3954739249500001e-13,contraction
2051,2051,7.9067862800000005e-05,12646.3634747,13.796903113100001,-116544512.463,116544512.463,1731156.1349500001,14.364300029368509,3.3367795998e-13,contraction
2052,2052,7.8704578969499998e-05,12704.7410521,13.7969031515,-117565268.72499999,117565268.72499999,1746318.4830499999,14.373020405992637,3.2790882032699998e-13,contraction
2053,2053,7.8342964276600005e-05,12763.3880881,13.7969031897,-118595175.66599999,118595175.66599999,1761616.75562,14.381742556497052,3.2223828323499998e-13,contraction
2054,2054,7.7983011052300001e-05,12822.305826600001,13.7969032275,-119634316.55500001,119634316.55500001,1777052.18958,14.390466476193414,3.1666468642999999e-13,contraction
2055,2055,7.7624711662899998e-05,12881.4955169,13.796903264899999,-120682775.427,120682775.427,1792626.03317,14.399192160376094,3.1118639520999998e-13,contraction
2056,2056,7.7268058509600003e-05,12940.958414500001,13.7969033021,-121740637.088,121740637.088,1808339.54611,14.407919604353653,3.0580180199599999e-13,contraction
2057,2057,7.6913044028699998e-05,13000.6957803,13.7969033389,-122807987.12199999,122807987.12199999,1824193.99966,14.416648803423366,3.0050932589000001e-13,contraction
2058,2058,7.6559660691099998e-05,13060.708881299999,13.796903375399999,-123884911.898,123884911.898,1840190.6767500001,14.425379752884567,2.9530741223899998e-13,contraction
2059,2059,7.6207901002499996e-05,13120.9989902,13.796903411600001,-124971498.57799999,124971498.57799999,1856330.87209,14.434112448040006,2.9019453221199998e-13,contraction
2060,2060,7.5857757502899995e-05,13181.567385599999,13.7969034475,-126067835.125,126067835.125,1872615.89228,14.442846884196614,2.8516918237499998e-13,contraction
2061,2061,7.5509222766500001e-05,13242.415351899999,13.796903483099999,-127174010.307,127174010.307,1889047.0559,14.451583056655123,2.8022988427699999e-13,contraction
2062,2062,7.5162289401800006e-05,13303.544179799999,13.796903518300001,-128290113.70999999,128290113.70999999,1905625.69364,14.460320960720654,2.75375184046e-13,contraction
2063,2063,7.4816950051100002e-05,13364.9551655,13.7969035533,-129416235.73800001,129416235.73800001,1922353.14839,14.46906059169147,2.7060365198499998e-13,contraction
2064,2064,7.4473197390600003e-05,13426.6496114,13.796903587899999,-130552467.63,130552467.63,1939230.7753900001,14.477801944878687,2.6591388217800001e-13,contraction
2065,2065,7.4131024130100003e-05,13488.628825899999,13.7969036222,-131698901.45900001,131698901.45900001,1956259.9423100001,14.486545015588677,2.6130449210200002e-13,contraction
2066,2066,7.37904230129e-05,13550.8941235,13.7969036563,-132855630.14300001,132855630.14300001,1973442.02936,14.495289799121043,2.5677412224499998e-13,contraction
2067,2067,7.3451386815699994e-05,13613.4468247,13.796903690000001,-134022747.456,134022747.456,1990778.4294499999,14.5040362907913,2.5232143573199999e-13,contraction
2068,2068,7.3113908348299995e-05,13676.288256,13.7969037235,-135200348.03099999,135200348.03099999,2008270.5482699999,14.512784485912009,2.47945117951e-13,contraction
2069,2069,7.2777980453699997e-05,13739.4197501,13.796903756600001,-136388527.36899999,136388527.36899999,2025919.8043899999,14.52153437978423,2.4364387619100001e-13,contraction
2070,2070,7.2443596007499997e-05,13802.842645999999,13.7969037895,-137587381.84900001,137587381.84900001,2043727.62943,14.530285967723145,2.3941643928599999e-13,contraction
2071,2071,7.2110747918300005e-05,13866.5582887,13.796903822100001,-138797008.734,138797008.734,2061695.4681599999,14.539039245047887,2.3526155725799999e-13,contraction
2072,2072,7.1779429127100003e-05,13930.5680295,13.7969038544,-140017506.183,140017506.183,2079824.77859,14.547794207066524,2.3117800097400001e-13,contraction
2073,2073,7.1449632607599998e-05,13994.873225699999,13.796903886400001,-141248973.252,141248973.252,2098117.0321499999,14.556550849104221,2.2716456180400001e-13,contraction
2074,2074,7.11213513653e-05,14059.475241300001,13.7969039182,-142491509.91,142491509.91,2116573.71374,14.56530916646798,2.23220051283e-13,contraction
2075,2075,7.0794578438400003e-05,14124.3754462,13.796903949600001,-143745217.04300001,143745217.04300001,2135196.3219499998,14.574069154492287,2.19343300784e-13,contraction
2076,2076,7.0469306896699994e-05,14189.575216900001,13.7969039808,-145010196.46200001,145010196.46200001,2153986.3690800001,14.582830808489033,2.1553316119000001e-13,contraction
2077,2077,7.0145529842e-05,14255.075935999999,13.796904011700001,-146286550.91499999,146286550.91499999,2172945.3813399998,14.591594123782315,2.1178850257399999e-13,contraction
2078,2078,6.9823240407699999e-05,14320.8789927,13.7969040424,-147574384.09299999,147574384.09299999,2192074.8989800001,14.600359095708988,2.0810821388899999e-13,contraction
2079,2079,6.9502431758899994e-05,14386.985782600001,13.7969040728,-148873800.63800001,148873800.63800001,2211376.4763500001,14.609125719586995,2.04491202651e-13,contraction
2080,2080,6.9183097091899995e-05,14453.3977075,13.796904102899999,-150184906.15599999,150184906.15599999,2230851.68212,14.617893990756517,2.0093639464000001e-13,contraction
