sample_index,branch_local_index,branch,time_relative_to_bounce_Gyr,distance_to_bounce_Gyr,scale_factor,ln_scale_factor,redshift_equivalent,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_classical_of_a,E_lqc_of_a,E2_lqc_of_a,rho_total_relative_to_rho_crit0,rho_over_rho_c,rho_c_relative_to_rho_crit0,lqc_correction_factor,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,effective_ricci_over_6H0sq,scale_factor_margin_component,density_to_bounce_margin_component,curvature_margin_component,boundary_margin_candidate,distance_from_bounce_log_a
2353,353,expansion,0.093569820463171471,0.093569820463171471,0.031152249999999996,-3.4688688052175713,31.100410082738811,6912.96156969618,6912.96156969618,102.68536526657762,102.68536526657762,10544.284239930466,10544.284239930466,4.2472038190156298e-119,2.4826414481738492e+122,1,10445.742820448064,97.8573083442013,0.68411113820097691,0.99065451791319958,0.0092806022786850271,6.4879808115404929e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,5224.239632500432,0.031152249999999996,1,0.00019137878266483834,0.00019137878266483834,69.310298514597449
2354,354,expansion,0.094373482771219486,0.094373482771219486,0.031328999999999996,-3.463211092816616,30.919307989402792,6854.3668430670259,6854.3668430670259,101.81499721289345,101.81499721289345,10366.2936574615,10366.2936574615,4.1755097841803175e-119,2.4826414481738492e+122,1,10269.941960906022,95.667585417274509,0.68411113820097691,0.99070528968797589,0.009228716509339329,6.5993802684584778e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,5136.3392027294158,0.031328999999999996,1,0.00019465329434908838,0.00019465329434908838,69.315956226998409
2355,355,expansion,0.095181719006838264,0.095181719006838264,0.03150625,-3.4575693401333329,30.739734179726245,6796.4330174216975,6796.4330174216975,100.9544462048047,100.9544462048047,10191.800208518805,10191.800208518805,4.1052243834950728e-119,2.4826414481738492e+122,1,10097.58326529322,93.532832087382928,0.68411113820097691,0.99075561320885841,0.009177263110907885,6.7123680233562987e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,5050.1598549230112,0.03150625,1,0.00019797433237543852,0.00019797433237543852,69.321597979681698
2356,356,expansion,0.095994542082005196,0.095994542082005196,0.031683999999999997,-3.451943457380104,30.561671506122966,6739.1507948622493,6739.1507948622493,100.10357413102044,100.10357413102044,10020.725553804705,10020.725553804705,4.0363160621424518e-119,2.4826414481738492e+122,1,9928.5899232919346,91.451519374568946,0.68411113820097691,0.99080549307352428,0.0091262373052264974,6.8269621249254873e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4965.6631839223701,0.031683999999999997,1,0.00020134242306527026,0.00020134242306527026,69.32722386243492
2357,357,expansion,0.096811964908478029,0.096811964908478029,0.031862249999999995,-3.446333355524887,30.385103060832183,6682.5110341331592,6682.5110341331592,99.26224520702155,99.26224520702155,9852.9933235388726,9852.9933235388726,3.9687540586202715e-119,2.4826414481738492e+122,1,9762.8870474503128,89.422164950357853,0.68411113820097691,0.99085493381252021,0.0090756343797298283,6.9431807749897737e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4882.8117460015583,0.031862249999999995,1,0.00020475809716021781,0.00020475809716021781,69.332833964290131
2358,358,expansion,0.097634000397792201,0.097634000397792201,0.032041,-3.4407389462827642,30.210012171904747,6626.5047475490737,6626.5047475490737,98.430325929425422,98.430325929425422,9688.5290625729176,9688.5290625729176,3.9025083826339429e-119,2.4826414481738492e+122,1,9600.4016198454628,87.443331589252352,0.68411113820097691,0.99090393989032932,0.0090254496863769133,7.0610423293636907e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4801.5690321991333,0.032041,1,0.00020822188984592112,0.00020822188984592112,69.338428373532267
2359,359,expansion,0.098460661461257995,0.098460661461257995,0.032220249999999999,-3.4351601421076072,30.036382399267541,6571.1230979912671,6571.1230979912671,97.607685031371219,97.607685031371219,9527.2601771833688,9527.2601771833688,3.8375497936648536e-119,2.4826414481738492e+122,1,9441.062440369411,85.51362567575643,0.68411113820097691,0.99095251570641574,0.0089756786405971335,7.1805652987134749e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4721.8994424611083,0.032220249999999999,1,0.00021173434077582199,0.00021173434077582199,69.344007177707411
2360,360,expansion,0.099291961009957797,0.099291961009957797,0.032399999999999998,-3.4295968561838532,29.8641975308642,6516.3573959710802,6516.3573959710802,96.794193438900152,96.794193438900152,9369.1158834872222,9369.1158834872222,3.7738497801923195e-119,2.4826414481738492e+122,1,9284.8000765842316,83.63169576478893,0.68411113820097691,0.99100066559624966,0.0089263167202560927,7.3017683494202665e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4643.7682605685204,0.032399999999999998,1,0.00021529599409499922,0.00021529599409499922,69.349570463631167
2361,361,expansion,0.10012791195474322,0.10012791195474322,0.032580249999999998,-3.4240490024184029,29.693441578870637,6462.1990967586944,6462.1990967586944,95.989724228306116,95.989724228306116,9214.0271574262588,9214.0271574262588,3.7113805395474239e-119,2.4826414481738492e+122,1,9131.5468150946181,81.796231193438004,0.68411113820097691,0.99104839383231424,0.0088773594646410856,7.4246703044455613e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4567.1416298237164,0.032580249999999998,1,0.00021890739846404232,0.00021890739846404232,69.355118317396617
2362,362,expansion,0.10096852720623219,0.10096852720623219,0.032760999999999998,-3.4185164954326228,29.524098775983642,6408.6397975755717,6408.6397975755717,95.194152584432132,95.194152584432132,9061.926686268147,9061.926686268147,3.6501149583778226e-119,2.4826414481738492e+122,1,8981.2366143878571,80.005960742088831,0.68411113820097691,0.99109570462509233,0.0088288024734656766,7.5492901441989632e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4491.9865294703286,0.032760999999999998,1,0.0002225691070829648,0.0002225691070829648,69.360650824382404
2363,363,expansion,0.10181381967480607,0.10181381967480607,0.032942249999999999,-3.4129992505544631,29.356153571780919,6355.6712348490109,6355.6712348490109,94.407355759889455,94.407355759889455,8912.7488215743324,8912.7488215743324,3.5900265937033567e-119,2.4826414481738492e+122,1,8833.8050590930907,78.259651343039238,0.68411113820097691,0.99114260212403282,0.0087806414058929569,7.6756470074081665e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4418.270751822949,0.032942249999999999,1,0.00022628167771515244,0.00022628167771515244,69.366168069260567
2364,364,expansion,0.10266380227060672,0.10266380227060672,0.033124000000000001,-3.4074971838106833,29.18959062915107,6303.2852815272418,6303.2852815272418,93.629213035175852,93.629213035175852,8766.4295335863426,8766.4295335863426,3.5310896545430047e-119,2.4826414481738492e+122,1,8689.1893156133465,76.556106834793994,0.68411113820097691,0.99118909041850278,0.0087328719795771777,7.8037601919912688e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4345.962880083076,0.033124000000000001,1,0.00023004567271135489,0.00023004567271135489,69.37167013600434
2365,365,expansion,0.10351848790353342,0.10351848790353342,0.033306249999999996,-3.402010211919182,29.024394820791898,6251.4739444535908,6251.4739444535908,92.859605679671432,92.859605679671432,8622.9063669840671,8622.9063669840671,3.4732789840944605e-119,2.4826414481738492e+122,1,8547.3280890855622,74.894166760302738,0.68411113820097691,0.99123517353871726,0.0086854899697232351,7.9336491559312894e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4275.0322668191857,0.033306249999999996,1,0.00023386165903370755,0.00023386165903370755,69.37715710789584
2366,366,expansion,0.10437788948323994,0.10437788948323994,0.033488999999999998,-3.3965382522814322,28.86055122577563,6200.2293617982423,6200.2293617982423,92.098416913489842,92.098416913489842,8482.1183979709913,8482.1183979709913,3.4165700424482011e-119,2.4826414481738492e+122,1,8408.1615816253125,73.272705207476363,0.68411113820097691,0.99128085545665456,0.0086384912081637465,8.0653335181530035e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4205.4490130890626,0.033488999999999998,1,0.00023773020827979477,0.00023773020827979477,69.3826290675336
2367,367,expansion,0.10524201991913136,0.10524201991913136,0.033672250000000001,-3.391081222975024,28.698045126179569,6149.5438005461765,6149.5438005461765,91.345531870164095,91.345531870164095,8344.0061926431645,8344.0061926431645,3.3609388898186428e-119,2.4826414481738492e+122,1,8271.6314518145773,71.69062969038491,0.68411113820097691,0.99132614008695252,0.0085918715824532706,8.198833059401988e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4137.1839481836923,0.033672250000000001,1,0.000241651896706746,0.000241651896706746,69.388086096839999
2368,368,expansion,0.10611089212036107,0.10611089212036107,0.033855999999999997,-3.3856390427463028,28.536862003780719,6099.4096540399141,6099.4096540399141,90.600837560146417,90.600837560146417,8208.5117666000388,8208.5117666000388,3.3063621702755163e-119,2.4826414481738492e+122,1,8137.680775392234,70.146880069603355,0.68411113820097691,0.99137103128778936,0.0085456270349793459,8.3341677231259597e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4070.2086099725184,0.033855999999999997,1,0.00024562730525536748,0.00024562730525536748,69.393528277068725
2369,369,expansion,0.10698451899582753,0.10698451899582753,0.034040250000000001,-3.3802116310031103,28.376987536813036,6049.8194395757137,6049.8194395757137,89.864222835101998,89.864222835101998,8075.5785457568663,8075.5785457568663,3.2528170959592258e-119,2.4826414481738492e+122,1,8006.2540071084313,68.640427510234247,0.68411113820097691,0.99141553286174644,0.0084997535620899671,8.4713576163583708e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4004.4952258306166,0.034040250000000001,1,0.00024965701957431013,0.00024965701957431013,69.39895568881191
2370,370,expansion,0.10786291345417115,0.10786291345417115,0.034224999999999998,-3.3747989078076244,28.218407596785976,6000.7657960519264,6000.7657960519264,89.135578352977689,89.135578352977689,7945.1513283198246,7945.1513283198246,3.2002814317645513e-119,2.4826414481738492e+122,1,7877.296943705428,67.170273476195675,0.68411113820097691,0.9914596485566568,0.0084542472132371951,8.6104230106042186e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3940.0166941291154,0.034224999999999998,1,0.0002537416300442695,0.0002537416300442695,69.4043684120074
2371,371,expansion,0.10874608840377104,0.10874608840377104,0.034410249999999996,-3.3694007938692945,28.061108245362941,5952.241481668234,5952.241481668234,88.414796543826284,88.414796543826284,7817.1762478861974,7817.1762478861974,3.148733480477521e-119,2.4826414481738492e+122,1,7750.756687988579,65.735448759417721,0.68411113820097691,0.99150338206643629,0.0084091040901364995,8.7513843427281548e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3876.7465662706927,0.034410249999999996,1,0.00025788173180222044,0.00025788173180222044,69.409766525945727
2372,372,expansion,0.10963405675274174,0.10963405675274174,0.034596000000000002,-3.3640172105378716,27.905075731298414,5904.2393716745282,5904.2393716745282,87.701771576368415,87.701771576368415,7691.6007376335037,7691.6007376335037,3.0981520683509077e-119,2.4826414481738492e+122,1,7626.581613952656,64.33501254264705,0.68411113820097691,0.99154673703189999,0.0083643203459415633,8.8942622158448028e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3814.6590292527289,0.034596000000000002,1,0.00026207792476568411,0.00026207792476568411,69.41515010927715
2373,373,expansion,0.11052683140892992,0.11052683140892992,0.034782250000000001,-3.3586480797965335,27.750296487432525,5856.7524561682467,5856.7524561682467,86.996399325274027,86.996399325274027,7568.3734955625396,7568.3734955625396,3.0485165311042359e-119,2.4826414481738492e+122,1,7504.7213329297292,62.968051494609732,0.68411113820097691,0.99158971704156373,0.0083198921844342012,9.0390774002113182e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3753.7288887412651,0.034782250000000001,1,0.00026633081365702544,0.00026633081365702544,69.420519240018493
2374,374,expansion,0.11142442527991106,0.11142442527991106,0.034969,-3.3532933242551008,27.596757127741714,5809.7738379389657,5809.7738379389657,86.298577339145893,86.298577339145893,7447.4444507605449,7447.4444507605449,2.9998067003346955e-119,2.4826414481738492e+122,1,7385.1266607260122,61.633678896331624,0.68411113820097691,0.99163232563242976,0.008275815859229067,9.1858508341222252e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3693.9315526394057,0.034969,1,0.0002706410080277857,0.0002706410080277857,69.425873995559925
2375,375,expansion,0.11232685127298601,0.11232685127298601,0.03515625,-3.3479528671433432,27.444444444444443,5763.2967303591395,5763.2967303591395,85.608204809188635,85.608204809188635,7328.7647306519893,7328.7647306519893,2.9520028903258633e-119,2.4826414481738492e+122,1,7267.7495857163231,60.331033797465132,0.68411113820097691,0.99167456629075901,0.0082320876729928671,9.3346036248064456e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3635.2430151345634,0.03515625,1,0.00027500912228304241,0.00027500912228304241,69.431214452671682
2376,376,expansion,0.11323412229517765,0.11323412229517765,0.035344,-3.3426266323043756,27.293345405160707,5717.3144553198672,5717.3144553198672,84.925182538546466,84.925182538546466,7212.2866292054387,7212.2866292054387,2.905085885241529e-119,2.4826414481738492e+122,1,7152.5432378657233,59.059280201514483,0.68411113820097691,0.99171644245282897,0.0081887039766777702,9.4853570493265863e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3577.639841209264,0.035344,1,0.00027943577570580235,0.00027943577570580235,69.436540687510643
2377,377,expansion,0.11414625125322735,0.11414625125322735,0.035532250000000001,-3.3373145441881431,27.143447150124182,5671.8204412105952,5671.8204412105952,84.249412912293693,84.249412912293693,7097.9635760661586,7097.9635760661586,2.8590369266924113e-119,2.4826414481738492e+122,1,7039.4618586490606,57.817606278896719,0.68411113820097691,0.99175795750567641,0.0081456611687686989,9.638132555480452e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3521.0991516009326,0.035532250000000001,1,0.00028392159248142137,0.00028392159248142137,69.441852775626884
2378,378,expansion,0.1150632510535915,0.1150632510535915,0.035721000000000003,-3.3320165278449894,26.994736989445983,5626.8082209417298,5626.8082209417298,83.580799868062456,83.580799868062456,6985.7501065851084,6985.7501065851084,2.8138377016639276e-119,2.4826414481738492e+122,1,6928.4607718400903,56.605223606816971,0.68411113820097691,0.99179911478782867,0.0081029556945442591,9.7929517627047728e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3465.5986081964475,0.035721000000000003,1,0.00028846720172205506,0.00028846720172205506,69.447150791970031
2379,379,expansion,0.11598513460243795,0.11598513460243795,0.035910249999999998,-3.3267325089193123,26.847202400428849,5582.2714300091156,5582.2714300091156,82.919248867292509,82.919248867292509,6875.6018327159891,6875.6018327159891,2.7694703307936228e-119,2.4826414481738492e+122,1,6819.4963551428118,55.421366434976498,0.68411113820097691,0.99183991759001922,0.008060584045350986,9.9498364629811671e-05,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3411.1163998478078,0.035910249999999998,1,0.00029307323749113703,0.00029307323749113703,69.45243481089571
2380,380,expansion,0.11691191480564246,0.11691191480564246,0.0361,-3.3214624136433017,26.700831024930746,5538.2038045993895,5538.2038045993895,82.264666867088025,82.264666867088025,6767.4754147529702,6767.4754147529702,2.7259173569872147e-119,2.4826414481738492e+122,1,6712.5260126385983,54.26529097617049,0.68411113820097691,0.99188036915589184,0.0080185427578906565,0.00010108808621744341,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3357.631228595701,0.0361,1,0.00029774033882788508,0.00029774033882788508,69.457704906171728
2381,381,expansion,0.11784360456878504,0.11784360456878504,0.036290250000000003,-3.3162061688307629,26.555610666776886,5494.5991797352599,5494.5991797352599,81.616962292667537,81.616962292667537,6661.3285338827136,6661.3285338827136,2.6831617343626371e-119,2.4826414481738492e+122,1,6607.5081480236431,53.136274720869807,0.68411113820097691,0.99192047268269168,0.0079768284135203985,0.00010269890378792449,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3305.1222962882221,0.036290250000000003,1,0.00030246914977183342,0.00030246914977183342,69.462961150984256
2382,382,expansion,0.11878021679714626,0.11878021679714626,0.036481,-3.3109637018710143,26.411529289219047,5451.4514874597335,5451.4514874597335,80.976045010392369,80.976045010392369,6557.1198655250901,6557.1198655250901,2.6411868175117656e-119,2.4826414481738492e+122,1,6504.4021386119739,52.033615774915113,0.68411113820097691,0.99196023132194266,0.0079354376375653304,0.00010433104049199713,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3253.5692915823875,0.036481,1,0.00030726031938739122,0.00030726031938739122,69.468203617944013
2383,383,expansion,0.11972176439570359,0.11972176439570359,0.036672250000000003,-3.3057349407228727,26.268575012441286,5408.7547550583931,5408.7547550583931,80.341826301360314,80.341826301360314,6454.8090534379508,6454.8090534379508,2.5999763510699057e-119,2.4826414481738492e+122,1,6403.1683100802629,50.956632219486572,0.68411113820097691,0.99199964818011421,0.007894367098643473,0.00010598472124231261,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3202.9523773165347,0.036672250000000003,1,0.00031211450178842808,0.00031211450178842808,69.473432379092159
2384,384,expansion,0.12066826026912761,0.12066826026912761,0.036864000000000001,-3.3005198139087111,26.126736111111111,5366.5031033188388,5366.5031033188388,79.714218835551264,79.714218835551264,6354.3566845621554,6354.3566845621554,2.5595144595834466e-119,2.4826414481738492e+122,1,6303.7679119314098,49.904661492544619,0.68411113820097691,0.9920387263192747,0.007853613508002703,0.00010766017272260116,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3153.2521782421063,0.036864000000000001,1,0.00031703235616288268,0.00031703235616288268,69.478647505906309
2385,385,expansion,0.12161971732177822,0.12161971732177822,0.037056249999999999,-3.2953182505085965,25.986001011975038,5324.690744826391,5324.690744826391,79.093136646511581,79.093136646511581,6255.7242645837532,6255.7242645837532,2.5197856376663905e-119,2.4826414481738492e+122,1,6206.1630936545853,48.877059790967422,0.68411113820097691,0.99207746875773373,0.0078131736188694744,0.00010935762339686445,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3104.4497691036941,0.037056249999999999,1,0.00032201454679739466,0.00032201454679739466,69.48384906930643
2386,386,expansion,0.12257614845770079,0.12257614845770079,0.037249000000000004,-3.2901301801545029,25.846358291497754,5283.3119822952358,5283.3119822952358,78.47849510656485,78.47849510656485,6158.874194191123,6158.874194191123,2.4807747404368002e-119,2.4826414481738492e+122,1,6110.3168815602803,47.873201492641925,0.68411113820097691,0.9921158784706724,0.0077730442258090908,0.00011107730351858969,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3056.526663056542,0.037249000000000004,1,0.00032706174310196269,0.00032706174310196269,69.489037139660525
2387,387,expansion,0.1235375665806223,0.1235375665806223,0.037442250000000003,-3.284955533024601,25.707796673543921,5242.3612069341743,5242.3612069341743,77.870210902536655,77.870210902536655,6063.7697460055397,6063.7697460055397,2.4424669742245111e-119,2.4826414481738492e+122,1,6016.1931562695463,46.892478597792767,0.68411113820097691,0.99215395839076281,0.0077332221640973118,0.00011281944513998568,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,3009.464800411175,0.037442250000000003,1,0.0003321746196346219,0.0003321746196346219,69.49421178679043
2388,388,expansion,0.1245039845939474,0.1245039845939474,0.037636000000000003,-3.2797942398376176,25.57030502710171,5201.8328968461647,5201.8328968461647,77.26820201198133,77.26820201198133,5970.3750421643554,5970.3750421643554,2.4048478875417028e-119,2.4826414481738492e+122,1,5923.7566308372934,45.934300188860959,0.68411113820097691,0.99219171140877571,0.0076937043091030088,0.00011458428212124104,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2963.2465376950477,0.037636000000000003,1,0.00033735385612614549,0.00033735385612614549,69.499373079977403
2389,389,expansion,0.12547541540075444,0.12547541540075444,0.037830250000000003,-3.2746462318472722,25.433872364047289,5161.721615460875,5161.721615460875,76.67238767989906,76.67238767989906,5878.6550325367361,5878.6550325367361,2.3679033623082725e-119,2.4826414481738492e+122,1,5832.9728294902643,44.998091908271263,0.68411113820097691,0.99222914037417853,0.0076544875756817199,0.00011637205013980412,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2917.8546370215317,0.037830250000000003,1,0.0003426001375047658,0.0003426001375047658,69.50452108796776
2390,390,expansion,0.12645187190379145,0.12645187190379145,0.038025000000000003,-3.2695114408367805,25.298487836949374,5122.0220099994995,5122.0220099994995,76.08268839593218,76.08268839593218,5788.5754735525124,5788.5754735525124,2.3316196053241604e-119,2.4826414481738492e+122,1,5743.8080669608598,44.083295453451413,0.68411113820097691,0.9922662480957205,0.0076155689175798217,0.00011818298669968458,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2873.2722557568341,0.038025000000000003,1,0.00034791415392091546,0.00034791415392091546,69.509655878978251
2391,391,expansion,0.12743336700547209,0.12743336700547209,0.038220250000000004,-3.2643897991134332,25.164140736913019,5082.7288099710604,5082.7288099710604,75.499025872029236,75.499025872029236,5700.1029076253399,5700.1029076253399,2.2959831399810679e-119,2.4826414481738492e+122,1,5656.2294283986475,43.189368088491186,0.68411113820097691,0.99230303734200997,0.00757694532684917,0.00012001733114077712,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2829.4829364757261,0.038220250000000004,1,0.00035329660077199196,0.00035329660077199196,69.514777520701585
2392,392,expansion,0.12841991360787153,0.12841991360787153,0.038416000000000006,-3.2592812395032396,25.030820491461888,5043.8368256995063,5043.8368256995063,74.92132302056639,74.92132302056639,5613.2046431520521,5613.2046431520521,2.2609807982062589e-119,2.4826414481738492e+122,1,5570.2047498419988,42.315782171852277,0.68411113820097691,0.99233951084207983,0.0075386138332719285,0.00012187532464820657,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2786.4705971974017,0.038416000000000006,1,0.00035874817872713242,0.00035874817872713242,69.519886080311792
2393,393,expansion,0.12941152461272229,0.12941152461272229,0.038612250000000001,-3.2541856953456421,24.898516662458157,5005.3409468808641,5005.3409468808641,74.349503932915383,74.349503932915383,5527.8487350706,5527.8487350706,2.2265997126313616e-119,2.4826414481738492e+122,1,5485.7025992328372,41.462024699562228,0.68411113820097691,0.99237567128594295,0.007500571503795443,0.00012375721026169499,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2744.2195218928209,0.038612250000000001,1,0.00036426959375201545,0.00036426959375201545,69.524981624469376
2394,394,expansion,0.13040821292141014,0.13040821292141014,0.038809000000000003,-3.2491031004882971,24.767218944059366,4967.2361411697811,4967.2361411697811,73.783493858447898,73.783493858447898,5444.0039659596196,5444.0039659596196,2.1928273089793344e-119,2.4826414481738492e+122,1,5402.6922579580714,40.627596863347172,0.68411113820097691,0.9924115213251381,0.007462815441976944,0.00012566323288495034,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2702.7143512554358,0.038809000000000003,1,0.00036986155713367521,0.00036986155713367521,69.530064219326732
2395,395,expansion,0.1314099914349697,0.1314099914349697,0.039006250000000006,-3.2440333892819209,24.63691716071142,4929.5174527947793,4929.5174527947793,73.223219183966606,73.223219183966606,5361.6398276632153,5361.6398276632153,2.1596512986629884e-119,2.4826414481738492e+122,1,5321.1437029018361,39.812013623178622,0.68411113820097691,0.99244706357326717,0.0074253427874378594,0.0001275936392950766,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2661.940073727319,0.039006250000000006,1,0.00037552478550533034,0.00037552478550533034,69.535133930533107
2396,396,expansion,0.13241687305408029,0.13241687305408029,0.039204000000000003,-3.2389764965752037,24.507601265177019,4892.1800012015628,4892.1800012015628,72.668607413552678,72.668607413552678,5280.7265034250431,5280.7265034250431,2.127059671588652e-119,2.4826414481738492e+122,1,5241.0275889931127,39.014803293729116,0.68411113820097691,0.99248230060652032,0.0073881507153275936,0.00012954867815200561,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2621.8820167729582,0.039204000000000003,1,0.00038126000087123323,0.00038126000087123323,69.540190823239826
2397,397,expansion,0.13342887067906153,0.13342887067906153,0.039402250000000007,-3.2339323577097838,24.379261336598795,4855.2189797237297,4855.2189797237297,72.119587148820628,72.119587148820628,5201.2348505163336,5201.2348505163336,2.0950406891587966e-119,2.4826414481738492e+122,1,5162.3152322338819,38.235507144250455,0.68411113820097691,0.99251723496419542,0.0073512364357965427,0.00013152860000795085,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2582.5258383933424,0.039402250000000007,1,0.00038706793063153012,0.00038706793063153012,69.545234962105241
2398,398,expansion,0.13444599720986902,0.13444599720986902,0.039601000000000004,-3.2289009085152891,24.251887578596499,4818.6296542803075,4818.6296542803075,71.576088069571355,71.576088069571355,5123.1363833430341,5123.1363833430341,2.0635828774676453e-119,2.4826414481738492e+122,1,5084.9785931934266,37.473679011406922,0.68411113820097691,0.99255186914920501,0.0073145971934781822,0.00013353365731688161,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2543.8575188731147,0.039601000000000004,1,0.00039294930760713423,0.00039294930760713423,69.550266411299731
2399,399,expansion,0.13546826554608979,0.13546826554608979,0.039800250000000002,-3.2238820853044379,24.125470317397504,4782.4073620994423,4782.4073620994423,71.038040914833829,71.038040914833829,5046.403257017605,5046.403257017605,2.0326750206839478e-119,2.4826414481738492e+122,1,5008.9902609547917,36.728884924612302,0.68411113820097691,0.99258620562857591,0.0072782302669800632,0.00013556410444401991,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2505.8633527537986,0.039800250000000002,1,0.00039890487006461535,0.00039890487006461535,69.555285234510592
2400,400,expansion,0.13649568858693797,0.13649568858693797,0.040000000000000008,-3.2188758248682006,23.999999999999996,4746.5475104677089,4746.5475104677089,70.505377464287321,70.505377464287321,4971.0082513816351,4971.0082513816351,2.0023061546153384e-119,2.4826414481738492e+122,1,4934.3234374999965,36.000702743437465,0.68411113820097691,0.99262024683394112,0.0072421329683835228,0.00013762019767535812,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2468.5299410263988,0.040000000000000008,1,0.00040493536174109914,0.00040493536174109914,69.560291494946824
2401,401,expansion,0.13752827923125022,0.13752827923125022,0.040200250000000007,-3.2138820644710262,23.875467192368202,4711.0455755044431,4711.0455755044431,69.978030520055214,69.978030520055214,4896.9247554657795,4896.9247554657795,1.9724655604488514e-119,2.4826414481738492e+122,1,4860.9519225209078,35.288721806670495,0.68411113820097691,0.9926539951620208,0.0072063026427519501,0.00013970219522719754,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,2431.8441835368549,0.040200250000000007,1,0.00041104153186917453,0.00041104153186917453,69.565285255343994
