"gCode","GlassNo","Nd","NdMethod","Colorant","ColorantMW","ColorantWtPct","Thickness","ThickMethod","Density","DensMethod"
27949,370641,1.48300004005432,"Rough","CaF2",0,20.4899997711182,2,"Default",2.46000003814697,"Rough"
27949,370642,1.44599997997284,"Rough","MnO",0,0.219999998807907,2,"Default",2.16000008583069,"Rough"
27949,370643,1.46399998664856,"Rough","MnO",0,0.200000002980232,2,"Default",2.30999994277954,"Rough"
27949,370644,1.48300004005432,"Rough","MnO",0,0.189999997615814,2,"Default",2.46000003814697,"Rough"
27950,370203,2.20900011062622,"Rough","As",0,60.9000015258789,2,"Default",3.21000003814697,"Rough"
27950,370204,2.55599999427795,"Rough","Se",0,58.3699989318848,2,"Default",4.46999979019165,"Rough"
27950,370205,2.19099998474121,"Rough","Ge",0,36.1500015258789,2,"Default",2.80999994277954,"Rough"
27951,370650,2.57399988174438,"Rough","As2Se3",0,100,2,"Default",4.48000001907349,"Rough"
27951,370651,2.54699993133545,"Rough","As2Se3",0,95.1600036621094,2,"Default",4.3899998664856,"Rough"
27951,370652,2.35400009155273,"Rough","As2Se3",0,50.9599990844727,2,"Default",3.72000002861023,"Rough"
27951,370653,2.20900011062622,"Rough","As2S3",0,100,2,"Default",3.21000003814697,"Rough"
27952,370654,1.52199995517731,"Priven-2000","GeO2",0,9.96000003814697,2,"Default",2.56599998474121,"Priven-2000"
27952,370655,1.5460000038147,"Priven-2000","GeO2",0,29.7800006866455,2,"Default",2.81100010871887,"Priven-2000"
27952,370656,1.50100004673004,"Priven-2000","GeO2",0,10.1000003814697,2,"Default",2.48000001907349,"Priven-2000"
27952,370657,1.48500001430511,"Priven-2000","GeO2",0,10.1300001144409,2,"Default",2.38700008392334,"Priven-2000"
27952,370658,1.47699999809265,"Priven-2000","GeO2",0,10.1499996185303,2,"Default",2.33899998664856,"Priven-2000"
27952,370659,1.52699995040894,"Priven-2000","GeO2",0,30.1599998474121,2,"Default",2.71799993515015,"Priven-2000"
27952,370660,1.48800003528595,"Priven-2000","GeO2",0,29.5100002288818,2,"Default",2.37899994850159,"Priven-2000"
27952,370661,1.64100003242493,"Priven-2000","GeO2",0,87.0999984741211,2,"Default",3.75799989700317,"Priven-2000"
27952,370662,1.61000001430511,"Priven-2000","GeO2",0,100,2,"Default",3.59500002861023,"Priven-2000"
27970,370678,2.20900011062622,"Rough","As2S3",0,100,2,"Default",3.21000003814697,"Rough"
27971,370679,2.57399988174438,"Rough","Se",0,61.25,2,"Default",4.48000001907349,"Rough"
27971,370680,2.67899990081787,"Rough","Se",0,81.3099975585938,2,"Default",4.5,"Rough"
27971,370681,2.68199992179871,"Rough","Se",0,81.0699996948242,2,"Default",4.51000022888184,"Rough"
27972,370742,1.53600001335144,"Rough","CeO2",0,4,2,"Default",2.26399993896484,"Priven-2000"
27972,370743,1.53799998760223,"Rough","Nd2O3",0,1,2,"Default",2.27999997138977,"Priven-2000"
27979,370799,2.72900009155273,"Rough","Te",0,41.9900016784668,2,"Default",5.09999990463257,"Rough"
27979,370800,2.64000010490417,"Rough","Te",0,29.6000003814697,2,"Default",4.88000011444092,"Rough"
27979,370801,2.95600008964539,"Rough","Tl",0,2.00999999046326,2,"Default",5.63000011444092,"Rough"
27979,370802,2.96000003814697,"Rough","Te",0,62.7799987792969,2,"Default",5.57000017166138,"Rough"
27979,370803,2.99699997901917,"Rough","Tl",0,1.94000005722046,2,"Default",5.73999977111816,"Rough"
27979,370804,2.98600006103516,"Rough","Te",0,67.4800033569336,2,"Default",5.67999982833862,"Rough"
27984,370820,1.50300002098083,"Priven-2000","SiO2",0,69.3399963378906,2,"Default",2.46700000762939,"Priven-2000"
27984,370821,1.49600005149841,"Priven-2000","SiO2",0,65.0599975585938,2,"Default",2.44099998474121,"Priven-2000"
27984,370822,1.51300001144409,"Priven-2000","SiO2",0,72.0199966430664,2,"Default",2.47900009155273,"Priven-2000"
27984,370823,1.47399997711182,"Priven-2000","SiO2",0,81.0400009155273,2,"Default",2.22699999809265,"Priven-2000"
28002,370932,2.54699993133545,"Rough","Se",0,56.2999992370605,2,"Default",4.46999979019165,"Rough"
28002,370933,2.51900005340576,"Rough","Se",0,51.310001373291,2,"Default",4.46000003814697,"Rough"
28002,370934,2.49200010299683,"Rough","Se",0,46.2999992370605,2,"Default",4.44999980926514,"Rough"
28002,370935,2.75099992752075,"Rough","Se",0,92.379997253418,2,"Default",4.53999996185303,"Rough"
28002,370936,2.63000011444092,"Rough","Se",0,71.0899963378906,2,"Default",4.5,"Rough"
28002,370937,2.57399988174438,"Rough","Se",0,61.25,2,"Default",4.48000001907349,"Rough"
28018,371053,2.03900003433228,"Rough","ZnO",0,0.170000001788139,2,"Default",6.42999982833862,"Rough"
28018,371054,2.04800009727478,"Rough","ZnO",0,0.860000014305115,2,"Default",6.34000015258789,"Rough"
28018,371055,2.05800008773804,"Rough","ZnO",0,1.47000002861023,2,"Default",6.23999977111816,"Rough"
28018,371056,2.05900001525879,"Rough","ZnO",0,3.35999989509583,2,"Default",6.13000011444092,"Rough"
28018,371057,2.04500007629395,"Rough","ZnO",0,7.67000007629395,2,"Default",6,"Rough"
28018,371058,2.02999997138977,"Rough","ZnO",0,11.8000001907349,2,"Default",5.90000009536743,"Rough"
28018,371059,2.00500011444092,"Rough","ZnO",0,17.8899993896484,2,"Default",5.78000020980835,"Rough"
28018,371060,1.99699997901917,"Rough","ZnO",0,21.1800003051758,2,"Default",5.67999982833862,"Rough"
28029,371123,1.81200003623962,"Rough","La",0,64.1699981689453,2,"Default",4.28000020980835,"Rough"
28099,371405,1.57400000095367,"Rough","P2O5",0,48.6800003051758,2,"Default",3.22000002861023,"Rough"
28099,371406,1.61199998855591,"Rough","WO3",0,18.0900001525879,2,"Default",3.53999996185303,"Rough"
28099,371407,1.65100002288818,"Rough","WO3",0,33.2000007629395,2,"Default",3.86999988555908,"Rough"
28099,371408,1.69200003147125,"Rough","WO3",0,46,2,"Default",4.21999979019165,"Rough"
28099,371409,1.73399996757507,"Rough","WO3",0,56.9900016784668,2,"Default",4.57999992370605,"Rough"
28099,371410,1.77699995040894,"Rough","WO3",0,66.5299987792969,2,"Default",4.96999979019165,"Rough"
28099,371411,1.82299995422363,"Rough","WO3",0,74.8899993896484,2,"Default",5.36999988555908,"Rough"
28107,371425,2.21399998664856,"Rough","La2S3",0,39.3300018310547,2,"Default",3.72000002861023,"Rough"
28107,371426,2.21499991416931,"Rough","Pr",0,0.0970000028610229,2,"Default",3.72000002861023,"Rough"
28107,371427,2.21700000762939,"Rough","Pr",0,0.959999978542328,2,"Default",3.74000000953674,"Rough"
28107,371428,2.27500009536743,"Rough","Pr",0,0.980000019073486,2,"Default",3.5699999332428,"Rough"
28108,371429,2.21399998664856,"Rough","La2S3",0,39.3300018310547,2,"Default",3.72000002861023,"Rough"
28108,371430,2.21700000762939,"Rough","Pr",0,0.959999978542328,2,"Default",3.74000000953674,"Rough"
28108,371431,2.21700000762939,"Rough","Pr",0,0.959999978542328,2,"Default",3.74000000953674,"Rough"
28108,371432,2.27500009536743,"Rough","Pr",0,0.980000019073486,2,"Default",3.5699999332428,"Rough"
28109,371373,2.70099997520447,"Rough","Te",0,29.3099994659424,2,"Default",4.92000007629395,"Rough"
28109,371374,2.69899988174438,"Rough","Te",0,29.3500003814697,2,"Default",4.90999984741211,"Rough"
28109,371375,2.69799995422363,"Rough","Te",0,29.3899993896484,2,"Default",4.90999984741211,"Rough"
28109,371376,2.69600009918213,"Rough","Te",0,29.4300003051758,2,"Default",4.90000009536743,"Rough"
28109,371377,2.6949999332428,"Rough","Te",0,29.4699993133545,2,"Default",4.90000009536743,"Rough"
28109,371378,2.69300007820129,"Rough","Te",0,29.5,2,"Default",4.8899998664856,"Rough"
28109,371379,2.69199991226196,"Rough","Te",0,29.5400009155273,2,"Default",4.8899998664856,"Rough"
28109,371380,2.69000005722046,"Rough","Te",0,29.5799999237061,2,"Default",4.88000011444092,"Rough"
28109,371381,2.68899989128113,"Rough","Te",0,29.6200008392334,2,"Default",4.88000011444092,"Rough"
28110,371606,2.19899988174438,"Rough","GeS",0,100,2,"Default",3.35999989509583,"Rough"
28131,371665,1.83700001239777,"Priven-2000","Nd2O3",0,0.600000023841858,2,"Default",5.17700004577637,"Priven-2000"
28131,371666,1.74600005149841,"Priven-2000","Nd2O3",0,0.75,2,"Default",4.35500001907349,"Priven-2000"
28155,371747,1.63399994373322,"Priven-2000","ZnO",0,51.2000007629395,2,"Default",3.28600001335144,"Priven-2000"
28155,371748,1.55599999427795,"Rough","ZnF2",0,3.86999988555908,2,"Default",2.90000009536743,"Rough"
28155,371749,1.55299997329712,"Rough","ZnF2",0,6.42000007629395,2,"Default",2.90000009536743,"Rough"
28155,371750,1.55099999904633,"Rough","ZnF2",0,8.93000030517578,2,"Default",2.91000008583069,"Rough"
28155,371751,1.54799997806549,"Rough","ZnF2",0,11.4200000762939,2,"Default",2.91000008583069,"Rough"
28156,371752,1.51800000667572,"Priven-2000","ZrO2",0,17.0900001525879,2,"Default",2.18899989128113,"Priven-2000"
28156,371753,1.48599994182587,"Priven-2000","SiO2",0,25.75,2,"Default",2.35199999809265,"Priven-2000"
28156,371754,1.50600004196167,"Priven-2000","ZnO",0,11.9799995422363,2,"Default",2.1710000038147,"Priven-2000"
28156,371755,1.47500002384186,"Rough","ZrF4",0,21.8500003814697,2,"Default",2.45000004768372,"Rough"
28156,371756,1.46000003814697,"Rough","SiO2",0,26.4300003051758,2,"Default",2.27999997138977,"Rough"
28156,371757,1.47599995136261,"Rough","ZnF2",0,14.7399997711182,2,"Default",2.35999989509583,"Rough"
28157,371758,1.47500002384186,"Rough","ZrF4",0,21.8500003814697,2,"Default",2.45000004768372,"Rough"
28157,371759,1.46000003814697,"Rough","SiO2",0,26.4300003051758,2,"Default",2.27999997138977,"Rough"
28157,371760,1.47599995136261,"Rough","ZnF2",0,14.7399997711182,2,"Default",2.35999989509583,"Rough"
28168,371661,1.56299996376038,"Priven-2000","TiO2",0,1.23000001907349,2,"Default",2.26799988746643,"Priven-2000"
28168,371662,1.56500005722046,"Priven-2000","Ti2O3",0,1.24000000953674,2,"Default",2.27099990844727,"Priven-2000"
28168,371663,1.56599998474121,"Priven-2000","Yb2O3",0,5.92000007629395,2,"Default",2.35400009155273,"Priven-2000"
28169,371664,1.56500005722046,"Priven-2000","Ti2O3",0,1.24000000953674,2,"Default",2.27099990844727,"Priven-2000"
28189,371903,2.29099988937378,"Rough","Sb",0,34.0499992370605,2,"Default",3.41000008583069,"Rough"
28189,371904,2.29699993133545,"Rough","Bi",0,1.92999994754791,2,"Default",3.4300000667572,"Rough"
28189,371905,2.30299997329712,"Rough","Bi",0,3.82999992370605,2,"Default",3.45000004768372,"Rough"
28189,371906,2.31399989128113,"Rough","Bi",0,7.55000019073486,2,"Default",3.49000000953674,"Rough"
28189,371907,2.33100008964539,"Rough","Bi",0,12.8999996185303,2,"Default",3.54999995231628,"Rough"
28189,371908,2.34800004959106,"Rough","Bi",0,18.0200004577637,2,"Default",3.60999989509583,"Rough"
28189,371909,2.37100005149841,"Rough","Bi",0,24.4899997711182,2,"Default",3.69000005722046,"Rough"
28189,371910,2.39299988746643,"Rough","Bi",0,30.5900001525879,2,"Default",3.76999998092651,"Rough"
28189,371911,2.42700004577637,"Rough","Bi",0,39.1300010681152,2,"Default",3.88000011444092,"Rough"
28189,371912,2.46099996566772,"Rough","Bi",0,46.9900016784668,2,"Default",4,"Rough"
28193,371953,2.48000001907349,"Priven-2000","Bi2O3",0,92.2099990844727,2,"Default",8.54699993133545,"Priven-2000"
28193,371954,2.49300003051758,"Priven-2000","Bi2O3",0,85.8399963378906,2,"Default",8.69200038909912,"Priven-2000"
28193,371955,2.50999999046326,"Priven-2000","Bi2O3",0,78.5999984741211,2,"Default",8.86200046539307,"Priven-2000"
28193,371956,2.52800011634827,"Priven-2000","Bi2O3",0,70.3000030517578,2,"Default",9.06599998474121,"Priven-2000"
28193,371957,2.55100011825562,"Priven-2000","Bi2O3",0,60.6800003051758,2,"Default",9.31099987030029,"Priven-2000"
28193,371958,2.57800006866455,"Priven-2000","Bi2O3",0,49.4199981689453,2,"Default",9.47799968719482,"Priven-2000"
28193,371959,2.44099998474121,"Priven-2000","Bi2O3",0,88.9199981689453,2,"Default",8.48900032043457,"Priven-2000"
28193,371960,2.46700000762939,"Priven-2000","Bi2O3",0,73.1999969482422,2,"Default",8.82400035858154,"Priven-2000"
28193,371961,2.48399996757507,"Priven-2000","Bi2O3",0,63.4000015258789,2,"Default",9.04199981689453,"Priven-2000"
28193,371962,2.50300002098083,"Priven-2000","Bi2O3",0,51.8300018310547,2,"Default",9.17300033569336,"Priven-2000"
28209,371988,2.76399993896484,"Rough","As2Te3",0,57.939998626709,2,"Default",5.1399998664856,"Rough"
28209,371989,2.71399998664856,"Rough","PbCl2",0,6.30000019073486,2,"Default",5.46999979019165,"Rough"
28209,371990,2.65899991989136,"Rough","PbCl2",0,13.1400003433228,2,"Default",5.82999992370605,"Rough"
28209,371991,2.76999998092651,"Rough","PbBr2",0,8.14999961853027,2,"Default",5.21999979019165,"Rough"
28209,371992,2.77699995040894,"Rough","PbBr2",0,16.6399993896484,2,"Default",5.32000017166138,"Rough"
28209,371993,2.7960000038147,"Rough","PbI2",0,10.0299997329712,2,"Default",5.30999994277954,"Rough"
28209,371994,2.82999992370605,"Rough","PbI2",0,20.0499992370605,2,"Default",5.5,"Rough"
28209,371995,2.83699989318848,"Rough","PbI2",0,25.25,2,"Default",5.55999994277954,"Rough"
28209,371996,2.32100009918213,"Rough","Ag2S",0,50.1800003051758,2,"Default",3.77999997138977,"Rough"
28209,371997,2.35599994659424,"Rough","HgI2",0,8.82999992370605,2,"Default",3.9300000667572,"Rough"
28209,371998,2.42899990081787,"Rough","HgI2",0,24.5100002288818,2,"Default",4.25,"Rough"
28209,371999,2.50500011444092,"Rough","HgI2",0,38.0200004577637,2,"Default",4.59000015258789,"Rough"
28209,372000,2.58500003814697,"Rough","HgI2",0,49.7700004577637,2,"Default",4.94000005722046,"Rough"
28209,372001,2.20900011062622,"Rough","As2S3",0,100,2,"Default",3.21000003814697,"Rough"
28209,372002,2.81200003623962,"Rough","PbI2",0,15.039999961853,2,"Default",5.40000009536743,"Rough"
28209,372003,2.77999997138977,"Rough","PbI2",0,5.01000022888184,2,"Default",5.21999979019165,"Rough"
28210,372004,2.64599990844727,"Rough","Te",0,29.4500007629395,2,"Default",4.90000009536743,"Rough"
28210,372005,2.76399993896484,"Rough","Te",0,41.6399993896484,2,"Default",5.1399998664856,"Rough"
28210,372006,2.93799996376038,"Rough","Te",0,52.2900009155273,2,"Default",5.3899998664856,"Rough"
28210,372007,2.88000011444092,"Rough","Te",0,52.6300010681152,2,"Default",5.3600001335144,"Rough"
28218,132529,1.88800001144409,"Rough","CdCl2",0,46.5099983215332,2,"Default",7.48000001907349,"Rough"
28218,132530,2.01500010490417,"Rough","CdCl2",0,17.1100006103516,2,"Default",7.94999980926514,"Rough"
28218,132531,1.92400002479553,"Rough","CdCl2",0,24.2800006866455,2,"Default",8.57999992370605,"Rough"
28219,132532,1.90100002288818,"Rough","CdCl2",0,23.0599994659424,2,"Default",9.05000019073486,"Rough"
28219,132533,1.92599999904633,"Rough","CdCl2",0,24.2000007629395,2,"Default",8.60000038146973,"Rough"
28219,132534,1.95200002193451,"Rough","CdCl2",0,25.4599990844727,2,"Default",8.13000011444092,"Rough"
28219,132535,1.98000001907349,"Rough","CdCl2",0,26.8500003814697,2,"Default",7.6399998664856,"Rough"
28219,132536,1.92400002479553,"Rough","CdCl2",0,24.1299991607666,2,"Default",8.59000015258789,"Rough"
28272,380062,2.1949999332428,"Rough","GeS2",0,100,2,"Default",3.04999995231628,"Rough"
28272,380063,2.19300007820129,"Rough","GeS2",0,83.9300003051758,2,"Default",3.05999994277954,"Rough"
28272,380064,2.19099998474121,"Rough","GeS2",0,69.8899993896484,2,"Default",3.0699999332428,"Rough"
28272,380065,2.18899989128113,"Rough","GeS2",0,57.5200004577637,2,"Default",3.07999992370605,"Rough"
28272,380066,2.20700001716614,"Rough","CdS",0,9.1899995803833,2,"Default",3.14000010490417,"Rough"
28272,380068,2.2279999256134,"Rough","CdS",0,19.5,2,"Default",3.22000002861023,"Rough"
28272,380069,2.20199990272522,"Rough","CdS",0,5.07999992370605,2,"Default",3.09999990463257,"Rough"
28272,380070,2.21000003814697,"Rough","CdS",0,9.80000019073486,2,"Default",3.14000010490417,"Rough"
28272,380071,2.21700000762939,"Rough","CdS",0,14.1899995803833,2,"Default",3.1800000667572,"Rough"
28272,380072,2.22399997711182,"Rough","CdS",0,18.2800006866455,2,"Default",3.22000002861023,"Rough"
28275,380081,2.21499991416931,"Priven-2000","PbO",0,35.0400009155273,2,"Default",6.19999980926514,"Priven-2000"
28275,380082,2.17899990081787,"Priven-2000","PbO",0,36.3699989318848,2,"Default",5.90000009536743,"Priven-2000"
28275,380083,2.14299988746643,"Priven-2000","PbO",0,37.8199996948242,2,"Default",5.60799980163574,"Priven-2000"
28275,380084,2.10700011253357,"Priven-2000","PbO",0,39.3800010681152,2,"Default",5.31599998474121,"Priven-2000"
28275,380085,2.07100009918213,"Priven-2000","PbO",0,41.0800018310547,2,"Default",4.7979998588562,"Priven-2000"
28275,380086,2.05299997329712,"Priven-2000","PbO",0,41.9799995422363,2,"Default",4.78399991989136,"Priven-2000"
28276,380087,2.10700011253357,"Priven-2000","PbO",0,39.3800010681152,2,"Default",5.31599998474121,"Priven-2000"
28276,380088,2.10700011253357,"Priven-2000","TiO2",0,0.0350000001490116,2,"Default",5.31500005722046,"Priven-2000"
28276,380089,2.10700011253357,"Priven-2000","TiO2",0,0.0710000023245811,2,"Default",5.31500005722046,"Priven-2000"
28276,380090,2.10700011253357,"Priven-2000","TiO2",0,0.0879999995231628,2,"Default",5.31400012969971,"Priven-2000"
28276,380091,2.10700011253357,"Priven-2000","TiO2",0,0.109999999403954,2,"Default",5.31400012969971,"Priven-2000"
28276,380092,2.10700011253357,"Priven-2000","TiO2",0,0.119999997317791,2,"Default",5.31400012969971,"Priven-2000"
28276,380093,2.10700011253357,"Priven-2000","TiO2",0,0.140000000596046,2,"Default",5.31400012969971,"Priven-2000"
28276,380094,2.10700011253357,"Priven-2000","TiO2",0,0.180000007152557,2,"Default",5.31300020217896,"Priven-2000"
28332,372297,2.18799996376038,"Rough","GeS2",0,75.1100006103516,2,"Default",3.10999989509583,"Rough"
28332,372298,2.18499994277954,"Rough","GeS2",0,73.5599975585938,2,"Default",3.15000009536743,"Rough"
28332,372299,2.17700004577637,"Rough","GeS2",0,70.5100021362305,2,"Default",3.23000001907349,"Rough"
28332,372300,2.17700004577637,"Rough","GeS2",0,64.0599975585938,2,"Default",3.23000001907349,"Rough"
28332,372301,2.18700003623962,"Rough","GeS2",0,62.1100006103516,2,"Default",3.10999989509583,"Rough"
28332,372302,2.18300008773804,"Rough","GeS2",0,60.7299995422363,2,"Default",3.15000009536743,"Rough"
28332,372303,2.17600011825562,"Rough","GeS2",0,58,2,"Default",3.23000001907349,"Rough"
28332,372304,2.16899991035461,"Rough","GeS2",0,55.3300018310547,2,"Default",3.30999994277954,"Rough"
28332,372305,2.16199994087219,"Rough","GeS2",0,52.7099990844727,2,"Default",3.39000010490417,"Rough"
28332,372306,2.19000005722046,"Rough","GeS2",0,63.5200004577637,2,"Default",3.07999992370605,"Rough"
28332,372307,2.18600010871887,"Rough","CdCl2",0,1.4099999666214,2,"Default",3.10999989509583,"Rough"
28332,372308,2.18099999427795,"Rough","CdCl2",0,2.8199999332428,2,"Default",3.14000010490417,"Rough"
28332,372309,2.17199993133545,"Rough","CdCl2",0,5.59999990463257,2,"Default",3.21000003814697,"Rough"
28332,372310,2.16300010681152,"Rough","CdCl2",0,8.32999992370605,2,"Default",3.27999997138977,"Rough"
28332,372311,2.15300011634827,"Rough","CdCl2",0,11.0299997329712,2,"Default",3.34999990463257,"Rough"
28332,372312,2.1340000629425,"Rough","CdCl2",0,16.3199996948242,2,"Default",3.5,"Rough"
28332,372313,2.09599995613098,"Rough","CdCl2",0,26.4699993133545,2,"Default",3.79999995231628,"Rough"
28332,372314,2.05599999427795,"Rough","CdCl2",0,36.0900001525879,2,"Default",4.1100001335144,"Rough"
28332,372315,2.11400008201599,"Rough","CdCl2",0,22.1100006103516,2,"Default",3.66000008583069,"Rough"
28332,372316,2.19199991226196,"Rough","GeS2",0,76.6800003051758,2,"Default",3.0699999332428,"Rough"
28332,372317,2.18199992179871,"Rough","CdCl2",0,3,2,"Default",3.14000010490417,"Rough"
28332,372318,2.15300011634827,"Rough","CdCl2",0,11.7299995422363,2,"Default",3.35999989509583,"Rough"
28332,372319,2.11299991607666,"Rough","CdCl2",0,22.7900009155273,2,"Default",3.67000007629395,"Rough"
28332,372320,2.18400001525879,"Rough","CdCl2",0,3.21000003814697,2,"Default",3.13000011444092,"Rough"
28332,372321,2.15199995040894,"Rough","CdCl2",0,12.5299997329712,2,"Default",3.36999988555908,"Rough"
28344,380377,2.45199990272522,"Rough","Sb2S3",0,100,2,"Default",4.05999994277954,"Rough"
28344,380378,2.47699999809265,"Rough","PbI2",0,6.67000007629395,2,"Default",4.17999982833862,"Rough"
28344,380379,2.50300002098083,"Rough","PbI2",0,13.1000003814697,2,"Default",4.30000019073486,"Rough"
28344,380380,2.52999997138977,"Rough","PbI2",0,19.3199996948242,2,"Default",4.42999982833862,"Rough"
28344,380381,2.55800008773804,"Rough","PbI2",0,25.3299999237061,2,"Default",4.55999994277954,"Rough"
28344,380382,2.58800005912781,"Rough","PbI2",0,31.1499996185303,2,"Default",4.69999980926514,"Rough"
28344,380383,2.61899995803833,"Rough","PbI2",0,36.7700004577637,2,"Default",4.84999990463257,"Rough"
28344,380384,2.63499999046326,"Rough","PbI2",0,39.5200004577637,2,"Default",4.92000007629395,"Rough"
28344,380385,2.65100002288818,"Rough","PbI2",0,42.2200012207031,2,"Default",5,"Rough"
28344,380386,2.66799998283386,"Rough","PbI2",0,44.8800010681152,2,"Default",5.07999992370605,"Rough"
28344,380387,2.68499994277954,"Rough","PbI2",0,47.5,2,"Default",5.15999984741211,"Rough"
28344,380388,2.70199990272522,"Rough","PbI2",0,50.0800018310547,2,"Default",5.23999977111816,"Rough"
28344,380389,2.72000002861023,"Rough","PbI2",0,52.6100006103516,2,"Default",5.32999992370605,"Rough"
28344,380390,2.75799989700317,"Rough","PbI2",0,57.5800018310547,2,"Default",5.5,"Rough"
28344,380391,2.79699993133545,"Rough","PbI2",0,62.3899993896484,2,"Default",5.69000005722046,"Rough"
28344,380392,2.83800005912781,"Rough","PbI2",0,67.0599975585938,2,"Default",5.88000011444092,"Rough"
28344,380393,2.88100004196167,"Rough","PbI2",0,71.5899963378906,2,"Default",6.09000015258789,"Rough"
28344,380394,2.92700004577637,"Rough","PbI2",0,76,2,"Default",6.30999994277954,"Rough"
28344,380395,2.9760000705719,"Rough","PbI2",0,80.2799987792969,2,"Default",6.53999996185303,"Rough"
28344,380396,3.02699995040894,"Rough","PbI2",0,84.4400024414063,2,"Default",6.78000020980835,"Rough"
28344,380397,3.08200001716614,"Rough","PbI2",0,88.4899978637695,2,"Default",7.03999996185303,"Rough"
28344,380398,3.13899993896484,"Rough","PbI2",0,92.4300003051758,2,"Default",7.30999994277954,"Rough"
28344,380399,3.20099997520447,"Rough","PbI2",0,96.2699966430664,2,"Default",7.59999990463257,"Rough"
28344,380400,3.26699995994568,"Rough","PbI2",0,100,2,"Default",7.92000007629395,"Rough"
28355,380189,1.48599994182587,"Rough","CdF2",0,58.0400009155273,2,"Default",4.69999980926514,"Rough"
28355,380190,1.47399997711182,"Rough","CdF2",0,46.5900001525879,2,"Default",4.59999990463257,"Rough"
28355,380191,1.5900000333786,"Rough","YF3",0,16.4899997711182,2,"Default",6.19999980926514,"Rough"
28355,380192,1.57700002193451,"Rough","YF3",0,8.53999996185303,2,"Default",6.01000022888184,"Rough"
28355,380193,1.44799995422363,"Rough","YF3",0,38.9900016784668,2,"Default",4.15999984741211,"Rough"
28355,380194,1.43400001525879,"Rough","YF3",0,61.4000015258789,2,"Default",4.11999988555908,"Rough"
28355,380195,1.5900000333786,"Rough","CdF2",0,15.9399995803833,2,"Default",6.09999990463257,"Rough"
28355,380196,1.54499995708466,"Rough","CdF2",0,14.4099998474121,2,"Default",5.55999994277954,"Rough"
28355,380197,1.55900001525879,"Rough","CdF2",0,13.8599996566772,2,"Default",5.75,"Rough"
28355,380198,1.57299995422363,"Rough","CdF2",0,13.3500003814697,2,"Default",5.94999980926514,"Rough"
28355,380199,1.56400001049042,"Rough","CdF2",0,28.4699993133545,2,"Default",5.73000001907349,"Rough"
28355,380200,1.60599994659424,"Rough","CdF2",0,30.9899997711182,2,"Default",6.23000001907349,"Rough"
28355,380201,1.65100002288818,"Rough","CdF2",0,33.2000007629395,2,"Default",6.75,"Rough"
28355,380202,1.53799998760223,"Rough","CdF2",0,24.5300006866455,2,"Default",5.44999980926514,"Rough"
28355,380203,1.50100004673004,"Rough","CdF2",0,21.2000007629395,2,"Default",4.98999977111816,"Rough"
28355,380204,1.55200004577637,"Rough","CdF2",0,23.5799999237061,2,"Default",5.65000009536743,"Rough"
28355,380205,1.48000001907349,"Rough","CdF2",0,16.5,2,"Default",4.73999977111816,"Rough"
28355,380206,1.57500004768372,"Rough","CdF2",0,13.8000001907349,2,"Default",5.90000009536743,"Rough"
28355,380207,1.55299997329712,"Rough","CdF2",0,24.4099998474121,2,"Default",5.59000015258789,"Rough"
28355,380208,1.53199994564056,"Rough","CdF2",0,36.4099998474121,2,"Default",5.28999996185303,"Rough"
28355,380209,1.55400002002716,"Rough","CdF2",0,14.6099996566772,2,"Default",5.59999990463257,"Rough"
28355,380210,1.54299998283386,"Rough","CdF2",0,20.1000003814697,2,"Default",5.44999980926514,"Rough"
28355,380211,1.53299999237061,"Rough","CdF2",0,25.9500007629395,2,"Default",5.30000019073486,"Rough"
28355,380212,1.52199995517731,"Rough","CdF2",0,32.189998626709,2,"Default",5.1399998664856,"Rough"
28355,380213,1.53299999237061,"Rough","CdF2",0,15.5299997329712,2,"Default",5.30999994277954,"Rough"
28355,380214,1.52199995517731,"Rough","CdF2",0,21.4099998474121,2,"Default",5.15000009536743,"Rough"
28355,380215,1.51199996471405,"Rough","CdF2",0,27.7000007629395,2,"Default",5,"Rough"
28355,380216,1.52300000190735,"Rough","CdF2",0,10.6800003051758,2,"Default",5.15999984741211,"Rough"
28355,380217,1.51199996471405,"Rough","CdF2",0,16.5799999237061,2,"Default",5.01000022888184,"Rough"
28409,372384,1.64999997615814,"Priven-2000","ZnO",0,58.8300018310547,2,"Default",3.39800000190735,"Priven-2000"
28409,372385,1.72500002384186,"Priven-2000","ZnO",0,38.189998626709,2,"Default",4.09600019454956,"Priven-2000"
28409,372386,1.80299997329712,"Priven-2000","ZnO",0,28.6399993896484,2,"Default",4.77400016784668,"Priven-2000"
28409,372387,1.94799995422363,"Priven-2000","ZnO",0,17.6299991607666,2,"Default",5.87900018692017,"Priven-2000"
28416,372403,1.50899994373322,"Priven-2000","CuO",0,0.589999973773956,2,"Default",2.25399994850159,"Priven-2000"
28416,372404,1.50899994373322,"Priven-2000","CuO",0,0.589999973773956,2,"Default",2.25399994850159,"Priven-2000"
28416,372405,1.50899994373322,"Priven-2000","CuO",0,0.589999973773956,2,"Default",2.25399994850159,"Priven-2000"
28416,372406,1.50899994373322,"Priven-2000","CuO",0,0.589999973773956,2,"Default",2.25399994850159,"Priven-2000"
28416,372407,1.50899994373322,"Priven-2000","CuO",0,0.589999973773956,2,"Default",2.25399994850159,"Priven-2000"
