system,value
n_Ryter,0.3892918691836673
n_Ryter,0.3869486033213178
n_Ryter,0.3853917270268203
n_Ryter,0.3862369480911604
n_Ryter,0.3868596627038157
n_Ryter,0.3859106554808929
n_Ryter,0.390972438187425
n_Ryter,0.3913679450009713
n_Ryter,0.3912558886392756
n_Ryter,0.3897738269361361
n_Ryter,0.3345182460377384
n_Ryter,0.3861127399934522
n_Ryter,0.364194294098878
n_Ryter,0.3883734781983068
n_Ryter,0.3361587625501293
n_Ryter,0.3368742763575056
n_Ryter,0.3362235981355859
n_Ryter,0.3907844364202931
n_Ryter,0.3891498579473137
n_Ryter,0.3915615214349843
n_Ryter,0.3910654174352316
n_Ryter,0.3882040295272578
n_Ryter,0.3887241890928187
n_Ryter,0.3910568687884665
n_Ryter,0.3857387754043508
n_Ryter,0.3873151726220664
n_Ryter,0.3431764405199773
n_Ryter,0.3441022377260599
n_Ryter,0.3347356042283005
n_Ryter,0.3343692602146739
n_Ryter,0.3104391596396391
P_Ryter,0.3279992765373027
P_Ryter,0.3286527770914259
P_Ryter,0.3278583734779157
P_Ryter,0.3276043516944705
P_Ryter,0.3274540828642545
P_Ryter,0.3593554977289822
P_Ryter,0.3597230462060701
P_Ryter,0.3599614359615265
P_Ryter,0.3568082537120305
P_Ryter,0.328257717089293
P_Ryter,0.3276475254308008
P_Ryter,0.3278003787253617
P_Ryter,0.3277379571516866
P_Ryter,0.3273603888127832
P_Ryter,0.3612621419130463
P_Ryter,0.3594190972527745
P_Ryter,0.3332290190126296
P_Ryter,0.3657652176689103
P_Ryter,0.3660156199022822
P_Ryter,0.3659049132946462
P_Ryter,0.3657044559412133
P_Ryter,0.3659485772289115
P_Ryter,0.3660163058236153
P_Ryter,0.3661289862414079
P_Ryter,0.3659970136654451
P_Ryter,0.3661752979156052
P_Ryter,0.3661579755556728
P_Ryter,0.3662099164220356
P_Ryter,0.3661618937837161
P_Ryter,0.3660660360053344
P_Ryter,0.3660009568722902
P_Ryter,0.3662560492739603
P_Ryter,0.3660736190246549
P_Ryter,0.3659893559403325
P_Ryter,0.3660219671182369
P_Ryter,0.3657040327381307
P_Ryter,0.3657543727961398
P_Ryter,0.3659519840366455
P_Ryter,0.3656405857216627
P_Ryter,0.3662218387431064
P_Ryter,0.3654499974987807
P_Ryter,0.3657934193202498
P_Ryter,0.3655012215339308
P_Ryter,0.3657293375718612
P_Ryter,0.3661074779651907
P_Ryter,0.3657274859336473
P_Ryter,0.3663779004257516
P_Ryter,0.3653541119363395
P_Ryter,0.3659731969190715
P_Ryter,0.3657464681679166
P_Ryter,0.3659324278450758
P_Ryter,0.3657972904000132
P_Ryter,0.3662043928252477
P_Ryter,0.3654844894990758
P_Ryter,0.3662888693881513
P_Ryter,0.366064727217548
P_Ryter,0.3659945647439166
P_Ryter,0.3656913916953587
P_Ryter,0.3665979928705782
P_Ryter,0.3675853888311363
P_Ryter,0.3653852383883048
P_Ryter,0.3663456991629901
P_Ryter,0.3659664365578018
P_Ryter,0.3334732728537014
P_Ryter,0.3672562297525408
P_Ryter,0.3510540753612017
P_Ryter,0.3659761955218834
P_Ryter,0.3332650340233838
P_Ryter,0.3335067319922535
P_Ryter,0.3335979602852251
P_Ryter,0.3663945189254428
P_Ryter,0.3659201742511039
P_Ryter,0.3654905017017309
P_Ryter,0.3659322110808476
P_Ryter,0.3657902283527974
P_Ryter,0.3656035162951783
P_Ryter,0.3660858125227152
P_Ryter,0.3657222356408525
P_Ryter,0.3653708243917096
P_Ryter,0.3334057731565165
P_Ryter,0.3333439203108185
P_Ryter,0.3340233474948637
P_Ryter,0.3345491428776076
P_Ryter,0.3169158682286424
chi_eff_candidate,1.0246814911645767
chi_eff_candidate,1.1176799364185617
chi_eff_candidate,1.6350121933246444
chi_eff_candidate,1.2729932651654916
chi_eff_candidate,1.1854921814775217
chi_eff_candidate,0.9793341935426372
chi_eff_candidate,1.179796701561749
chi_eff_candidate,0.8152216025829477
chi_eff_candidate,0.9851348446508548
chi_eff_candidate,0.9506427644708566
chi_eff_candidate,1.163291916710125
chi_eff_candidate,1.0446339252777794
chi_eff_candidate,1.1534898897480688
chi_eff_candidate,1.149070142178887
chi_eff_candidate,0.9141618386096432
chi_eff_candidate,0.7961706227941729
chi_eff_candidate,1.9491992893255068
chi_eff_candidate,1.4052484939048346
chi_eff_candidate,1.4677415006802286
chi_eff_candidate,1.8047887310542212
chi_eff_candidate,1.9624289698976305
chi_eff_candidate,2.0750681245396256
chi_eff_candidate,1.5395875498157092
chi_eff_candidate,2.1490919773557957
chi_eff_candidate,1.806567507604248
chi_eff_candidate,2.3700845296501187
chi_eff_candidate,1.5160077937135426
chi_eff_candidate,2.1361771243589227
chi_eff_candidate,1.5924525436055852
chi_eff_candidate,2.218980453945659
chi_eff_candidate,1.7609439039110115
chi_eff_candidate,1.76753450569422
chi_eff_candidate,2.356557814972056
chi_eff_candidate,1.759578942577781
chi_eff_candidate,2.317344019137835
chi_eff_candidate,1.774434920396062
chi_eff_candidate,1.8478940957941636
chi_eff_candidate,2.149534766024655
chi_eff_candidate,1.366922926255507
chi_eff_candidate,1.2323090941909682
chi_eff_candidate,1.206011741716025
chi_eff_candidate,1.6507620821173554
chi_eff_candidate,1.3480460275426545
chi_eff_candidate,1.341268924038697
chi_eff_candidate,1.501180433942309
chi_eff_candidate,1.3635644890537464
chi_eff_candidate,1.388685349484822
chi_eff_candidate,1.2808854088149826
chi_eff_candidate,1.381827266538622
chi_eff_candidate,1.360349679521467
chi_eff_candidate,1.739656742531354
chi_eff_candidate,1.4488459194726655
chi_eff_candidate,2.0816986360586727
chi_eff_candidate,1.5133008783043045
chi_eff_candidate,0.8625947506521945
chi_eff_candidate,0.9848456978578076
chi_eff_candidate,1.0242453905373154
chi_eff_candidate,1.105190978371485
chi_eff_candidate,0.9271342312589228
chi_eff_candidate,0.8653478707124759
chi_eff_candidate,1.2074821506375817
chi_eff_candidate,1.8880410743442213
chi_eff_candidate,1.635366418836606
chi_eff_candidate,1.42435276872472
chi_eff_candidate,0.9058128392026408
chi_eff_candidate,1.1456247644276982
chi_eff_candidate,1.5826124975246048
chi_eff_candidate,1.815517822161245
chi_eff_candidate,1.918259796456016
chi_eff_candidate,1.984630219231834
chi_eff_candidate,1.6605343653645614
chi_eff_candidate,1.62383328084324
chi_eff_candidate,1.896465290834872
chi_eff_candidate,1.7510789928349015
chi_eff_candidate,0.7408420423292928
chi_eff_candidate,0.8099334235810678
chi_eff_candidate,0.9304608355509004
chi_eff_candidate,0.894792442230749
chi_eff_candidate,0.8900266827195578
chi_eff_candidate,0.936246028873488
chi_eff_candidate,0.9758958247480568
chi_eff_candidate,1.1347281025523686
divertor_signal_candidate,0.0144518685113349
divertor_signal_candidate,0.0564635244129032
divertor_signal_candidate,0.1326876422369131
divertor_signal_candidate,0.0147663236531174
divertor_signal_candidate,0.0145529271857732
divertor_signal_candidate,0.0197501125033578
divertor_signal_candidate,0.0424308512249322
divertor_signal_candidate,0.0208798522677753
divertor_signal_candidate,0.032275966762883
divertor_signal_candidate,0.0096492425636221
divertor_signal_candidate,0.0100667031978531
divertor_signal_candidate,0.0102583609127994
divertor_signal_candidate,0.0155773539457653
divertor_signal_candidate,0.0140214081439288
divertor_signal_candidate,0.034277692066124
divertor_signal_candidate,0.0200482143362584
divertor_signal_candidate,0.0431153680416865
divertor_signal_candidate,0.0347934609139283
divertor_signal_candidate,0.0417211186658629
divertor_signal_candidate,0.0957106113547233
divertor_signal_candidate,0.061800240939548
divertor_signal_candidate,0.1085824019709986
divertor_signal_candidate,0.0511245648505011
divertor_signal_candidate,0.0935163168210646
divertor_signal_candidate,0.0526643039290904
divertor_signal_candidate,0.0955519680428163
divertor_signal_candidate,0.0534753346279344
divertor_signal_candidate,0.0943674310111654
divertor_signal_candidate,0.0451837293065955
divertor_signal_candidate,0.0788568658814768
divertor_signal_candidate,0.0571378829182211
divertor_signal_candidate,0.0544323164876864
divertor_signal_candidate,0.0942897984441683
divertor_signal_candidate,0.0551977212353423
divertor_signal_candidate,0.0994416109077579
divertor_signal_candidate,0.0649954408816277
divertor_signal_candidate,0.0607179289198269
divertor_signal_candidate,0.0892374908236442
divertor_signal_candidate,0.0186617682439265
divertor_signal_candidate,0.020680555900438
divertor_signal_candidate,0.0175484116135669
divertor_signal_candidate,0.0493461663100042
divertor_signal_candidate,0.018840535144125
divertor_signal_candidate,0.0212511522741328
divertor_signal_candidate,0.0378087419413169
divertor_signal_candidate,0.0211658283127712
divertor_signal_candidate,0.0261065556828971
divertor_signal_candidate,0.0218187621257997
divertor_signal_candidate,0.0280846864432958
divertor_signal_candidate,0.0215918586517405
divertor_signal_candidate,0.0398505534367224
divertor_signal_candidate,0.025495791804858
divertor_signal_candidate,0.0766526232737127
divertor_signal_candidate,0.0314068873857433
divertor_signal_candidate,0.0261173443486336
divertor_signal_candidate,0.0288516105804443
divertor_signal_candidate,0.0314265371571945
divertor_signal_candidate,0.0439659155958718
divertor_signal_candidate,0.0282242154122073
divertor_signal_candidate,0.0232828372657642
divertor_signal_candidate,0.0241822867450033
divertor_signal_candidate,0.0527875369356697
divertor_signal_candidate,0.0598142258472104
divertor_signal_candidate,0.0870411880967958
divertor_signal_candidate,0.0339098404188498
divertor_signal_candidate,0.0738720004208771
divertor_signal_candidate,0.138759411193881
divertor_signal_candidate,0.0515196517431394
divertor_signal_candidate,0.0392205237556866
divertor_signal_candidate,0.0341352072703492
divertor_signal_candidate,0.2416192660871899
divertor_signal_candidate,0.0629309511938099
divertor_signal_candidate,0.0708555255346309
divertor_signal_candidate,0.1080548655375082
divertor_signal_candidate,0.0360121800714226
divertor_signal_candidate,0.042120683563676
divertor_signal_candidate,0.0187204532209462
divertor_signal_candidate,0.0157738416720774
divertor_signal_candidate,0.0142753573905733
divertor_signal_candidate,0.0198111840704517
divertor_signal_candidate,0.0217917085778715
divertor_signal_candidate,0.0189696374022966
divertor_signal_candidate,0.0190432742747245
divertor_signal_candidate,0.0174913676699562
divertor_signal_150_candidate,0.0181744773500981
divertor_signal_150_candidate,0.0740528063124924
divertor_signal_150_candidate,0.1405207599944374
divertor_signal_150_candidate,0.0180507003424835
divertor_signal_150_candidate,0.017798539330243
divertor_signal_150_candidate,0.0231819084410319
divertor_signal_150_candidate,0.043629060033831
divertor_signal_150_candidate,0.0225860621317103
divertor_signal_150_candidate,0.0412258113957129
divertor_signal_150_candidate,0.0114988945814878
divertor_signal_150_candidate,0.012040421159846
divertor_signal_150_candidate,0.0123716894377971
divertor_signal_150_candidate,0.0202772731014315
divertor_signal_150_candidate,0.0175811379925178
divertor_signal_150_candidate,0.0436113748075614
divertor_signal_150_candidate,0.0204282451045163
divertor_signal_150_candidate,0.044692443591221
divertor_signal_150_candidate,0.037529144082612
divertor_signal_150_candidate,0.0425310030096915
divertor_signal_150_candidate,0.0895998664696873
divertor_signal_150_candidate,0.0647994066107604
divertor_signal_150_candidate,0.1015223561837323
divertor_signal_150_candidate,0.0587775372081148
divertor_signal_150_candidate,0.1021149161187244
divertor_signal_150_candidate,0.0597902021540572
divertor_signal_150_candidate,0.1041699678008555
divertor_signal_150_candidate,0.0607252260453015
divertor_signal_150_candidate,0.1048608247729365
divertor_signal_150_candidate,0.050775172368424
divertor_signal_150_candidate,0.0888543232495101
divertor_signal_150_candidate,0.0653681402250013
divertor_signal_150_candidate,0.0616977040227816
divertor_signal_150_candidate,0.1048413572112146
divertor_signal_150_candidate,0.0632226125437181
divertor_signal_150_candidate,0.1079626568650507
divertor_signal_150_candidate,0.0739853838410043
divertor_signal_150_candidate,0.068266247918981
divertor_signal_150_candidate,0.0926589923920297
divertor_signal_150_candidate,0.0171311689222887
divertor_signal_150_candidate,0.0176736421703616
divertor_signal_150_candidate,0.0168431806281979
divertor_signal_150_candidate,0.0430960048665664
divertor_signal_150_candidate,0.0183019056122647
divertor_signal_150_candidate,0.0198213504694541
divertor_signal_150_candidate,0.0339726282840468
divertor_signal_150_candidate,0.0202552555795733
divertor_signal_150_candidate,0.0233977664024144
divertor_signal_150_candidate,0.0205516816825536
divertor_signal_150_candidate,0.024500439262902
divertor_signal_150_candidate,0.0202084845738074
divertor_signal_150_candidate,0.0353982932830881
divertor_signal_150_candidate,0.0240465167880734
divertor_signal_150_candidate,0.071293464349065
divertor_signal_150_candidate,0.030635791837386
divertor_signal_150_candidate,0.0260553113765704
divertor_signal_150_candidate,0.0285183712975638
divertor_signal_150_candidate,0.0315350584824422
divertor_signal_150_candidate,0.043737269045012
divertor_signal_150_candidate,0.0290611876488406
divertor_signal_150_candidate,0.0232866809819768
divertor_signal_150_candidate,0.0234654276086944
divertor_signal_150_candidate,0.0564337200858249
divertor_signal_150_candidate,0.0592600516964709
divertor_signal_150_candidate,0.1071211617263385
divertor_signal_150_candidate,0.0510215314850466
divertor_signal_150_candidate,0.1008183668672359
divertor_signal_150_candidate,0.1407008273893416
divertor_signal_150_candidate,0.050020081032821
divertor_signal_150_candidate,0.0435839176754951
divertor_signal_150_candidate,0.0384672815719326
divertor_signal_150_candidate,0.2117395985326073
divertor_signal_150_candidate,0.065310150903021
divertor_signal_150_candidate,0.0730177189692099
divertor_signal_150_candidate,0.1064506899698814
divertor_signal_150_candidate,0.0394724219341285
divertor_signal_150_candidate,0.047774111096417
divertor_signal_150_candidate,0.0211966916079179
divertor_signal_150_candidate,0.0159946795376343
divertor_signal_150_candidate,0.015763336325815
divertor_signal_150_candidate,0.0222678886188786
divertor_signal_150_candidate,0.0244150024545195
divertor_signal_150_candidate,0.0227399471230172
divertor_signal_150_candidate,0.024363511025736
divertor_signal_150_candidate,0.0224860768210882
