dataset_id,dataset_name,interval_index,sample_index_left,sample_index_right,branch_left,branch_right,route_phase,crosses_turning_surface,time_left,time_right,time_mid,scale_factor_left,scale_factor_right,scale_factor_mid,signed_delta_ln_a,H_signed_left,H_signed_right,signed_H_flow,density_left,density_right,signed_density_flow,curvature_left,curvature_right,signed_curvature_flow,margin_left,margin_right,signed_margin_flow,margin_flow_direction,distance_to_surface_left,distance_to_surface_right,distance_to_surface_mid,signed_surface_approach,surface_relation,rho_over_rho_c_left,rho_over_rho_c_right,rho_over_rho_c_mid,x_bounce_distance_left,x_bounce_distance_right,x_bounce_distance_mid,is_exact_bounce_left,is_exact_bounce_right
B,Effective LQC bounce,3338,3338,3339,expansion,expansion,post_bounce_recession,no,3.60793796815e-32,4.06541651098e-32,3.83667723957e-32,6.90206579434e-18,7.32659334627e-18,7.11116230474e-18,0.0596898956444,1.35666578513e+34,1.20400111109e+34,-1.52664674043e+33,4.06101472349e+64,3.19847230685e+64,-0.238759582578,4.79372537045e+50,3.97528445354e+50,-0.187211542088,2.08606026154e-51,2.51554325656e-51,4.29482995022e-52,margin_stationary,1,1,1,0,surface_stationary,1.63576368488e-58,1.28833437031e-58,1.46204902759e-58,1,1,1,no,no
B,Effective LQC bounce,3339,3339,3340,expansion,expansion,post_bounce_recession,no,4.06541651098e-32,4.58090231975e-32,4.32315941537e-32,7.32659334627e-18,7.7772324491e-18,7.54855082211e-18,0.0596898956444,1.20400111109e+34,1.06851568853e+34,-1.3548542256e+33,3.19847230685e+64,2.51913026528e+64,-0.238759582578,3.97528445354e+50,3.33222373311e+50,-0.176456437342,2.51554325656e-51,3.00099897274e-51,4.85455716178e-52,margin_stationary,1,1,1,0,surface_stationary,1.28833437031e-58,1.01469757831e-58,1.15151597431e-58,1,1,1,no,no
B,Effective LQC bounce,3340,3340,3341,expansion,expansion,post_bounce_recession,no,4.58090231975e-32,5.16175058727e-32,4.87132645351e-32,7.7772324491e-18,8.25558915429e-18,8.01284193387e-18,0.0596898956444,1.06851568853e+34,9.48276348015e+33,-1.20239340512e+33,2.51913026528e+64,1.984077611e+64,-0.238759582578,3.33222373311e+50,2.74762307818e+50,-0.192903666124,3.00099897274e-51,3.63950939247e-51,6.38510419731e-52,margin_stationary,1,1,1,0,surface_stationary,1.01469757831e-58,7.99180087992e-59,9.06938833151e-59,1,1,1,no,no
B,Effective LQC bounce,3341,3341,3342,expansion,expansion,post_bounce_recession,no,5.16175058727e-32,5.81624912854e-32,5.4889998579e-32,8.25558915429e-18,8.7633682972e-18,8.50569034643e-18,0.0596898956444,9.48276348015e+33,8.41567458354e+33,-1.06708889661e+33,1.984077611e+64,1.56266788611e+64,-0.238759582578,2.74762307818e+50,2.33840261973e+50,-0.161268147596,3.63950939247e-51,4.27642353615e-51,6.36914143682e-52,margin_stationary,1,1,1,0,surface_stationary,7.99180087992e-59,6.29437604557e-59,7.14308846275e-59,1,1,1,no,no
B,Effective LQC bounce,3342,3342,3343,expansion,expansion,post_bounce_recession,no,5.81624912854e-32,6.55373663514e-32,6.18499288184e-32,8.7633682972e-18,9.30237957306e-18,9.02885254277e-18,0.0596898956444,8.41567458354e+33,7.46866447152e+33,-9.47010112018e+32,1.56266788611e+64,1.23076381123e+64,-0.238759582578,2.33840261973e+50,1.98764222677e+50,-0.162518929498,4.27642353615e-51,5.03108651311e-51,7.54662976967e-52,margin_stationary,1,1,1,0,surface_stationary,6.29437604557e-59,4.95747709414e-59,5.62592656986e-59,1,1,1,no,no
B,Effective LQC bounce,3343,3343,3344,expansion,expansion,post_bounce_recession,no,6.55373663514e-32,7.38473592405e-32,6.9692362796e-32,9.30237957306e-18,9.87454398657e-18,9.5841930424e-18,0.0596898956444,7.46866447152e+33,6.62822076049e+33,-8.40443711029e+32,1.23076381123e+64,9.69354763408e+63,-0.238759582578,1.98764222677e+50,1.66611186656e+50,-0.176456437342,5.03108651311e-51,6.00199794547e-51,9.70911432355e-52,margin_stationary,1,1,1,0,surface_stationary,4.95747709414e-59,3.90452984711e-59,4.43100347063e-59,1,1,1,no,no
B,Effective LQC bounce,3344,3344,3345,expansion,expansion,post_bounce_recession,no,7.38473592405e-32,8.32110408215e-32,7.8529200031e-32,9.87454398657e-18,1.04819006983e-17,1.01736910464e-17,0.0596898956444,6.62822076049e+33,5.88235160614e+33,-7.45869154346e+32,9.69354763408e+63,7.63467895927e+63,-0.238759582578,1.66611186656e+50,1.37381153909e+50,-0.192903666124,6.00199794547e-51,7.27901878493e-51,1.27702083946e-51,margin_stationary,1,1,1,0,surface_stationary,3.90452984711e-59,3.07522415888e-59,3.489877003e-59,1,1,1,no,no
B,Effective LQC bounce,3345,3345,3346,expansion,expansion,post_bounce_recession,no,8.32110408215e-32,9.37620164866e-32,8.84865286541e-32,1.04819006983e-17,1.11266142921e-17,1.07994474913e-17,0.0596898956444,5.88235160614e+33,5.22041459822e+33,-6.61937007921e+32,7.63467895927e+63,6.01310531618e+63,-0.238759582578,1.37381153909e+50,1.13997127712e+50,-0.18658595558,7.27901878493e-51,8.77215084338e-51,1.49313205845e-51,margin_stationary,1,1,1,0,surface_stationary,3.07522415888e-59,2.42205950465e-59,2.74864183177e-59,1,1,1,no,no
B,Effective LQC bounce,3346,3346,3347,expansion,expansion,post_bounce_recession,no,9.37620164866e-32,1.05650832496e-31,9.97064244912e-32,1.11266142921e-17,1.18109824896e-17,1.14636925366e-17,0.0596898956444,5.22041459822e+33,4.63296490962e+33,-5.87449688598e+32,6.01310531618e+63,4.73594708257e+63,-0.238759582578,1.13997127712e+50,9.49976064265e+49,-0.182321556794,8.77215084338e-51,1.05265810121e-50,1.75443016868e-51,margin_stationary,1,1,1,0,surface_stationary,2.42205950465e-59,1.90762427093e-59,2.16484188779e-59,1,1,1,no,no
B,Effective LQC bounce,3347,3347,3348,expansion,expansion,post_bounce_recession,no,1.05650832496e-31,1.19047124041e-31,1.12348978269e-31,1.18109824896e-17,1.25374443391e-17,1.21687935126e-17,0.0596898956444,4.63296490962e+33,4.11162053319e+33,-5.21344376436e+32,4.73594708257e+63,3.73005187661e+63,-0.238759582578,9.49976064265e+49,7.74595867785e+49,-0.204095356344,1.05265810121e-50,1.2909957845e-50,2.38337683292e-51,margin_stationary,1,1,1,0,surface_stationary,1.90762427093e-59,1.50245291335e-59,1.70503859214e-59,1,1,1,no,no
B,Effective LQC bounce,3348,3348,3349,expansion,expansion,post_bounce_recession,no,1.19047124041e-31,1.34142035682e-31,1.26594579862e-31,1.25374443391e-17,1.33085889082e-17,1.29172633583e-17,0.0596898956444,4.11162053319e+33,3.6489426833e+33,-4.62677849893e+32,3.73005187661e+63,2.93780457417e+63,-0.238759582578,7.74595867785e+49,6.64983244986e+49,-0.152579587595,1.2909957845e-50,1.50379728744e-50,2.12801502939e-51,margin_stationary,1,1,1,0,surface_stationary,1.50245291335e-59,1.18333824497e-59,1.34289557916e-59,1,1,1,no,no
B,Effective LQC bounce,3349,3349,3350,expansion,expansion,post_bounce_recession,no,1.34142035682e-31,1.51150948684e-31,1.42646492183e-31,1.33085889082e-17,1.4127164511e-17,1.37117695764e-17,0.0596898956444,3.6489426833e+33,3.23832965579e+33,-4.10613027506e+32,2.93780457417e+63,2.31382726072e+63,-0.238759582578,6.64983244986e+49,5.62678130372e+49,-0.167054084663,1.50379728744e-50,1.77721497606e-50,2.73417688625e-51,margin_stationary,1,1,1,0,surface_stationary,1.18333824497e-59,9.320021876e-60,1.05767021628e-59,1,1,1,no,no
B,Effective LQC bounce,3350,3350,3351,expansion,expansion,post_bounce_recession,no,1.51150948684e-31,1.70316554181e-31,1.60733751433e-31,1.4127164511e-17,1.49960885034e-17,1.45551437406e-17,0.0596898956444,3.23832965579e+33,2.87392263177e+33,-3.64407024017e+32,2.31382726072e+63,1.8223800996e+63,-0.238759582578,5.62678130372e+49,4.60373015759e+49,-0.200670695462,1.77721497606e-50,2.17215163741e-50,3.94936661347e-51,margin_stationary,1,1,1,0,surface_stationary,9.320021876e-60,7.3404884984e-60,8.3302551872e-60,1,1,1,no,no
B,Effective LQC bounce,3351,3351,3352,expansion,expansion,post_bounce_recession,no,1.70316554181e-31,1.91912316002e-31,1.81114435092e-31,1.49960885034e-17,1.59184576796e-17,1.54503915873e-17,0.0596898956444,2.87392263177e+33,2.55052208124e+33,-3.23400550536e+32,1.8223800996e+63,1.43531424484e+63,-0.238759582578,4.60373015759e+49,3.94605442079e+49,-0.154150679827,2.17215163741e-50,2.53417691031e-50,3.62025272901e-51,margin_stationary,1,1,1,0,surface_stationary,7.3404884984e-60,5.78139966966e-60,6.56094408403e-60,1,1,1,no,no
B,Effective LQC bounce,3352,3352,3353,expansion,expansion,post_bounce_recession,no,1.91912316002e-31,2.16246372589e-31,2.04079344296e-31,1.59184576796e-17,1.68975593095e-17,1.64007037275e-17,0.0596898956444,2.55052208124e+33,2.26351357373e+33,-2.87008507504e+32,1.43531424484e+63,1.13045954677e+63,-0.238759582578,3.94605442079e+49,3.25184114306e+49,-0.193494857392,2.53417691031e-50,3.07518096981e-50,5.41004059504e-51,margin_stationary,1,1,1,0,surface_stationary,5.78139966966e-60,4.5534547391e-60,5.16742720438e-60,1,1,1,no,no
B,Effective LQC bounce,3353,3353,3354,expansion,expansion,post_bounce_recession,no,2.16246372589e-31,2.43665933651e-31,2.2995615312e-31,1.68975593095e-17,1.79368828542e-17,1.74094670182e-17,0.0596898956444,2.26351357373e+33,2.00880193752e+33,-2.54711636214e+32,1.13045954677e+63,8.90354702098e+62,-0.238759582578,3.25184114306e+49,2.77685311093e+49,-0.157903029446,3.07518096981e-50,3.60119876728e-50,5.26017797468e-51,margin_stationary,1,1,1,0,surface_stationary,4.5534547391e-60,3.58632013798e-60,4.06988743854e-60,1,1,1,no,no
B,Effective LQC bounce,3354,3354,3355,expansion,expansion,post_bounce_recession,no,2.43665933651e-31,2.74562234322e-31,2.59114083986e-31,1.79368828542e-17,1.90401324022e-17,1.84802766329e-17,0.0596898956444,2.00880193752e+33,1.78275282773e+33,-2.26049109788e+32,8.90354702098e+62,7.01247114781e+62,-0.238759582578,2.77685311093e+49,2.28359630833e+49,-0.195566783544,3.60119876728e-50,4.37905770102e-50,7.77858933733e-51,margin_stationary,1,1,1,0,surface_stationary,3.58632013798e-60,2.82460085123e-60,3.20546049461e-60,1,1,1,no,no
B,Effective LQC bounce,3355,3355,3356,expansion,expansion,post_bounce_recession,no,2.74562234322e-31,3.09376117483e-31,2.91969175902e-31,1.90401324022e-17,2.02112398703e-17,1.96169488744e-17,0.0596898956444,1.78275282773e+33,1.58214086985e+33,-2.00611957881e+32,7.01247114781e+62,5.52305182228e+62,-0.238759582578,2.28359630833e+49,1.918220899e+49,-0.174353387145,4.37905770102e-50,5.21316392978e-50,8.34106228765e-51,margin_stationary,1,1,1,0,surface_stationary,2.82460085123e-60,2.22466753157e-60,2.5246341914e-60,1,1,1,no,no
B,Effective LQC bounce,3356,3356,3357,expansion,expansion,post_bounce_recession,no,3.09376117483e-31,3.48604323917e-31,3.289902207e-31,2.02112398703e-17,2.14543790172e-17,2.08235347764e-17,0.0596898956444,1.58214086985e+33,1.40410363855e+33,-1.78037231301e+32,5.52305182228e+62,4.34997888598e+62,-0.238759582578,1.918220899e+49,1.60765180106e+49,-0.176623535679,5.21316392978e-50,6.22025241621e-50,1.00708848643e-50,margin_stationary,1,1,1,0,surface_stationary,2.22466753157e-60,1.75215752125e-60,1.98841252641e-60,1,1,1,no,no
B,Effective LQC bounce,3357,3357,3358,expansion,expansion,post_bounce_recession,no,3.48604323917e-31,3.92806580036e-31,3.70705451977e-31,2.14543790172e-17,2.27739803182e-17,2.21043345405e-17,0.0596898956444,1.40410363855e+33,1.24610081527e+33,-1.58002823283e+32,4.34997888598e+62,3.42606169874e+62,-0.238759582578,1.60765180106e+49,1.33362024406e+49,-0.18687737333,6.22025241621e-50,7.49838647434e-50,1.27813405813e-50,margin_stationary,1,1,1,0,surface_stationary,1.75215752125e-60,1.38000664625e-60,1.56608208375e-60,1,1,1,no,no
B,Effective LQC bounce,3358,3358,3359,expansion,expansion,post_bounce_recession,no,3.92806580036e-31,4.42613584325e-31,4.17710082181e-31,2.27739803182e-17,2.41747467555e-17,2.34639128623e-17,0.0596898956444,1.24610081527e+33,1.10587794175e+33,-1.40222873513e+32,3.42606169874e+62,2.69838062926e+62,-0.238759582578,1.33362024406e+49,1.11439499846e+49,-0.179585576975,7.49838647434e-50,8.97347889552e-50,1.47509242118e-50,margin_stationary,1,1,1,0,surface_stationary,1.38000664625e-60,1.08689904909e-60,1.23345284767e-60,1,1,1,no,no
B,Effective LQC bounce,3359,3359,3360,expansion,expansion,post_bounce_recession,no,4.42613584325e-31,4.98736006435e-31,4.7067479538e-31,2.41747467555e-17,2.56616705786e-17,2.49071151995e-17,0.0596898956444,1.10587794175e+33,9.81434252409e+32,-1.24443689345e+32,2.69838062926e+62,2.12525595292e+62,-0.238759582578,1.11439499846e+49,9.31707293798e+48,-0.179048231449,8.97347889552e-50,1.07329845613e-49,1.75950566579e-50,margin_stationary,1,1,1,0,surface_stationary,1.08689904909e-60,8.56046270591e-61,9.71472659842e-61,1,1,1,no,no
B,Effective LQC bounce,3360,3360,3361,expansion,expansion,post_bounce_recession,no,4.98736006435e-31,5.61974627359e-31,5.30355316897e-31,2.56616705786e-17,2.72400510974e-17,2.6439085041e-17,0.0596898956444,9.81434252409e+32,8.70994126418e+32,-1.10440125992e+32,2.12525595292e+62,1.67386054305e+62,-0.238759582578,9.31707293798e+48,7.80989937449e+48,-0.176456437342,1.07329845613e-49,1.28042622837e-49,2.07127772236e-50,margin_stationary,1,1,1,0,surface_stationary,8.56046270591e-61,6.74225649572e-61,7.65135960082e-61,1,1,1,no,no
B,Effective LQC bounce,3361,3361,3362,expansion,expansion,post_bounce_recession,no,5.61974627359e-31,6.33231765344e-31,5.97603196351e-31,2.72400510974e-17,2.89155135678e-17,2.80652822379e-17,0.0596898956444,8.70994126418e+32,7.7298175236e+32,-9.80123740573e+31,1.67386054305e+62,1.31833961633e+62,-0.238759582578,7.80989937449e+48,6.53108544182e+48,-0.178818926243,1.28042622837e-49,1.5311390563e-49,2.50712827932e-50,margin_stationary,1,1,1,0,surface_stationary,6.74225649572e-61,5.31022962377e-61,6.02624305975e-61,1,1,1,no,no
B,Effective LQC bounce,3362,3362,3363,expansion,expansion,post_bounce_recession,no,6.33231765344e-31,7.13524150591e-31,6.73377957967e-31,2.89155135678e-17,3.06940292403e-17,2.97915024621e-17,0.0596898956444,7.7298175236e+32,6.85998643802e+32,-8.69831085582e+31,1.31833961633e+62,1.0383298365e+62,-0.238759582578,6.53108544182e+48,5.43495921382e+48,-0.183721137148,1.5311390563e-49,1.83994021051e-49,3.08801154212e-50,margin_stationary,1,1,1,0,surface_stationary,5.31022962377e-61,4.18235922573e-61,4.74629442475e-61,1,1,1,no,no
B,Effective LQC bounce,3363,3363,3364,expansion,expansion,post_bounce_recession,no,7.13524150591e-31,8.03997432442e-31,7.58760791516e-31,3.06940292403e-17,3.25819366408e-17,3.16238978615e-17,0.0596898956444,6.85998643802e+32,6.0880368503e+32,-7.71949587716e+31,1.0383298365e+62,8.1779295411e+61,-0.238759582578,5.43495921382e+48,4.56719261666e+48,-0.173953307123,1.83994021051e-49,2.18952885051e-49,3.49588639997e-50,margin_stationary,1,1,1,0,surface_stationary,4.18235922573e-61,3.29404374809e-61,3.73820148691e-61,1,1,1,no,no
B,Effective LQC bounce,3364,3364,3365,expansion,expansion,post_bounce_recession,no,8.03997432442e-31,9.05942526034e-31,8.54969979238e-31,3.25819366408e-17,3.45859641611e-17,3.35689989865e-17,0.0596898956444,6.0880368503e+32,5.40295422236e+32,-6.8508262794e+31,8.1779295411e+61,6.44097176335e+61,-0.238759582578,4.56719261666e+48,3.85927776108e+48,-0.168418651625,2.18952885051e-49,2.59115840297e-49,4.0162955246e-50,margin_stationary,1,1,1,0,surface_stationary,3.29404374809e-61,2.59440273508e-61,2.94422324158e-61,1,1,1,no,no
B,Effective LQC bounce,3365,3365,3366,expansion,expansion,post_bounce_recession,no,9.05942526034e-31,1.02081403169e-30,9.63378278861e-31,3.45859641611e-17,3.67132540384e-17,3.5633738064e-17,0.0596898956444,5.40295422236e+32,4.79496347456e+32,-6.07990747808e+31,6.44097176335e+61,5.07293649913e+61,-0.238759582578,3.85927776108e+48,3.17419886858e+48,-0.195424781792,2.59115840297e-49,3.15040122375e-49,5.59242820784e-50,margin_stationary,1,1,1,0,surface_stationary,2.59440273508e-61,2.04336252537e-61,2.31888263022e-61,1,1,1,no,no
B,Effective LQC bounce,3366,3366,3367,expansion,expansion,post_bounce_recession,no,1.02081403169e-30,1.15025098982e-30,1.08553251075e-30,3.67132540384e-17,3.89713878094e-17,3.78254737033e-17,0.0596898956444,4.79496347456e+32,4.25538951027e+32,-5.39573964284e+31,5.07293649913e+61,3.99546616096e+61,-0.238759582578,3.17419886858e+48,2.67180768075e+48,-0.172299998333,3.15040122375e-49,3.74278435984e-49,5.9238313609e-50,margin_stationary,1,1,1,0,surface_stationary,2.04336252537e-61,1.60936093446e-61,1.82636172991e-61,1,1,1,no,no
B,Effective LQC bounce,3367,3367,3368,expansion,expansion,post_bounce_recession,no,1.15025098982e-30,1.29610026754e-30,1.22317562868e-30,3.89713878094e-17,4.13684133312e-17,4.01520171223e-17,0.0596898956444,4.25538951027e+32,3.7765334356e+32,-4.78856074674e+31,3.99546616096e+61,3.14684598282e+61,-0.238759582578,2.67180768075e+48,2.22650640062e+48,-0.182321556794,3.74278435984e-49,4.49134123181e-49,7.48556871968e-50,margin_stationary,1,1,1,0,surface_stationary,1.60936093446e-61,1.26753945284e-61,1.43845019365e-61,1,1,1,no,no
B,Effective LQC bounce,3368,3368,3369,expansion,expansion,post_bounce_recession,no,1.29610026754e-30,1.46044291062e-30,1.37827158908e-30,4.13684133312e-17,4.39128734627e-17,4.2621659986e-17,0.0596898956444,3.7765334356e+32,3.3515627079e+32,-4.24970727704e+31,3.14684598282e+61,2.47846915495e+61,-0.238759582578,2.22650640062e+48,1.86113099129e+48,-0.179249357757,4.49134123181e-49,5.37307693376e-49,8.8173570195e-50,margin_stationary,1,1,1,0,surface_stationary,1.26753945284e-61,9.98319413692e-62,1.13292943327e-61,1,1,1,no,no
B,Effective LQC bounce,3369,3369,3370,expansion,expansion,post_bounce_recession,no,1.46044291062e-30,1.64562383683e-30,1.55303337373e-30,4.39128734627e-17,4.66138365112e-17,4.52432039574e-17,0.0596898956444,3.3515627079e+32,2.97441364588e+32,-3.77149062019e+31,2.47846915495e+61,1.95205274919e+61,-0.238759582578,1.86113099129e+48,1.55284548966e+48,-0.181095315071,5.37307693376e-49,6.43979073679e-49,1.06671380303e-49,margin_stationary,1,1,1,0,surface_stationary,9.98319413692e-62,7.8628057653e-62,8.92299995111e-62,1,1,1,no,no
B,Effective LQC bounce,3370,3370,3371,expansion,expansion,post_bounce_recession,no,1.64562383683e-30,1.85428529431e-30,1.74995456557e-30,4.66138365112e-17,4.94809285514e-17,4.8025992066e-17,0.0596898956444,2.97441364588e+32,2.63970491017e+32,-3.34708735706e+31,1.95205274919e+61,1.53744497001e+61,-0.238759582578,1.55284548966e+48,1.30164989575e+48,-0.176456437342,6.43979073679e-49,7.6825573702e-49,1.24276663342e-49,margin_stationary,1,1,1,0,surface_stationary,7.8628057653e-62,6.1927789498e-62,7.02779235755e-62,1,1,1,no,no
B,Effective LQC bounce,3371,3371,3372,expansion,expansion,post_bounce_recession,no,1.85428529431e-30,2.08940456242e-30,1.97184492837e-30,4.94809285514e-17,5.25243677319e-17,5.09799420062e-17,0.0596898956444,2.63970491017e+32,2.34266071985e+32,-2.97044190321e+31,1.53744497001e+61,1.21089813623e+61,-0.238759582578,1.30164989575e+48,1.09041723723e+48,-0.177072200908,7.6825573702e-49,9.17080146809e-49,1.48824409789e-49,margin_stationary,1,1,1,0,surface_stationary,6.1927789498e-62,4.87745879344e-62,5.53511887162e-62,1,1,1,no,no
B,Effective LQC bounce,3372,3372,3373,expansion,expansion,post_bounce_recession,no,2.08940456242e-30,2.35433643294e-30,2.22187049768e-30,5.25243677319e-17,5.57550006923e-17,5.41155814831e-17,0.0596898956444,2.34266071985e+32,2.07904270935e+32,-2.636180105e+31,1.21089813623e+61,9.53708474081e+60,-0.238759582578,1.09041723723e+48,9.10584027946e+47,-0.180229505822,9.17080146809e-49,1.09819628866e-48,1.81116141846e-49,margin_stationary,1,1,1,0,surface_stationary,4.87745879344e-62,3.84150709633e-62,4.35948294488e-62,1,1,1,no,no
B,Effective LQC bounce,3373,3373,3374,expansion,expansion,post_bounce_recession,no,2.35433643294e-30,2.65286107782e-30,2.50359875538e-30,5.57550006923e-17,5.91843412197e-17,5.74440857328e-17,0.0596898956444,2.07904270935e+32,1.84508945349e+32,-2.33953255859e+31,9.53708474081e+60,7.51144812529e+60,-0.238759582578,9.10584027946e+47,7.5929577252e+47,-0.181694794003,1.09819628866e-48,1.31700983489e-48,2.18813546236e-49,margin_stationary,1,1,1,0,surface_stationary,3.84150709633e-62,3.02558717483e-62,3.43354713558e-62,1,1,1,no,no
B,Effective LQC bounce,3374,3374,3375,expansion,expansion,post_bounce_recession,no,2.65286107782e-30,2.98923798644e-30,2.82104953213e-30,5.91843412197e-17,6.28246112837e-17,6.09773173501e-17,0.0596898956444,1.84508945349e+32,1.6374627977e+32,-2.07626655794e+31,7.51144812529e+60,5.91604819212e+60,-0.238759582578,7.5929577252e+47,6.36552470947e+47,-0.176324537322,1.31700983489e-48,1.57096240395e-48,2.5395256906e-49,margin_stationary,1,1,1,0,surface_stationary,3.02558717483e-62,2.38296520687e-62,2.70427619085e-62,1,1,1,no,no
B,Effective LQC bounce,3375,3375,3376,expansion,expansion,post_bounce_recession,no,2.98923798644e-30,3.36826674201e-30,3.17875236422e-30,6.28246112837e-17,6.6688784594e-17,6.4727868566e-17,0.0596898956444,1.6374627977e+32,1.45320022764e+32,-1.8426257005e+31,5.91604819212e+60,4.65950448272e+60,-0.238759582578,6.36552470947e+47,5.33790637072e+47,-0.176063154606,1.57096240395e-48,1.87339366888e-48,3.02431264932e-49,margin_stationary,1,1,1,0,surface_stationary,2.38296520687e-62,1.87683343728e-62,2.12989932207e-62,1,1,1,no,no
B,Effective LQC bounce,3376,3376,3377,expansion,expansion,post_bounce_recession,no,3.36826674201e-30,3.79535550424e-30,3.58181112312e-30,6.6688784594e-17,7.07906328389e-17,6.87091061263e-17,0.0596898956444,1.45320022764e+32,1.28967259873e+32,-1.63527628915e+31,4.65950448272e+60,3.66984536288e+60,-0.238759582578,5.33790637072e+47,4.45301280124e+47,-0.181252609605,1.87339366888e-48,2.24567061591e-48,3.72276947022e-49,margin_stationary,1,1,1,0,surface_stationary,1.87683343728e-62,1.47820192303e-62,1.67751768016e-62,1,1,1,no,no
B,Effective LQC bounce,3377,3377,3378,expansion,expansion,post_bounce_recession,no,3.79535550424e-30,4.27659817553e-30,4.03597683988e-30,7.07906328389e-17,7.5144774766e-17,7.2935218929e-17,0.0596898956444,1.28967259873e+32,1.14454662219e+32,-1.45125976541e+31,3.66984536288e+60,2.89038567029e+60,-0.238759582578,4.45301280124e+47,3.72511647796e+47,-0.178482780487,2.24567061591e-48,2.68447981671e-48,4.38809200809e-49,margin_stationary,1,1,1,0,surface_stationary,1.47820192303e-62,1.16423806282e-62,1.32121999292e-62,1,1,1,no,no
B,Effective LQC bounce,3378,3378,3379,expansion,expansion,post_bounce_recession,no,4.27659817553e-30,4.81886135159e-30,4.54772976356e-30,7.5144774766e-17,7.97667282828e-17,7.74212685935e-17,0.0596898956444,1.14454662219e+32,1.01575157265e+32,-1.28795049539e+31,2.89038567029e+60,2.27647993223e+60,-0.238759582578,3.72511647796e+47,3.11853620856e+47,-0.177734392787,2.68447981671e-48,3.20663264148e-48,5.22152824761e-49,margin_stationary,1,1,1,0,surface_stationary,1.16423806282e-62,9.1695880366e-63,1.04059843324e-62,1,1,1,no,no
B,Effective LQC bounce,3379,3379,3380,expansion,expansion,post_bounce_recession,no,4.81886135159e-30,5.42988229727e-30,5.12437182443e-30,7.97667282828e-17,8.46729657619e-17,8.21832431389e-17,0.0596898956444,1.01575157265e+32,9.01449742054e+31,-1.14301830596e+31,2.27647993223e+60,1.79296518632e+60,-0.238759582578,3.11853620856e+47,2.60472703919e+47,-0.180035841513,3.20663264148e-48,3.83917387486e-48,6.32541233387e-49,margin_stationary,1,1,1,0,surface_stationary,9.1695880366e-63,7.22200617265e-63,8.19579710462e-63,1,1,1,no,no
B,Effective LQC bounce,3380,3380,3381,expansion,expansion,post_bounce_recession,no,5.42988229727e-30,6.11837934546e-30,5.77413082136e-30,8.46729657619e-17,8.98809727471e-17,8.72381139643e-17,0.0596898956444,9.01449742054e+31,8.00010218374e+31,-1.0143952368e+31,1.79296518632e+60,1.4121469352e+60,-0.238759582578,2.60472703919e+47,2.17298461214e+47,-0.181226266433,3.83917387486e-48,4.60196540008e-48,7.62791525219e-49,margin_stationary,1,1,1,0,surface_stationary,7.22200617265e-63,5.68808249069e-63,6.45504433167e-63,1,1,1,no,no
B,Effective LQC bounce,3381,3381,3382,expansion,expansion,post_bounce_recession,no,6.11837934546e-30,6.89417629435e-30,6.50627781991e-30,8.98809727471e-17,9.54093102712e-17,9.26038963344e-17,0.0596898956444,8.00010218374e+31,7.09985614999e+31,-9.00246033752e+30,1.4121469352e+60,1.11221287609e+60,-0.238759582578,2.17298461214e+47,1.8197408082e+47,-0.177407541992,4.60196540008e-48,5.49528809539e-48,8.9332269531e-49,margin_stationary,1,1,1,0,surface_stationary,5.68808249069e-63,4.47995773576e-63,5.08402011322e-63,1,1,1,no,no
B,Effective LQC bounce,3382,3382,3383,expansion,expansion,post_bounce_recession,no,6.89417629435e-30,7.76834257799e-30,7.33125943617e-30,9.54093102712e-17,1.01277681007e-16,9.8299713584e-17,0.0596898956444,7.09985614999e+31,6.30091418744e+31,-7.98941962545e+30,1.11221287609e+60,8.75983547389e+59,-0.238759582578,1.8197408082e+47,1.5164506735e+47,-0.182321556794,5.49528809539e-48,6.59434571447e-48,1.09905761908e-48,margin_stationary,1,1,1,0,surface_stationary,4.47995773576e-63,3.52843358848e-63,4.00419566212e-63,1,1,1,no,no
B,Effective LQC bounce,3383,3383,3384,expansion,expansion,post_bounce_recession,no,7.76834257799e-30,8.75335121013e-30,8.26084689406e-30,1.01277681007e-16,1.07506999484e-16,1.04345865273e-16,0.0596898956444,6.30091418744e+31,5.59187661817e+31,-7.09037569268e+30,8.75983547389e+59,6.89928332782e+59,-0.238759582578,1.5164506735e+47,1.27203450612e+47,-0.17575492907,6.59434571447e-48,7.86142195975e-48,1.26707624528e-48,margin_stationary,1,1,1,0,surface_stationary,3.52843358848e-63,2.77900916095e-63,3.15372137471e-63,1,1,1,no,no
B,Effective LQC bounce,3384,3384,3385,expansion,expansion,post_bounce_recession,no,8.75335121013e-30,9.86325675504e-30,9.30830398258e-30,1.07506999484e-16,1.1411946663e-16,1.10763899534e-16,0.0596898956444,5.59187661817e+31,4.96262656222e+31,-6.29250055952e+30,6.89928332782e+59,5.43390461834e+59,-0.238759582578,1.27203450612e+47,1.06329953107e+47,-0.179240753349,7.86142195975e-48,9.40468768003e-48,1.54326572029e-48,margin_stationary,1,1,1,0,surface_stationary,2.77900916095e-63,2.1887593242e-63,2.48388424257e-63,1,1,1,no,no
