ladder_id,source_id,source_name,object_name,alias_names,supernova_type,classification_source,ra_deg,dec_deg,redshift,host_galaxy,band,stage_index,phase_name,time_mjd,time_since_discovery_days,time_since_peak_days,brightness_value,brightness_unit,brightness_error,detection_flag,quality_flag,slope_local,curvature_local,transition_marker,boundary_role,support_regime_proxy,struc_perc_role,unns_interpretation,raw_reference
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.14584,60.145839999997406,40.335839999999735,14.239,mag,,detection,usable,0.2650941354764975,-0.4962028993306432,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86023,60.86022999999841,41.05023000000074,14.269,mag,,detection,usable,0.04199386889508142,46.49152719584615,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86101,60.86101000000053,41.05101000000286,14.282,mag,,detection,usable,16.666666621294414,-62825.984131261976,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86175,60.86174999999639,41.05174999999872,14.259,mag,,detection,usable,-31.08108125505311,84002.92195520192,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86249,60.862489999999525,41.05249000000185,14.282,mag,,detection,usable,31.08108094945226,-69393.71745460229,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86323,60.86323000000266,41.05323000000499,14.267,mag,,detection,usable,-20.270270184426433,9130.752161994087,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86397,60.86396999999852,41.053970000000845,14.257,mag,,detection,usable,-13.513513589153423,147918.1881126084,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86471,60.86471000000165,41.05471000000398,14.328,mag,,detection,usable,95.94594553961444,-239267.60821838368,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86549,60.8654899999965,41.05548999999883,14.261,mag,,detection,usable,-85.8974364648594,255270.45312207824,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86623,60.86622999999963,41.05623000000196,14.341,mag,,detection,usable,108.1081076502703,-288531.77257439605,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86697,60.866970000002766,41.056970000005094,14.263,mag,,detection,usable,-105.40540495901264,272096.421052921,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86771,60.867709999998624,41.05771000000095,14.334,mag,,detection,usable,95.94594648299098,-255661.06683813644,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86845,60.86845000000176,41.058450000004086,14.265,mag,,detection,usable,-93.24324284835679,171664.7405442552,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86922,60.869220000000496,41.059220000002824,14.293,mag,,detection,usable,36.36363642323052,-98724.08319546502,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.86997,60.86996999999974,41.05997000000207,14.264,mag,,detection,usable,-38.66666670567862,182501.96426040423,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87071,60.87071000000287,41.0607100000052,14.336,mag,,detection,usable,97.29729688524446,-120525.93080068438,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87145,60.87144999999873,41.06145000000106,14.342,mag,,detection,usable,8.108108153492534,-104090.5768013646,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87219,60.872190000001865,41.06219000000419,14.291,mag,,detection,usable,-68.91891862704746,93133.67388377585,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87293,60.87292999999772,41.06293000000005,14.291,mag,,detection,usable,0.0,91307.5234154643,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87367,60.87367000000086,41.063670000003185,14.341,mag,,detection,usable,67.56756728141744,-5460585.707503695,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87373,60.87372999999934,41.06373000000167,14.214,mag,,detection,usable,-2116.666720138147,6134075.432171018,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87441,60.874409999996715,41.06440999999904,14.318,mag,,detection,usable,152.94117706128404,-314382.3196537655,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87515,60.87514999999985,41.06515000000218,14.266,mag,,detection,usable,-70.2702699726751,133696.1116465676,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.8759,60.87589999999909,41.06590000000142,14.288,mag,,detection,usable,29.333333362929018,54948.908113333935,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87664,60.876640000002226,41.066640000004554,14.34,mag,,detection,usable,70.2702699726751,-160701.2418576134,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87738,60.877379999998084,41.06738000000041,14.304,mag,,detection,usable,-48.6486489209528,6239.797170260513,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87813,60.87812999999733,41.068129999999655,14.271,mag,,detection,usable,-44.000000044392344,48177.036125313454,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87887,60.87887000000046,41.06887000000279,14.265,mag,,detection,usable,-8.108108073770573,9130.75229665632,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.87961,60.879610000003595,41.06961000000592,14.264,mag,,detection,usable,-1.351351345630029,78524.47089142952,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.88035,60.88034999999945,41.07035000000178,14.306,mag,,detection,usable,56.75675707444533,-111395.17932099213,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.88109,60.88109000000259,41.071090000004915,14.287,mag,,detection,usable,-25.675675566936945,65741.41716437344,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.88183,60.881829999998445,41.07183000000077,14.304,mag,,detection,usable,22.972973101560576,-93133.67418901759,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.88257,60.88257000000158,41.07257000000391,14.27,mag,,detection,usable,-45.94594575136578,2312.8291635617843,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.922,60.92199999999866,41.11200000000099,14.29,mag,,detection,usable,0.5072279990230623,-77.3758571914531,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.96111,60.96110999999655,41.15110999999888,14.191,mag,,detection,usable,-2.5313219126908235,-419.7606211935453,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.96435,60.964350000002014,41.15435000000434,14.154,mag,,detection,usable,-11.419753067167825,938.2970336453706,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55773.98021,60.980210000001534,41.17021000000386,14.115,mag,,detection,usable,-2.4590163935169684,5.5493340740311154,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55774.932,61.9320000000007,42.12200000000303,14.33,mag,,detection,usable,0.22589016484748597,-498.42012057456355,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55774.93227,61.932269999997516,42.122269999999844,14.266,mag,,detection,usable,-237.0370398312605,176279.4810250385,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55774.93455,61.934549999998126,42.124550000000454,14.238,mag,,detection,usable,-12.280701751100457,1741.842065660468,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55774.94392,61.94391999999789,42.13392000000022,14.218,mag,,detection,usable,-2.134471718303787,76.05708447985155,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55775.02639,62.02638999999908,42.21639000000141,14.33,mag,,detection,usable,1.358069601047387,-21.8076331850187,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55775.14454,62.14454000000114,42.33454000000347,14.232,mag,,detection,usable,-0.8294540837773307,34.10471386709472,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55775.258,62.25800000000163,42.44800000000396,14.586,mag,,detection,usable,3.120042305645009,-9.941532794155595,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V,B1,Open Supernova Catalog / AstroCats,SN2011dh,"SN2011dh; PSN J13303600+4706330; PTF11eon; J133005+471010; <a id=""PSNJ13303600+4706330"">PSN J13303600+4706330</a>",IIb,Open Supernova Catalog / AstroCats,13:30:05.1055,+47:10:10.922,0.001638,NGC 5194,V,4,plateau_or_shoulder,55775.85834,62.85833999999886,43.04834000000119,14.329,mag,,detection,usable,-0.42809074857778057,159.2493613767277,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,observed post-collapse brightness-time ladder state,SN2011dh_OSC_raw.json::SN2011dh::photometry
