shot_id,train,val,test,fold_1_train,fold_1_val,fold_2_train,fold_2_val,fold_3_train,fold_3_val,fold_4_train,fold_4_val,fold_5_train,fold_5_val,train_ip_negative,val_ip_negative,test_ip_negative
16969,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24494,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14952,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25945,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26162,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27702,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30339,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
26912,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12557,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14267,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21568,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14480,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17055,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15211,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
11938,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22434,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24621,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29739,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14051,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26925,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13416,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30143,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25058,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
23898,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22288,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24145,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17757,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
19920,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30197,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13367,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17830,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29993,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16288,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24863,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20033,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28131,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23668,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29925,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18920,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24346,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15179,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20038,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12114,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13965,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27248,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
13009,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24325,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15257,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20515,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29416,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17036,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25888,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24564,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
23906,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26388,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15827,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13959,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23732,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18573,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18821,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24606,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27660,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25274,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24477,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13502,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20331,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13390,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29892,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
28019,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21816,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24749,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18665,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21502,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13428,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21570,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27647,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24767,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21974,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27218,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22756,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15750,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17191,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27754,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25286,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14804,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17096,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24422,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20042,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28091,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27711,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27668,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24900,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27589,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16098,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13562,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22958,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25279,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24933,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26572,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15078,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12515,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15277,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28063,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27025,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15626,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16249,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16213,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
16157,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20262,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24528,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16750,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20608,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16016,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24892,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29775,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
25692,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12261,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12046,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28835,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25365,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18067,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21346,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27953,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
23016,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18558,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24861,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24878,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29942,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27866,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18328,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16587,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23441,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27557,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25521,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29678,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13019,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27636,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20243,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22960,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12564,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20978,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17717,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22696,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21293,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27897,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24119,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15370,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12497,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29077,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15056,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26586,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27211,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21701,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23908,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12008,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13451,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20172,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22792,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18739,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26276,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27337,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27392,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25038,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
28864,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22478,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25907,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22536,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12077,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17777,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
17564,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15653,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26603,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16122,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
11926,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22646,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13525,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20149,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26827,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
28042,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29388,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21564,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22937,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21574,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
14601,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12323,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
30140,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27283,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26195,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17477,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20086,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16190,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13759,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26319,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12092,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23596,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16134,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22028,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25562,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16173,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30338,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21848,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
29514,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24334,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20770,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
19491,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20506,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17267,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27545,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12664,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14823,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27150,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24127,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20084,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22654,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30011,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21874,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16799,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27935,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29564,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29238,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26159,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30134,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24748,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25342,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18101,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16862,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12791,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
21258,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16868,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20964,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27420,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24390,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25518,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12767,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16042,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13343,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13528,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16791,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15493,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
28073,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23764,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29940,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22732,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26903,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
19807,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22492,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28122,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12401,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30042,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
21771,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24868,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30351,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21449,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18892,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18648,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30426,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12279,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25292,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24416,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21535,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24885,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20325,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20348,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24611,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24651,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14529,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26574,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22637,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17389,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16170,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26050,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21990,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25959,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27701,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24889,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23606,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23991,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28991,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12895,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
23729,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17946,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27443,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21832,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20511,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12716,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14423,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
19345,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16918,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
30044,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25160,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25478,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15064,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
14594,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
14991,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
19565,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27389,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24464,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26132,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
13611,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16254,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17668,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
21776,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12881,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21856,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28975,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22716,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24355,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18356,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24421,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21723,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12053,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27867,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
14384,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14473,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15607,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30252,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24712,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21421,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25027,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27099,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
19812,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22323,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27119,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
30043,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22728,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
17531,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17591,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16294,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15041,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18751,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25029,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26036,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27540,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21652,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
14806,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25061,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15894,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30420,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26136,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
26615,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16423,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15904,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22563,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15796,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16217,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
29202,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22967,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
22979,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26401,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16054,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18292,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
28190,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29048,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26604,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27987,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24642,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
17196,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17653,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23488,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23320,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27156,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12995,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25069,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18828,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20740,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
26848,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20918,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29943,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24739,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18505,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27951,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
14014,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16662,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18559,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14574,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23445,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12911,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18438,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
28020,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12722,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15643,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12646,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27445,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27095,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15163,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27116,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12478,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16390,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24648,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22432,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27373,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12503,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20404,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17746,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
