shot_id,campaign,train,val,test
20169,M7,True,False,False
20172,M7,False,True,False
20227,M7,True,False,False
20228,M7,True,False,False
20229,M7,True,False,False
20231,M7,True,False,False
20232,M7,True,False,False
20233,M7,True,False,False
20234,M7,True,False,False
20235,M7,True,False,False
20236,M7,True,False,False
20239,M7,False,True,False
20240,M7,False,True,False
20241,M7,True,False,False
20242,M7,True,False,False
20243,M7,True,False,False
20244,M7,True,False,False
20247,M7,True,False,False
20253,M7,True,False,False
20254,M7,False,True,False
20256,M7,True,False,False
20257,M7,True,False,False
20258,M7,True,False,False
20259,M7,True,False,False
20260,M7,True,False,False
20261,M7,True,False,False
20262,M7,True,False,False
20264,M7,True,False,False
20267,M7,True,False,False
20270,M7,False,True,False
20271,M7,True,False,False
20272,M7,False,True,False
20274,M7,False,True,False
20275,M7,True,False,False
20276,M7,True,False,False
20277,M7,False,True,False
20278,M7,True,False,False
20279,M7,True,False,False
20280,M7,True,False,False
20281,M7,True,False,False
20283,M7,True,False,False
20284,M7,True,False,False
20285,M7,True,False,False
20286,M7,False,True,False
20287,M7,True,False,False
20288,M7,True,False,False
20289,M7,True,False,False
20291,M7,True,False,False
20294,M7,True,False,False
20296,M7,True,False,False
20297,M7,False,True,False
20298,M7,False,True,False
20299,M7,True,False,False
20300,M7,True,False,False
20301,M7,True,False,False
20302,M7,True,False,False
20303,M7,True,False,False
20304,M7,True,False,False
20305,M7,False,True,False
20306,M7,False,True,False
20307,M7,True,False,False
20308,M7,True,False,False
20309,M7,True,False,False
20310,M7,True,False,False
20311,M7,True,False,False
20312,M7,False,True,False
20313,M7,False,True,False
20314,M7,True,False,False
20315,M7,True,False,False
20316,M7,False,True,False
20317,M7,True,False,False
20318,M7,True,False,False
20319,M7,True,False,False
20320,M7,True,False,False
20321,M7,False,True,False
20322,M7,True,False,False
20325,M7,True,False,False
20328,M7,False,True,False
20329,M7,False,True,False
20331,M7,True,False,False
20332,M7,True,False,False
20333,M7,True,False,False
20334,M7,True,False,False
20335,M7,True,False,False
20336,M7,True,False,False
20337,M7,False,True,False
20341,M7,True,False,False
20342,M7,True,False,False
20343,M7,True,False,False
20345,M7,True,False,False
20348,M7,True,False,False
20349,M7,True,False,False
20351,M7,True,False,False
20352,M7,True,False,False
20354,M7,False,True,False
20355,M7,False,True,False
20356,M7,False,True,False
20358,M7,False,True,False
20362,M7,True,False,False
20363,M7,True,False,False
20364,M7,True,False,False
20365,M7,False,True,False
20366,M7,True,False,False
20367,M7,True,False,False
20368,M7,True,False,False
20370,M7,True,False,False
20373,M7,True,False,False
20374,M7,True,False,False
20376,M7,True,False,False
20377,M7,True,False,False
20378,M7,True,False,False
20379,M7,True,False,False
20380,M7,True,False,False
20381,M7,True,False,False
20382,M7,True,False,False
20383,M7,True,False,False
20384,M7,True,False,False
20385,M7,True,False,False
20386,M7,True,False,False
20387,M7,True,False,False
20389,M7,True,False,False
20391,M7,True,False,False
20392,M7,False,True,False
20393,M7,True,False,False
20394,M7,False,True,False
20395,M7,True,False,False
20396,M7,True,False,False
20397,M7,True,False,False
20398,M7,True,False,False
20399,M7,True,False,False
20400,M7,False,True,False
20403,M7,True,False,False
20404,M7,True,False,False
20405,M7,True,False,False
20406,M7,True,False,False
20407,M7,True,False,False
20408,M7,False,True,False
20409,M7,False,True,False
20410,M7,True,False,False
20411,M7,True,False,False
20412,M7,True,False,False
20413,M7,False,True,False
20419,M7,True,False,False
20423,M7,True,False,False
20424,M7,True,False,False
20426,M7,True,False,False
20427,M7,True,False,False
20428,M7,True,False,False
20429,M7,True,False,False
20430,M7,True,False,False
20431,M7,True,False,False
20434,M7,True,False,False
20435,M7,True,False,False
20436,M7,True,False,False
20437,M7,True,False,False
20438,M7,True,False,False
20439,M7,True,False,False
20440,M7,False,True,False
20447,M7,True,False,False
20448,M7,True,False,False
20449,M7,True,False,False
20450,M7,True,False,False
20451,M7,True,False,False
20452,M7,True,False,False
20455,M7,True,False,False
20456,M7,True,False,False
20457,M7,True,False,False
20458,M7,True,False,False
20459,M7,True,False,False
20460,M7,False,True,False
20461,M7,True,False,False
20462,M7,False,True,False
20463,M7,False,True,False
20464,M7,True,False,False
20465,M7,True,False,False
20466,M7,False,True,False
20467,M7,True,False,False
20470,M7,True,False,False
20471,M7,False,True,False
20472,M7,True,False,False
20473,M7,True,False,False
20474,M7,True,False,False
20475,M7,True,False,False
20476,M7,True,False,False
20477,M7,True,False,False
20478,M7,True,False,False
20479,M7,True,False,False
20480,M7,True,False,False
20482,M7,False,True,False
20483,M7,True,False,False
20484,M7,True,False,False
20485,M7,True,False,False
20486,M7,True,False,False
20487,M7,True,False,False
20488,M7,True,False,False
20489,M7,False,True,False
20490,M7,True,False,False
20491,M7,True,False,False
20492,M7,True,False,False
20493,M7,True,False,False
20494,M7,True,False,False
20495,M7,True,False,False
20496,M7,True,False,False
20497,M7,True,False,False
20498,M7,True,False,False
20499,M7,False,True,False
20500,M7,False,True,False
20501,M7,True,False,False
20505,M7,True,False,False
20506,M7,False,True,False
20507,M7,True,False,False
20508,M7,True,False,False
20509,M7,True,False,False
20510,M7,False,True,False
20511,M7,True,False,False
20512,M7,True,False,False
20513,M7,False,True,False
20514,M7,True,False,False
20515,M7,True,False,False
20516,M7,True,False,False
20517,M7,False,True,False
20518,M7,True,False,False
20519,M7,True,False,False
20520,M7,True,False,False
20521,M7,True,False,False
20522,M7,True,False,False
20525,M7,True,False,False
20527,M7,True,False,False
20528,M7,False,True,False
20529,M7,True,False,False
20532,M7,True,False,False
20533,M7,True,False,False
20534,M7,True,False,False
20536,M7,True,False,False
20542,M7,True,False,False
20543,M7,True,False,False
20544,M7,True,False,False
20545,M7,True,False,False
20546,M7,True,False,False
20547,M7,True,False,False
20548,M7,False,True,False
20549,M7,True,False,False
20553,M7,True,False,False
20554,M7,True,False,False
20555,M7,True,False,False
20561,M7,True,False,False
20562,M7,True,False,False
20563,M7,False,True,False
20564,M7,True,False,False
20565,M7,True,False,False
20566,M7,True,False,False
20567,M7,True,False,False
20568,M7,False,True,False
20569,M7,True,False,False
20570,M7,True,False,False
20571,M7,True,False,False
20572,M7,True,False,False
20573,M7,True,False,False
20574,M7,True,False,False
20575,M7,True,False,False
20576,M7,True,False,False
20577,M7,True,False,False
20578,M7,True,False,False
20579,M7,False,True,False
20581,M7,True,False,False
20582,M7,True,False,False
20583,M7,True,False,False
20590,M7,True,False,False
20594,M7,True,False,False
20595,M7,True,False,False
20597,M7,True,False,False
20598,M7,False,True,False
20599,M7,True,False,False
20600,M7,True,False,False
20601,M7,True,False,False
20602,M7,True,False,False
20603,M7,True,False,False
20604,M7,False,True,False
20606,M7,True,False,False
20607,M7,True,False,False
20608,M7,False,True,False
20609,M7,True,False,False
20610,M7,False,True,False
20611,M7,True,False,False
20612,M7,True,False,False
20613,M7,True,False,False
20614,M7,True,False,False
20615,M7,True,False,False
20618,M7,False,True,False
20619,M7,True,False,False
20620,M7,True,False,False
20621,M7,True,False,False
20622,M7,True,False,False
20624,M7,True,False,False
20626,M7,True,False,False
20627,M7,True,False,False
20628,M7,True,False,False
20629,M7,True,False,False
20630,M7,True,False,False
20631,M7,False,True,False
20636,M7,False,True,False
20637,M7,True,False,False
20639,M7,True,False,False
20640,M7,True,False,False
20641,M7,False,True,False
20642,M7,False,True,False
20643,M7,False,True,False
20644,M7,False,True,False
20645,M7,True,False,False
20646,M7,True,False,False
20647,M7,False,True,False
20649,M7,False,True,False
20650,M7,True,False,False
20651,M7,True,False,False
20655,M7,True,False,False
20657,M7,False,True,False
20658,M7,True,False,False
20659,M7,True,False,False
20661,M7,False,True,False
20662,M7,True,False,False
20676,M7,False,True,False
20678,M7,True,False,False
20681,M7,True,False,False
20682,M7,False,True,False
20683,M7,True,False,False
20684,M7,True,False,False
20685,M7,True,False,False
20686,M7,False,True,False
20687,M7,True,False,False
20689,M7,True,False,False
20690,M7,True,False,False
20691,M7,True,False,False
20692,M7,True,False,False
20693,M7,False,True,False
20695,M7,True,False,False
20696,M7,False,True,False
20698,M7,False,True,False
20699,M7,True,False,False
20702,M7,True,False,False
20703,M7,True,False,False
20707,M7,True,False,False
20708,M7,False,True,False
20709,M7,True,False,False
20711,M7,True,False,False
20713,M7,True,False,False
20714,M7,True,False,False
20715,M7,True,False,False
20716,M7,True,False,False
20722,M7,True,False,False
20723,M7,True,False,False
20724,M7,False,True,False
20725,M7,True,False,False
20726,M7,True,False,False
20727,M7,True,False,False
20728,M7,True,False,False
20729,M7,True,False,False
20735,M7,True,False,False
20736,M7,True,False,False
20737,M7,True,False,False
20738,M7,False,True,False
20740,M7,False,True,False
20745,M7,True,False,False
20747,M7,True,False,False
20748,M7,True,False,False
20749,M7,True,False,False
20750,M7,True,False,False
20751,M7,True,False,False
20754,M7,True,False,False
20755,M7,True,False,False
20756,M7,True,False,False
20757,M7,True,False,False
20759,M7,True,False,False
20762,M7,False,True,False
20763,M7,True,False,False
20764,M7,True,False,False
20765,M7,True,False,False
20766,M7,True,False,False
20767,M7,True,False,False
20769,M7,False,True,False
20770,M7,False,True,False
20771,M7,True,False,False
20772,M7,True,False,False
20773,M7,True,False,False
20774,M7,True,False,False
20775,M7,True,False,False
20790,M7,True,False,False
20791,M7,True,False,False
20792,M7,True,False,False
20793,M7,False,True,False
20794,M7,True,False,False
20795,M7,False,True,False
20796,M7,True,False,False
20798,M7,True,False,False
20799,M7,True,False,False
20800,M7,False,True,False
20801,M7,True,False,False
20802,M7,True,False,False
20803,M7,False,True,False
20805,M7,True,False,False
20806,M7,True,False,False
20807,M7,True,False,False
20808,M7,False,True,False
20809,M7,True,False,False
20810,M7,True,False,False
20813,M7,True,False,False
20814,M7,True,False,False
20815,M7,True,False,False
20816,M7,True,False,False
20817,M7,True,False,False
20818,M7,True,False,False
20819,M7,True,False,False
20820,M7,True,False,False
20821,M7,True,False,False
20822,M7,False,True,False
20823,M7,True,False,False
20824,M7,False,True,False
20825,M7,True,False,False
20826,M7,True,False,False
20827,M7,True,False,False
20828,M7,True,False,False
20831,M7,False,True,False
20834,M7,True,False,False
20835,M7,True,False,False
20836,M7,True,False,False
20838,M7,True,False,False
20839,M7,True,False,False
20840,M7,True,False,False
20841,M7,False,True,False
20842,M7,True,False,False
20843,M7,True,False,False
20845,M7,True,False,False
20846,M7,True,False,False
20847,M7,True,False,False
20848,M7,False,True,False
20849,M7,True,False,False
20850,M7,True,False,False
20851,M7,True,False,False
20852,M7,True,False,False
20853,M7,True,False,False
20856,M7,False,True,False
20858,M7,True,False,False
20859,M7,True,False,False
20860,M7,True,False,False
20861,M7,True,False,False
20862,M7,True,False,False
20863,M7,True,False,False
20864,M7,True,False,False
20865,M7,False,True,False
20866,M7,True,False,False
20867,M7,True,False,False
20868,M7,True,False,False
20869,M7,True,False,False
20870,M7,True,False,False
20871,M7,False,True,False
20872,M7,True,False,False
20873,M7,True,False,False
20874,M7,False,True,False
20876,M7,True,False,False
20877,M7,True,False,False
20878,M7,True,False,False
20879,M7,True,False,False
20880,M7,False,True,False
20881,M7,False,True,False
20884,M7,True,False,False
20885,M7,True,False,False
20886,M7,True,False,False
20887,M7,True,False,False
20888,M7,True,False,False
20889,M7,True,False,False
20890,M7,True,False,False
20891,M7,True,False,False
20892,M7,True,False,False
20893,M7,True,False,False
20894,M7,True,False,False
20895,M7,True,False,False
20896,M7,True,False,False
20897,M7,False,True,False
20898,M7,True,False,False
20899,M7,True,False,False
20900,M7,True,False,False
20901,M7,True,False,False
20902,M7,False,True,False
20903,M7,True,False,False
20905,M7,False,True,False
20909,M7,True,False,False
20910,M7,True,False,False
20911,M7,False,True,False
20912,M7,True,False,False
20913,M7,False,True,False
20914,M7,True,False,False
20915,M7,False,True,False
20916,M7,True,False,False
20917,M7,True,False,False
20918,M7,True,False,False
20919,M7,True,False,False
20920,M7,True,False,False
20922,M7,True,False,False
20923,M7,True,False,False
20924,M7,False,True,False
20925,M7,True,False,False
20926,M7,True,False,False
20927,M7,True,False,False
20928,M7,True,False,False
20929,M7,True,False,False
20930,M7,True,False,False
20931,M7,True,False,False
20961,M7,True,False,False
20962,M7,True,False,False
20963,M7,True,False,False
20964,M7,True,False,False
20965,M7,True,False,False
20966,M7,True,False,False
20967,M7,True,False,False
20968,M7,True,False,False
20969,M7,False,True,False
20970,M7,True,False,False
20972,M7,False,True,False
20976,M7,True,False,False
20977,M7,True,False,False
20978,M7,True,False,False
20979,M7,True,False,False
20980,M7,True,False,False
20982,M7,True,False,False
20983,M7,True,False,False
20984,M7,False,True,False
20985,M7,True,False,False
20996,M7,True,False,False
20998,M7,True,False,False
21004,M7,True,False,False
21005,M7,True,False,False
21006,M7,False,True,False
21007,M7,True,False,False
21008,M7,True,False,False
21009,M7,False,True,False
21010,M7,True,False,False
21011,M7,False,True,False
21013,M7,True,False,False
21014,M7,False,True,False
21015,M7,True,False,False
21016,M7,True,False,False
21037,M7,True,False,False
21040,M7,True,False,False
21041,M7,True,False,False
21043,M7,True,False,False
21044,M7,True,False,False
21045,M7,True,False,False
21046,M7,True,False,False
21049,M7,True,False,False
21050,M7,True,False,False
21051,M7,True,False,False
21055,M7,True,False,False
21056,M7,True,False,False
21059,M7,True,False,False
21060,M7,True,False,False
21061,M7,False,True,False
21062,M7,True,False,False
21063,M7,False,True,False
21066,M7,True,False,False
21068,M7,True,False,False
21069,M7,True,False,False
21070,M7,True,False,False
21071,M7,True,False,False
21073,M7,True,False,False
21074,M7,False,True,False
21075,M7,True,False,False
21084,M7,True,False,False
21085,M7,True,False,False
21086,M7,False,True,False
21087,M7,True,False,False
21160,M7,True,False,False
21161,M7,False,True,False
21164,M7,True,False,False
21165,M7,True,False,False
21167,M7,True,False,False
21168,M7,True,False,False
21169,M7,False,True,False
21170,M7,True,False,False
21171,M7,False,True,False
21172,M7,False,True,False
21252,M7,True,False,False
21257,M7,True,False,False
21258,M7,True,False,False
21259,M7,True,False,False
21260,M7,False,True,False
21262,M7,False,True,False
21263,M7,False,True,False
21266,M7,False,True,False
21267,M7,True,False,False
21268,M7,True,False,False
21269,M7,True,False,False
21270,M7,True,False,False
21271,M7,True,False,False
21272,M7,True,False,False
21273,M7,False,True,False
21274,M7,True,False,False
21275,M7,False,True,False
21276,M7,True,False,False
21277,M7,True,False,False
21278,M7,True,False,False
21280,M7,False,True,False
21281,M7,True,False,False
21284,M7,False,True,False
21285,M7,True,False,False
21286,M7,True,False,False
21287,M7,True,False,False
21288,M7,True,False,False
21289,M7,True,False,False
21290,M7,True,False,False
21291,M7,True,False,False
21292,M7,False,True,False
21293,M7,True,False,False
21294,M7,True,False,False
21295,M7,True,False,False
21296,M7,True,False,False
21297,M7,False,True,False
21300,M7,True,False,False
21301,M7,False,True,False
21302,M7,True,False,False
21303,M7,True,False,False
21304,M7,True,False,False
21308,M7,True,False,False
21309,M7,True,False,False
21310,M7,False,True,False
21311,M7,True,False,False
21312,M7,True,False,False
21313,M7,True,False,False
21314,M7,True,False,False
21315,M7,False,True,False
21316,M7,False,True,False
21317,M7,True,False,False
21318,M7,True,False,False
21319,M7,True,False,False
21320,M7,True,False,False
21321,M7,True,False,False
21322,M7,True,False,False
21323,M7,True,False,False
21324,M7,True,False,False
21325,M7,True,False,False
21326,M7,True,False,False
21327,M7,True,False,False
21328,M7,True,False,False
21329,M7,True,False,False
21330,M7,True,False,False
21332,M7,True,False,False
21333,M7,True,False,False
21336,M7,True,False,False
21338,M7,False,True,False
21339,M7,True,False,False
21340,M7,True,False,False
21342,M7,True,False,False
21343,M7,True,False,False
21344,M7,True,False,False
21346,M7,True,False,False
21347,M7,True,False,False
21348,M7,True,False,False
21349,M7,True,False,False
21350,M7,True,False,False
21351,M7,True,False,False
21352,M7,True,False,False
21353,M7,False,True,False
21354,M7,True,False,False
21355,M7,True,False,False
21356,M7,True,False,False
21357,M7,True,False,False
21358,M7,True,False,False
21359,M7,False,True,False
21362,M7,False,True,False
21388,M7,False,True,False
21412,M7,True,False,False
21413,M7,True,False,False
21414,M7,True,False,False
21415,M7,True,False,False
21417,M7,True,False,False
21419,M7,True,False,False
21420,M7,False,True,False
21421,M7,False,True,False
21422,M7,True,False,False
21424,M7,False,True,False
21425,M7,False,True,False
21426,M7,False,True,False
21427,M7,True,False,False
21428,M7,True,False,False
21429,M7,False,True,False
21430,M7,True,False,False
21433,M7,True,False,False
21434,M7,True,False,False
21435,M7,True,False,False
21436,M7,True,False,False
21437,M7,True,False,False
21438,M7,True,False,False
21444,M7,True,False,False
21445,M7,True,False,False
21446,M7,True,False,False
21447,M7,True,False,False
21449,M7,True,False,False
21450,M7,True,False,False
21452,M7,True,False,False
21453,M7,True,False,False
21454,M7,True,False,False
21457,M7,True,False,False
21458,M7,True,False,False
21459,M7,True,False,False
21461,M7,True,False,False
21462,M7,True,False,False
21463,M7,False,True,False
21464,M7,True,False,False
21465,M7,True,False,False
21466,M7,True,False,False
21467,M7,True,False,False
21468,M7,False,True,False
21469,M7,False,True,False
21470,M7,True,False,False
21471,M7,True,False,False
21472,M7,True,False,False
21473,M7,True,False,False
21474,M7,False,True,False
21475,M7,True,False,False
21476,M7,True,False,False
21479,M7,True,False,False
21480,M7,True,False,False
21482,M7,True,False,False
21483,M7,True,False,False
21484,M7,True,False,False
21485,M7,False,True,False
21486,M7,True,False,False
21487,M7,True,False,False
21489,M7,True,False,False
21490,M7,True,False,False
21491,M7,False,True,False
21492,M7,True,False,False
21493,M7,True,False,False
21498,M7,True,False,False
21499,M7,True,False,False
21501,M7,True,False,False
21502,M7,True,False,False
21503,M7,False,True,False
21504,M7,True,False,False
21505,M7,False,True,False
21506,M7,False,True,False
21507,M7,False,True,False
21508,M7,True,False,False
21509,M7,False,True,False
21511,M7,True,False,False
21512,M7,True,False,False
21514,M7,True,False,False
21515,M7,True,False,False
21516,M7,True,False,False
21517,M7,True,False,False
21518,M7,False,True,False
21519,M7,True,False,False
21523,M7,True,False,False
21524,M7,True,False,False
21525,M7,True,False,False
21527,M7,True,False,False
21532,M7,True,False,False
21533,M7,False,True,False
21534,M7,True,False,False
21535,M7,True,False,False
21536,M7,False,True,False
21537,M7,True,False,False
21539,M7,True,False,False
21540,M7,True,False,False
21541,M7,True,False,False
21542,M7,False,True,False
21543,M7,True,False,False
21544,M7,False,True,False
21545,M7,True,False,False
21548,M7,True,False,False
21549,M7,True,False,False
21550,M7,True,False,False
21551,M7,True,False,False
21552,M7,True,False,False
21553,M7,True,False,False
21554,M7,True,False,False
21555,M7,False,True,False
21556,M7,True,False,False
21557,M7,True,False,False
21558,M7,True,False,False
21559,M7,True,False,False
21560,M7,True,False,False
21561,M7,False,True,False
21562,M7,True,False,False
21563,M7,True,False,False
21564,M7,True,False,False
21565,M7,True,False,False
21566,M7,True,False,False
21567,M7,True,False,False
21568,M7,True,False,False
21569,M7,True,False,False
21570,M7,True,False,False
21571,M7,True,False,False
21572,M7,True,False,False
21573,M7,True,False,False
21574,M7,True,False,False
21576,M7,True,False,False
21577,M7,False,True,False
21578,M7,True,False,False
21579,M7,True,False,False
21582,M7,True,False,False
21583,M7,False,True,False
21584,M7,True,False,False
21585,M7,True,False,False
21586,M7,True,False,False
21588,M7,True,False,False
21589,M7,True,False,False
21590,M7,False,True,False
21591,M7,True,False,False
21592,M7,True,False,False
21593,M7,True,False,False
21594,M7,True,False,False
21595,M7,True,False,False
21596,M7,False,True,False
21618,M7,True,False,False
21619,M7,True,False,False
21620,M7,False,True,False
21621,M7,True,False,False
21622,M7,True,False,False
21623,M7,True,False,False
21624,Unknown,True,False,False
21625,M7,False,True,False
21626,Unknown,True,False,False
21627,Unknown,True,False,False
21628,M7,True,False,False
21632,Unknown,True,False,False
21633,Unknown,True,False,False
21635,M7,True,False,False
21636,M7,True,False,False
21637,M7,False,True,False
21638,M7,True,False,False
21639,M7,False,True,False
21640,M7,True,False,False
21641,M7,True,False,False
21642,M7,True,False,False
21646,M7,True,False,False
21647,M7,True,False,False
21648,M7,True,False,False
21649,M7,True,False,False
21650,M7,False,True,False
21651,M7,False,True,False
21652,M7,False,True,False
21653,M7,True,False,False
21654,M7,True,False,False
21658,M7,False,True,False
21663,M7,False,True,False
21664,M7,True,False,False
21665,M7,True,False,False
21668,M7,False,True,False
21669,M7,True,False,False
21670,M7,True,False,False
21671,M7,True,False,False
21673,M7,True,False,False
21674,Unknown,True,False,False
21681,Unknown,True,False,False
21682,M7,False,True,False
21683,Unknown,True,False,False
21684,Unknown,True,False,False
21685,Unknown,True,False,False
21686,Unknown,True,False,False
21687,Unknown,True,False,False
21688,Unknown,False,True,False
21689,Unknown,True,False,False
21690,M7,True,False,False
21691,M7,True,False,False
21695,M7,True,False,False
21696,M7,True,False,False
21697,M7,False,True,False
21698,M7,True,False,False
21699,M7,True,False,False
21700,M7,True,False,False
21701,M7,False,True,False
21703,M7,True,False,False
21704,M7,True,False,False
21705,M7,True,False,False
21706,M7,True,False,False
21707,M7,False,True,False
21708,M7,True,False,False
21709,M7,True,False,False
21711,M7,True,False,False
21712,M7,False,True,False
21713,M7,True,False,False
21714,M7,False,True,False
21715,M7,True,False,False
21716,M7,True,False,False
21717,M7,False,True,False
21718,M7,True,False,False
21719,M7,False,True,False
21723,M7,False,True,False
21724,M7,True,False,False
21725,M7,True,False,False
21727,M7,True,False,False
21728,M7,True,False,False
21729,M7,False,True,False
21730,M7,True,False,False
21731,M7,False,True,False
21732,M7,False,True,False
21733,M7,False,True,False
21735,M7,True,False,False
21738,M7,False,True,False
21739,M7,True,False,False
21740,M7,True,False,False
21741,M7,True,False,False
21742,M7,False,True,False
21744,M7,True,False,False
21748,M7,True,False,False
21749,M7,False,True,False
21750,M7,False,True,False
21752,M7,False,True,False
21753,M7,True,False,False
21754,M7,True,False,False
21756,M7,False,True,False
21761,M7,True,False,False
21762,M7,True,False,False
21763,M7,False,True,False
21764,M7,False,True,False
21767,M7,False,True,False
21768,M7,True,False,False
21769,M7,True,False,False
21770,M7,True,False,False
21771,M7,False,True,False
21772,M7,True,False,False
21773,M7,True,False,False
21774,M7,False,True,False
21775,M7,False,True,False
21776,M7,True,False,False
21777,M7,True,False,False
21778,M7,True,False,False
21779,M7,True,False,False
21780,M7,True,False,False
21781,M7,True,False,False
21782,M7,True,False,False
21783,M7,True,False,False
21784,M7,True,False,False
21785,M7,False,True,False
21786,M7,True,False,False
21787,M7,False,True,False
21788,M7,True,False,False
21789,M7,True,False,False
21790,M7,False,True,False
21791,M7,True,False,False
21792,M7,True,False,False
21793,M7,True,False,False
21796,M7,True,False,False
21797,M7,True,False,False
21798,M7,True,False,False
21799,M7,True,False,False
21800,M7,True,False,False
21801,M7,True,False,False
21802,M7,True,False,False
21803,M7,True,False,False
21804,M7,False,True,False
21806,M7,True,False,False
21807,M7,False,True,False
21808,M7,True,False,False
21809,M7,True,False,False
21810,M7,True,False,False
21811,M7,True,False,False
21815,M7,False,True,False
21816,M7,True,False,False
21817,M7,True,False,False
21820,M7,True,False,False
21821,M7,True,False,False
21822,M7,True,False,False
21823,M7,True,False,False
21824,M7,True,False,False
21825,M7,True,False,False
21826,M7,False,True,False
21827,M7,True,False,False
21828,M7,True,False,False
21829,M7,True,False,False
21831,M7,True,False,False
21832,M7,False,True,False
21833,M7,True,False,False
21835,M7,True,False,False
21836,M7,True,False,False
21837,M7,True,False,False
21838,M7,False,True,False
21841,M7,True,False,False
21844,M7,True,False,False
21845,M7,False,True,False
21846,M7,True,False,False
21847,M7,False,True,False
21848,M7,True,False,False
21849,M7,True,False,False
21850,M7,True,False,False
21851,M7,True,False,False
21853,M7,True,False,False
21854,M7,True,False,False
21855,M7,True,False,False
21856,M7,False,True,False
21857,M7,True,False,False
21858,M7,True,False,False
21859,M7,True,False,False
21860,M7,False,True,False
21861,M7,True,False,False
21862,M7,True,False,False
21863,M7,True,False,False
21866,M7,True,False,False
21867,M7,True,False,False
21868,M7,True,False,False
21869,M7,True,False,False
21870,M7,False,True,False
21871,M7,True,False,False
21872,M7,True,False,False
21873,M7,False,True,False
21874,M7,False,True,False
21875,M7,True,False,False
21876,M7,False,True,False
21877,M7,True,False,False
21879,M7,True,False,False
21881,M7,False,True,False
21882,M7,False,True,False
21883,M7,True,False,False
21884,M7,True,False,False
21886,M7,True,False,False
21887,M7,True,False,False
21888,M7,False,True,False
21889,M7,True,False,False
21890,M7,True,False,False
21891,M7,True,False,False
21892,M7,True,False,False
21895,M7,False,True,False
21896,M7,True,False,False
21897,M7,False,True,False
21898,M7,True,False,False
21899,M7,True,False,False
21900,M7,True,False,False
21901,M7,False,True,False
21902,M7,True,False,False
21904,M7,True,False,False
21905,M7,True,False,False
21906,M7,True,False,False
21907,M7,False,True,False
21908,M7,True,False,False
21909,M7,True,False,False
21910,M7,True,False,False
21911,M7,True,False,False
21912,M7,True,False,False
21913,M7,True,False,False
21916,M7,True,False,False
21917,M7,True,False,False
21918,M7,True,False,False
21919,M7,False,True,False
21920,M7,True,False,False
21921,M7,True,False,False
21922,M7,True,False,False
21923,M7,False,True,False
21924,M7,True,False,False
21925,M7,True,False,False
21926,M7,False,True,False
21927,M7,True,False,False
21928,M7,True,False,False
21929,M7,True,False,False
21930,M7,True,False,False
21931,M7,True,False,False
21932,M7,False,True,False
21933,M7,False,True,False
21934,M7,True,False,False
21935,M7,True,False,False
21937,M7,True,False,False
21938,M7,True,False,False
21939,M7,True,False,False
21940,M7,True,False,False
21941,M7,True,False,False
21943,M7,True,False,False
21944,M7,True,False,False
21945,M7,True,False,False
21946,M7,True,False,False
21947,M7,True,False,False
21951,M7,True,False,False
21952,M7,True,False,False
21953,M7,True,False,False
21954,M7,True,False,False
21956,M7,True,False,False
21957,M7,True,False,False
21958,M7,True,False,False
21959,M7,True,False,False
21962,M7,False,True,False
21963,M7,True,False,False
21964,M7,True,False,False
21965,M7,True,False,False
21966,M7,True,False,False
21967,M7,True,False,False
21968,M7,True,False,False
21969,M7,True,False,False
21970,M7,True,False,False
21971,M7,True,False,False
21972,M7,True,False,False
21973,M7,False,True,False
21974,M7,True,False,False
21975,M7,False,True,False
21976,M7,True,False,False
21977,M7,True,False,False
21978,M7,True,False,False
21979,M7,True,False,False
21980,M7,True,False,False
21981,M7,True,False,False
21982,M7,True,False,False
21983,M7,True,False,False
21984,M7,True,False,False
21985,M7,True,False,False
21986,M7,True,False,False
21987,M7,True,False,False
21988,M7,True,False,False
21989,M7,False,True,False
21990,M7,True,False,False
21994,M7,True,False,False
21996,M7,True,False,False
21997,M7,True,False,False
21998,M7,False,True,False
21999,M7,True,False,False
22000,M7,True,False,False
22001,M7,True,False,False
22002,M7,False,True,False
22003,M7,True,False,False
22004,M7,True,False,False
22006,M7,True,False,False
22008,M7,True,False,False
22009,M7,False,True,False
22010,M7,True,False,False
22011,M7,False,True,False
22012,M7,True,False,False
22014,M7,True,False,False
22015,M7,True,False,False
22016,M7,True,False,False
22017,M7,False,True,False
22018,M7,False,True,False
22022,M7,False,True,False
22023,M7,True,False,False
22024,M7,True,False,False
22025,M7,True,False,False
22026,M7,True,False,False
22027,M7,False,True,False
22028,M7,False,True,False
22030,M7,True,False,False
22031,M7,True,False,False
22032,M7,False,True,False
22033,M7,False,True,False
22035,M7,True,False,False
22036,M7,True,False,False
22037,M7,True,False,False
22038,M7,False,True,False
22039,M7,True,False,False
22040,M7,True,False,False
22041,M7,True,False,False
22042,M7,True,False,False
22043,M7,True,False,False
22044,M7,True,False,False
22045,M7,True,False,False
22046,M7,True,False,False
22047,M7,True,False,False
22048,M7,True,False,False
22051,M7,True,False,False
22052,M7,True,False,False
22053,M7,True,False,False
22054,M7,True,False,False
22055,M7,True,False,False
22056,M7,True,False,False
22057,M7,False,True,False
22058,M7,False,True,False
22059,M7,True,False,False
22060,M7,True,False,False
22061,M7,True,False,False
22062,M7,True,False,False
