name,class,n,verdict,P_depth,sigma2_GR,frag_rate,adm_persist,aniso_persist,kappa_connect,giantRatio,isolatedFraction,tailDominance,runStatus
shuffle_0b8607907f6c_canonical.csv,shuffle,98,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.634222,10.0,1.0,0.0,0.634222,COMPLETE
shuffle_0c0556d13058_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737258335832586,0.0,0.0,1.0,0.994272,54607.25964,1.0,0.0,0.994272,COMPLETE
shuffle_0ca8d599bc05_canonical.csv,shuffle,67,FULL_PERCOLATION,2.7804135571209705,0.0,0.0,1.0,0.893743,602.133647,1.0,0.0,0.893743,COMPLETE
shuffle_0cc426cc0c70_canonical.csv,shuffle,71,FULL_PERCOLATION,2.8260990350086588,0.0,0.0,1.0,0.893743,669.037385,1.0,0.0,0.893743,COMPLETE
shuffle_0d8112d5d3bb_canonical.csv,shuffle,99,FULL_PERCOLATION,1.8086070808788433,0.0,0.0,1.0,0.495212,63.358673,1.0,0.0,0.495212,COMPLETE
shuffle_0e9fc337ee1b_canonical.csv,shuffle,99,FULL_PERCOLATION,0.9553529789043758,0.0,0.0,1.0,0.694306,8.023042,1.0,0.0,0.694306,COMPLETE
shuffle_0e7358aa1788_canonical.csv,shuffle,109,FULL_PERCOLATION,2.1174756444574494,0.0,0.0,1.0,0.589546,130.061654,1.0,0.0,0.589546,COMPLETE
shuffle_0ea8e8eae24e_canonical.csv,shuffle,25,FULL_PERCOLATION,1.2986434077909508,0.0,0.0,1.0,0.586091,18.890395,1.0,0.0,0.586091,COMPLETE
shuffle_0ed674befd28_canonical.csv,shuffle,199,FULL_PERCOLATION,3.416719224980953,0.0,0.0,1.0,0.912996,2609.473116,1.0,0.0,0.912996,COMPLETE
shuffle_1a69211c42c0_canonical.csv,shuffle,199,FULL_PERCOLATION,3.416719224980953,0.0,0.0,1.0,0.912996,2609.473116,1.0,0.0,0.912996,COMPLETE
shuffle_1b8e3094ad90_canonical.csv,shuffle,99,FULL_PERCOLATION,1.8086070808788433,0.0,0.0,1.0,0.495212,63.358673,1.0,0.0,0.495212,COMPLETE
shuffle_1cabe5a800b3_canonical.csv,shuffle,67,FULL_PERCOLATION,2.7732011423563443,0.0,0.0,1.0,0.896154,592.2,1.0,0.0,0.896154,COMPLETE
shuffle_1d73b6ab7468_canonical.csv,shuffle,199,FULL_PERCOLATION,4.326980741556447,0.0,0.0,1.0,0.991636,21230.503105,1.0,0.0,0.991636,COMPLETE
shuffle_1e6044d868b8_canonical.csv,shuffle,199,FULL_PERCOLATION,4.738014283465305,0.0,0.0,1.0,0.994271,54702.395394,1.0,0.0,0.994271,COMPLETE
shuffle_1ed13e7640c5_canonical.csv,shuffle,30,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.999796,1000000.0,1.0,0.0,0.999796,COMPLETE
shuffle_2a95765c15e4_canonical.csv,shuffle,2132,FULL_PERCOLATION,5.254775609443361,0.0,0.0,1.0,0.992686,179793.171754,1.0,0.0,0.992686,COMPLETE
shuffle_2b1ad7df41de_canonical.csv,shuffle,72,FULL_PERCOLATION,2.8260990350086588,0.0,0.0,1.0,0.893743,669.037385,1.0,0.0,0.893743,COMPLETE
shuffle_2b2a4f38ff0a_canonical.csv,shuffle,198,FULL_PERCOLATION,3.796986892333211,0.0,0.0,1.0,0.977398,6264.949528,1.0,0.0,0.977398,COMPLETE
shuffle_2c8e4e67a50a_canonical.csv,shuffle,35,FULL_PERCOLATION,3.027233081332536,0.0,0.0,1.0,0.95711,1063.714286,1.0,0.0,0.95711,COMPLETE
shuffle_2dcc44d3298a_canonical.csv,shuffle,197,FULL_PERCOLATION,4.089038061516527,0.0,0.0,1.0,0.994034,12274.468085,1.0,0.0,0.994034,COMPLETE
shuffle_2e5bdfcc7040_canonical.csv,shuffle,15,HARD_FRAGMENTATION,0.0,0.004444488889000005,0.13333400000000004,0.933333,0.999673,,0.933333,0.066667,0.999673,COMPLETE
shuffle_2e5d86efcdf3_canonical.csv,shuffle,16,FULL_PERCOLATION,2.2748361100746735,0.0,0.0,1.0,0.909409,187.293839,1.0,0.0,0.909409,COMPLETE
shuffle_2e537be20b12_canonical.csv,shuffle,199,FULL_PERCOLATION,3.821325368442705,0.0,0.0,1.0,0.964092,6626.128146,1.0,0.0,0.964092,COMPLETE
shuffle_2f783bbcd4eb_canonical.csv,shuffle,108,FULL_PERCOLATION,2.1174756444574494,0.0,0.0,1.0,0.589546,130.061654,1.0,0.0,0.589546,COMPLETE
shuffle_3aac22f881f8_canonical.csv,shuffle,2136,FULL_PERCOLATION,5.255673615147934,0.0,0.0,1.0,0.992686,180165.322997,1.0,0.0,0.992686,COMPLETE
shuffle_3afbd611f243_canonical.csv,shuffle,62,FULL_PERCOLATION,3.125481265700594,0.0,0.0,1.0,0.966436,1334.0,1.0,0.0,0.966436,COMPLETE
shuffle_3c6b7a6c8281_canonical.csv,shuffle,27,FULL_PERCOLATION,0.47712125471966244,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,COMPLETE
shuffle_3cb97f197122_canonical.csv,shuffle,17,FULL_PERCOLATION,2.3324384518357077,0.0,0.0,1.0,0.909409,213.999996,1.0,0.0,0.909409,COMPLETE
shuffle_3da9bad03d65_canonical.csv,shuffle,3741,FULL_PERCOLATION,5.741838303358956,0.0,0.0,1.0,0.995864,551870.927917,1.0,0.0,0.995864,COMPLETE
shuffle_3e6f69c2fcec_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_3ec9148d63c6_canonical.csv,shuffle,17,FULL_PERCOLATION,2.3324384518357077,0.0,0.0,1.0,0.909409,213.999996,1.0,0.0,0.909409,COMPLETE
shuffle_3fe9f8182067_canonical.csv,shuffle,197,FULL_PERCOLATION,4.053216632985729,0.0,0.0,1.0,0.984813,11302.596154,1.0,0.0,0.984813,COMPLETE
shuffle_3ff5cbd31ddf_canonical.csv,shuffle,34,FULL_PERCOLATION,2.505149978319906,0.0,0.0,1.0,0.79096,319.0,1.0,0.0,0.79096,COMPLETE
shuffle_4d197ae366ca_canonical.csv,shuffle,198,FULL_PERCOLATION,4.165724319111276,0.0,0.0,1.0,0.985634,14645.178376,1.0,0.0,0.985634,COMPLETE
shuffle_4d911ac51b45_canonical.csv,shuffle,99,FULL_PERCOLATION,1.8086070808788433,0.0,0.0,1.0,0.495212,63.358673,1.0,0.0,0.495212,COMPLETE
shuffle_4e49d387a715_canonical.csv,shuffle,198,FULL_PERCOLATION,4.3731373071752735,0.0,0.0,1.0,0.988233,23611.246434,1.0,0.0,0.988233,COMPLETE
shuffle_4e0804fa1679_canonical.csv,shuffle,197,FULL_PERCOLATION,4.053216632985729,0.0,0.0,1.0,0.984813,11302.596154,1.0,0.0,0.984813,COMPLETE
shuffle_4e7058d53003_canonical.csv,shuffle,99,FULL_PERCOLATION,1.8086070808788433,0.0,0.0,1.0,0.495212,63.358673,1.0,0.0,0.495212,COMPLETE
shuffle_4ea4ba8db42a_canonical.csv,shuffle,111,TAIL_FRAGMENTATION,0.0,0.0003246483239999992,0.03603599999999998,0.981982,0.561728,,0.981982,0.018018,0.561728,COMPLETE
shuffle_4f43b26b92de_canonical.csv,shuffle,87,FULL_PERCOLATION,2.8299497906000175,0.0,0.0,1.0,0.904501,675.004817,1.0,0.0,0.904501,COMPLETE
shuffle_4feceeab77c7_canonical.csv,shuffle,77,FULL_PERCOLATION,2.784617292632875,0.0,0.0,1.0,0.883721,608.0,1.0,0.0,0.883721,COMPLETE
shuffle_05d844a26a31_canonical.csv,shuffle,199,FULL_PERCOLATION,4.326980741556447,0.0,0.0,1.0,0.991636,21230.503105,1.0,0.0,0.991636,COMPLETE
shuffle_5c18ef9da2c6_canonical.csv,shuffle,21,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.998716,1000000.0,1.0,0.0,0.998716,COMPLETE
shuffle_5c36c84dbe29_canonical.csv,shuffle,99,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.333318,10.0,1.0,0.0,0.333318,COMPLETE
shuffle_5ccaa8c70f4b_canonical.csv,shuffle,19,FULL_PERCOLATION,4.866440939904205,0.0,0.0,1.0,0.999674,73525.000001,1.0,0.0,0.999674,COMPLETE
shuffle_5d51c72ead3d_canonical.csv,shuffle,98,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.634222,10.0,1.0,0.0,0.634222,COMPLETE
shuffle_5e45a625136d_canonical.csv,shuffle,135,HARD_FRAGMENTATION,0.0,0.059752869135999996,0.333333,0.755556,0.999999,,0.755556,0.088889,0.999999,COMPLETE
shuffle_5f87fdb68f3d_canonical.csv,shuffle,17,FULL_PERCOLATION,0.9721205553934479,0.0,0.0,1.0,0.801548,8.378223,1.0,0.0,0.801548,COMPLETE
shuffle_6a66303e9b4e_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737889620704588,0.0,0.0,1.0,0.994271,54686.695223,1.0,0.0,0.994271,COMPLETE
shuffle_6b0cbe065686_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_6b5c2e25ab98_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.205517267187725,0.0,0.0,1.0,0.800873,16050.560765,1.0,0.0,0.800873,COMPLETE
shuffle_6bf8468fc860_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022949481,0.0,0.0,1.0,0.988895,18237.957987,1.0,0.0,0.988895,COMPLETE
shuffle_6c7f08ba70d2_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737258335832586,0.0,0.0,1.0,0.994272,54607.25964,1.0,0.0,0.994272,COMPLETE
shuffle_6c20ff493da7_canonical.csv,shuffle,199,FULL_PERCOLATION,3.951453010808066,0.0,0.0,1.0,0.971982,8941.377732,1.0,0.0,0.971982,COMPLETE
shuffle_7ad4dfed5250_canonical.csv,shuffle,25,FULL_PERCOLATION,3.0293837776852097,0.0,0.0,1.0,0.91816,1069.0,1.0,0.0,0.91816,COMPLETE
shuffle_7ad84027f838_canonical.csv,shuffle,68,FULL_PERCOLATION,2.7804135571209705,0.0,0.0,1.0,0.893743,602.133647,1.0,0.0,0.893743,COMPLETE
shuffle_7d8e846eba79_canonical.csv,shuffle,24,FULL_PERCOLATION,5.167467982212726,0.0,0.0,1.0,0.999796,147050.0,1.0,0.0,0.999796,COMPLETE
shuffle_7e0f84d46a28_canonical.csv,shuffle,2129,FULL_PERCOLATION,4.7912558379711045,0.0,0.0,1.0,0.973214,61837.057387,1.0,0.0,0.973214,COMPLETE
shuffle_7e8e1e5fb5b2_canonical.csv,shuffle,199,FULL_PERCOLATION,4.73725833581668,0.0,0.0,1.0,0.994272,54607.259638,1.0,0.0,0.994272,COMPLETE
shuffle_08b84490f7ff_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737850707553498,0.0,0.0,1.0,0.994271,54681.795379,1.0,0.0,0.994271,COMPLETE
shuffle_8ce7f32fc8b9_canonical.csv,shuffle,148,FULL_PERCOLATION,2.9368159163436034,0.0,0.0,1.0,0.818288,863.601364,1.0,0.0,0.818288,COMPLETE
shuffle_8d8a046e570c_canonical.csv,shuffle,199,FULL_PERCOLATION,4.326980741576902,0.0,0.0,1.0,0.991636,21230.503106,1.0,0.0,0.991636,COMPLETE
shuffle_8d21e1306a0e_canonical.csv,shuffle,2135,FULL_PERCOLATION,5.255303623398132,0.0,0.0,1.0,0.992686,180011.897916,1.0,0.0,0.992686,COMPLETE
shuffle_8d41d64f7cff_canonical.csv,shuffle,198,FULL_PERCOLATION,3.7969868922639005,0.0,0.0,1.0,0.977398,6264.949527,1.0,0.0,0.977398,COMPLETE
shuffle_8d491eecd071_canonical.csv,shuffle,199,FULL_PERCOLATION,3.416719224980953,0.0,0.0,1.0,0.912996,2609.473116,1.0,0.0,0.912996,COMPLETE
shuffle_8e83f8b8daa6_canonical.csv,shuffle,13348,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.993727,1000000.0,1.0,0.0,0.993727,COMPLETE
shuffle_8ef51ebd114a_canonical.csv,shuffle,72,FULL_PERCOLATION,2.7743072815358243,0.0,0.0,1.0,0.868217,593.712794,1.0,0.0,0.868217,COMPLETE
shuffle_8f0e62fbd4f7_canonical.csv,shuffle,199,FULL_PERCOLATION,4.738014283465305,0.0,0.0,1.0,0.994271,54702.395394,1.0,0.0,0.994271,COMPLETE
shuffle_8ff0bc91be77_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_8ff4373cd08b_canonical.csv,shuffle,106,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.333318,10.0,1.0,0.0,0.333318,COMPLETE
shuffle_9a47f7c13534_canonical.csv,shuffle,198,FULL_PERCOLATION,5.675051384973703,0.0,0.0,1.0,0.99942,473206.244714,1.0,0.0,0.99942,COMPLETE
shuffle_9ca8cedf787f_canonical.csv,shuffle,172,FULL_PERCOLATION,3.1835177302980013,0.0,0.0,1.0,0.907975,1524.870688,1.0,0.0,0.907975,COMPLETE
shuffle_9d83cce04b90_canonical.csv,shuffle,98,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.333318,10.0,1.0,0.0,0.333318,COMPLETE
shuffle_9d94400d60a5_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.205517263913922,0.0,0.0,1.0,0.800873,16050.560644,1.0,0.0,0.800873,COMPLETE
shuffle_9dc250992d6e_canonical.csv,shuffle,2127,FULL_PERCOLATION,4.790218114530932,0.0,0.0,1.0,0.973214,61689.475046,1.0,0.0,0.973214,COMPLETE
shuffle_9e2c769385f1_canonical.csv,shuffle,3748,FULL_PERCOLATION,5.743961992059442,0.0,0.0,1.0,0.995864,554576.176171,1.0,0.0,0.995864,COMPLETE
shuffle_9e1041d63f72_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674561251224765,0.0,0.0,1.0,0.99942,472672.496251,1.0,0.0,0.99942,COMPLETE
shuffle_9f0da3bf47ad_canonical.csv,shuffle,91,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.333318,10.0,1.0,0.0,0.333318,COMPLETE
shuffle_9f5fd0516543_canonical.csv,shuffle,198,FULL_PERCOLATION,3.817368815825079,0.0,0.0,1.0,0.961397,6566.027211,1.0,0.0,0.961397,COMPLETE
shuffle_9f30c43c3412_canonical.csv,shuffle,34,FULL_PERCOLATION,2.505149978319906,0.0,0.0,1.0,0.79096,319.0,1.0,0.0,0.79096,COMPLETE
shuffle_11a35ddbade4_canonical.csv,shuffle,111,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.367104,10.0,1.0,0.0,0.367104,COMPLETE
shuffle_12bd1a955c09_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_12fcfe752098_canonical.csv,shuffle,197,FULL_PERCOLATION,5.672223335735305,0.0,0.0,1.0,0.999381,470134.813575,1.0,0.0,0.999381,COMPLETE
shuffle_13d1df5f44de_canonical.csv,shuffle,1045,HARD_FRAGMENTATION,0.0,0.04594763731600002,0.23732100000000006,0.785646,1.0,,0.785646,0.022967,1.0,COMPLETE
shuffle_13f2cf024703_canonical.csv,shuffle,9832,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.992623,1000000.0,1.0,0.0,0.992623,COMPLETE
shuffle_14f81835877a_canonical.csv,shuffle,111,TAIL_FRAGMENTATION,0.0,0.0003246483239999992,0.03603599999999998,0.981982,0.561728,,0.981982,0.018018,0.561728,COMPLETE
shuffle_15e2100bc3af_canonical.csv,shuffle,53,FULL_PERCOLATION,3.125481265700594,0.0,0.0,1.0,0.966436,1334.0,1.0,0.0,0.966436,COMPLETE
shuffle_16a0becf4595_canonical.csv,shuffle,24234,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995902,1000000.0,1.0,0.0,0.995902,COMPLETE
shuffle_16a13c80f280_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_18ffeb74f61a_canonical.csv,shuffle,198,FULL_PERCOLATION,5.675051384927815,0.0,0.0,1.0,0.99942,473206.244664,1.0,0.0,0.99942,COMPLETE
shuffle_19b5718ab431_canonical.csv,shuffle,54,FULL_PERCOLATION,3.125481265700594,0.0,0.0,1.0,0.966436,1334.0,1.0,0.0,0.966436,COMPLETE
shuffle_22d2fc193fa8_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.345960412058605,0.0,0.0,1.0,0.796791,22178.942302,1.0,0.0,0.796791,COMPLETE
shuffle_25c25b757062_canonical.csv,shuffle,211,HARD_FRAGMENTATION,0.0,0.035937922329,0.27962,0.810427,1.0,,0.810427,0.090047,1.0,COMPLETE
shuffle_26e8fbf0fddd_canonical.csv,shuffle,109,FULL_PERCOLATION,0.951643651636697,0.0,0.0,1.0,0.68622,7.946304,1.0,0.0,0.68622,COMPLETE
shuffle_32fe7c765445_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_34be0a54ae62_canonical.csv,shuffle,59,HARD_FRAGMENTATION,0.0,0.06463645216900002,0.27118600000000004,0.745763,1.0,,0.745763,0.016949,1.0,COMPLETE
shuffle_36f2f89d0917_canonical.csv,shuffle,144,FULL_PERCOLATION,2.3849154571691438,0.0,0.0,1.0,0.636689,241.613776,1.0,0.0,0.636689,COMPLETE
shuffle_38f84bbbb5b1_canonical.csv,shuffle,148,FULL_PERCOLATION,2.9368159163436034,0.0,0.0,1.0,0.818288,863.601364,1.0,0.0,0.818288,COMPLETE
shuffle_39ba63a0b018_canonical.csv,shuffle,104,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995724,1000000.0,1.0,0.0,0.995724,COMPLETE
shuffle_41c6be1863b5_canonical.csv,shuffle,27,FULL_PERCOLATION,3.0293837776852097,0.0,0.0,1.0,0.975508,1069.0,1.0,0.0,0.975508,COMPLETE
shuffle_42a475798535_canonical.csv,shuffle,199,FULL_PERCOLATION,3.85088853807823,0.0,0.0,1.0,0.961504,7092.956778,1.0,0.0,0.961504,COMPLETE
shuffle_043e1e5c6908_canonical.csv,shuffle,99,FULL_PERCOLATION,0.9553529789043758,0.0,0.0,1.0,0.694306,8.023042,1.0,0.0,0.694306,COMPLETE
shuffle_45b952e47643_canonical.csv,shuffle,25,FULL_PERCOLATION,1.2986434077909508,0.0,0.0,1.0,0.586091,18.890395,1.0,0.0,0.586091,COMPLETE
shuffle_47b8712af0ec_canonical.csv,shuffle,199,FULL_PERCOLATION,3.821325368442705,0.0,0.0,1.0,0.964092,6626.128146,1.0,0.0,0.964092,COMPLETE
shuffle_48aa75aafc6d_canonical.csv,shuffle,99,FULL_PERCOLATION,0.9553529789043758,0.0,0.0,1.0,0.694306,8.023042,1.0,0.0,0.694306,COMPLETE
shuffle_53f28be3376f_canonical.csv,shuffle,199,FULL_PERCOLATION,3.416719224980953,0.0,0.0,1.0,0.912996,2609.473116,1.0,0.0,0.912996,COMPLETE
shuffle_54ecbb16df60_canonical.csv,shuffle,198,FULL_PERCOLATION,4.165724319111276,0.0,0.0,1.0,0.985634,14645.178376,1.0,0.0,0.985634,COMPLETE
shuffle_55a58462e80f_canonical.csv,shuffle,17819,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997881,1000000.0,1.0,0.0,0.997881,COMPLETE
shuffle_58dc306aaa8b_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022973292,0.0,0.0,1.0,0.988895,18237.957988,1.0,0.0,0.988895,COMPLETE
shuffle_59fa1d5d3689_canonical.csv,shuffle,199,FULL_PERCOLATION,3.85088853807823,0.0,0.0,1.0,0.961504,7092.956778,1.0,0.0,0.961504,COMPLETE
shuffle_61d59a89a4aa_canonical.csv,shuffle,198,FULL_PERCOLATION,5.6745932928155876,0.0,0.0,1.0,0.99942,472707.370674,1.0,0.0,0.99942,COMPLETE
shuffle_61dc471de3df_canonical.csv,shuffle,17718,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997881,1000000.0,1.0,0.0,0.997881,COMPLETE
shuffle_62f6fca42353_canonical.csv,shuffle,2129,FULL_PERCOLATION,4.791255838561044,0.0,0.0,1.0,0.973214,61837.057471,1.0,0.0,0.973214,COMPLETE
shuffle_66b034a15a57_canonical.csv,shuffle,134,FULL_PERCOLATION,2.5987186256250476,0.0,0.0,1.0,0.883774,395.934297,1.0,0.0,0.883774,COMPLETE
shuffle_067e5878e1da_canonical.csv,shuffle,13779,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.993727,1000000.0,1.0,0.0,0.993727,COMPLETE
shuffle_67c2f61f4fd8_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_68c6feab9abe_canonical.csv,shuffle,35,FULL_PERCOLATION,4.84239703242377,0.0,0.0,1.0,0.999461,69565.0,1.0,0.0,0.999461,COMPLETE
shuffle_70d426719b60_canonical.csv,shuffle,172,FULL_PERCOLATION,3.1835177302980013,0.0,0.0,1.0,0.907975,1524.870688,1.0,0.0,0.907975,COMPLETE
shuffle_71c0ea2d41cc_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737889620704588,0.0,0.0,1.0,0.994271,54686.695223,1.0,0.0,0.994271,COMPLETE
shuffle_81d54361e4b6_canonical.csv,shuffle,111,TAIL_FRAGMENTATION,0.0,0.0003246483239999992,0.03603599999999998,0.981982,0.561728,,0.981982,0.018018,0.561728,COMPLETE
shuffle_83e819463eb7_canonical.csv,shuffle,158,FULL_PERCOLATION,2.806632030546357,0.0,0.0,1.0,0.852618,639.666522,1.0,0.0,0.852618,COMPLETE
shuffle_85ff7d10f721_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737850707553498,0.0,0.0,1.0,0.994271,54681.795379,1.0,0.0,0.994271,COMPLETE
shuffle_86da0c339cbb_canonical.csv,shuffle,198,FULL_PERCOLATION,4.3731373071752735,0.0,0.0,1.0,0.988233,23611.246434,1.0,0.0,0.988233,COMPLETE
shuffle_87bb22cb3eda_canonical.csv,shuffle,41,FULL_PERCOLATION,2.505149978319906,0.0,0.0,1.0,0.79096,319.0,1.0,0.0,0.79096,COMPLETE
shuffle_090c59f4cbcc_canonical.csv,shuffle,2135,FULL_PERCOLATION,5.255303624599594,0.0,0.0,1.0,0.992686,180011.898414,1.0,0.0,0.992686,COMPLETE
shuffle_90ff078214d3_canonical.csv,shuffle,158,FULL_PERCOLATION,2.806632030546357,0.0,0.0,1.0,0.852618,639.666522,1.0,0.0,0.852618,COMPLETE
shuffle_91a9e4a71373_canonical.csv,shuffle,111,TAIL_FRAGMENTATION,0.0,0.0003246483239999992,0.03603599999999998,0.981982,0.561728,,0.981982,0.018018,0.561728,COMPLETE
shuffle_97edf936c16b_canonical.csv,shuffle,25,FULL_PERCOLATION,1.2986434077909508,0.0,0.0,1.0,0.586091,18.890395,1.0,0.0,0.586091,COMPLETE
shuffle_98d64d847d91_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737850707553498,0.0,0.0,1.0,0.994271,54681.795379,1.0,0.0,0.994271,COMPLETE
shuffle_99db4ae3c403_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674561251189851,0.0,0.0,1.0,0.99942,472672.496213,1.0,0.0,0.99942,COMPLETE
shuffle_108a572d5f18_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737889620712529,0.0,0.0,1.0,0.994271,54686.695224,1.0,0.0,0.994271,COMPLETE
shuffle_144c6dfb2da3_canonical.csv,shuffle,17871,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997881,1000000.0,1.0,0.0,0.997881,COMPLETE
shuffle_242a0b1f7560_canonical.csv,shuffle,134,FULL_PERCOLATION,2.5987186256250476,0.0,0.0,1.0,0.883774,395.934297,1.0,0.0,0.883774,COMPLETE
shuffle_300ad809dabc_canonical.csv,shuffle,19,HARD_FRAGMENTATION,0.0,0.024930831025000003,0.31579,0.842105,0.998716,,0.842105,0.157895,0.998716,COMPLETE
shuffle_307b3cd02ea8_canonical.csv,shuffle,89,FULL_PERCOLATION,2.7256542724938857,0.0,0.0,1.0,0.894236,530.684834,1.0,0.0,0.894236,COMPLETE
shuffle_331e6356f11d_canonical.csv,shuffle,197,FULL_PERCOLATION,5.672223335735305,0.0,0.0,1.0,0.999381,470134.813575,1.0,0.0,0.999381,COMPLETE
shuffle_337a73725ace_canonical.csv,shuffle,199,FULL_PERCOLATION,3.951453010808066,0.0,0.0,1.0,0.971982,8941.377732,1.0,0.0,0.971982,COMPLETE
shuffle_404da0657a20_canonical.csv,shuffle,94,FULL_PERCOLATION,2.7261681763825254,0.0,0.0,1.0,0.894236,531.314353,1.0,0.0,0.894236,COMPLETE
shuffle_447eb2bb7c64_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.3459604157201595,0.0,0.0,1.0,0.796791,22178.942489,1.0,0.0,0.796791,COMPLETE
shuffle_489af0677127_canonical.csv,shuffle,199,FULL_PERCOLATION,3.85088853807823,0.0,0.0,1.0,0.961504,7092.956778,1.0,0.0,0.961504,COMPLETE
shuffle_0527bd757dde_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674561251119103,0.0,0.0,1.0,0.99942,472672.496136,1.0,0.0,0.99942,COMPLETE
shuffle_528d15e731fa_canonical.csv,shuffle,71,FULL_PERCOLATION,2.8488047010518036,0.0,0.0,1.0,0.896154,705.0,1.0,0.0,0.896154,COMPLETE
shuffle_531f03b1a173_canonical.csv,shuffle,41,FULL_PERCOLATION,2.505149978319906,0.0,0.0,1.0,0.79096,319.0,1.0,0.0,0.79096,COMPLETE
shuffle_563e34b286c1_canonical.csv,shuffle,107,FULL_PERCOLATION,2.1174756444574494,0.0,0.0,1.0,0.589546,130.061654,1.0,0.0,0.589546,COMPLETE
shuffle_581f4d0fbd9c_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022973292,0.0,0.0,1.0,0.988895,18237.957988,1.0,0.0,0.988895,COMPLETE
shuffle_678a262c315f_canonical.csv,shuffle,199,FULL_PERCOLATION,3.416719224980953,0.0,0.0,1.0,0.912996,2609.473116,1.0,0.0,0.912996,COMPLETE
shuffle_722f453551a4_canonical.csv,shuffle,172,FULL_PERCOLATION,3.1835177302980013,0.0,0.0,1.0,0.907975,1524.870688,1.0,0.0,0.907975,COMPLETE
shuffle_745f9181d9f8_canonical.csv,shuffle,15129,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997101,1000000.0,1.0,0.0,0.997101,COMPLETE
shuffle_758a85c4e669_canonical.csv,shuffle,95,FULL_PERCOLATION,2.7261681763825254,0.0,0.0,1.0,0.894236,531.314353,1.0,0.0,0.894236,COMPLETE
shuffle_810c459db914_canonical.csv,shuffle,69,FULL_PERCOLATION,2.8488047010518036,0.0,0.0,1.0,0.896154,705.0,1.0,0.0,0.896154,COMPLETE
shuffle_824bdbc72459_canonical.csv,shuffle,199,FULL_PERCOLATION,4.738014283465305,0.0,0.0,1.0,0.994271,54702.395394,1.0,0.0,0.994271,COMPLETE
