file,source,length,seed,path
shuffle_0224_L_sig2pp;1_sig_phi_s04.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_phi.txt,149,3099318831,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0224_L_sig2pp;1_sig_phi_s04.csv
shuffle_0225_L_sig2pp;1_sig_theta_s00.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_theta.txt,149,1314073693,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0225_L_sig2pp;1_sig_theta_s00.csv
shuffle_0226_L_sig2pp;1_sig_theta_s01.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_theta.txt,149,3473171459,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0226_L_sig2pp;1_sig_theta_s01.csv
shuffle_0227_L_sig2pp;1_sig_theta_s02.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_theta.txt,149,2487729104,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0227_L_sig2pp;1_sig_theta_s02.csv
shuffle_0228_L_sig2pp;1_sig_theta_s03.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_theta.txt,149,2348948848,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0228_L_sig2pp;1_sig_theta_s03.csv
shuffle_0229_L_sig2pp;1_sig_theta_s04.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sig_theta.txt,149,759233320,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0229_L_sig2pp;1_sig_theta_s04.csv
shuffle_0230_L_sig2pp;1_sigdr_hit_s00.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_hit.txt,112,1989454230,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0230_L_sig2pp;1_sigdr_hit_s00.csv
shuffle_0231_L_sig2pp;1_sigdr_hit_s01.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_hit.txt,112,3679130334,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0231_L_sig2pp;1_sigdr_hit_s01.csv
shuffle_0232_L_sig2pp;1_sigdr_hit_s02.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_hit.txt,112,83854906,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0232_L_sig2pp;1_sigdr_hit_s02.csv
shuffle_0233_L_sig2pp;1_sigdr_hit_s03.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_hit.txt,112,3257816573,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0233_L_sig2pp;1_sigdr_hit_s03.csv
shuffle_0234_L_sig2pp;1_sigdr_hit_s04.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_hit.txt,112,2116398356,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0234_L_sig2pp;1_sigdr_hit_s04.csv
shuffle_0235_L_sig2pp;1_sigdr_phi_s00.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_phi.txt,112,3090069865,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0235_L_sig2pp;1_sigdr_phi_s00.csv
shuffle_0236_L_sig2pp;1_sigdr_phi_s01.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_phi.txt,112,2848843272,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0236_L_sig2pp;1_sigdr_phi_s01.csv
shuffle_0237_L_sig2pp;1_sigdr_phi_s02.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_phi.txt,112,1855825473,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0237_L_sig2pp;1_sigdr_phi_s02.csv
shuffle_0238_L_sig2pp;1_sigdr_phi_s03.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_phi.txt,112,1325715531,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0238_L_sig2pp;1_sigdr_phi_s03.csv
shuffle_0239_L_sig2pp;1_sigdr_phi_s04.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_phi.txt,112,2694270954,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0239_L_sig2pp;1_sigdr_phi_s04.csv
shuffle_0240_L_sig2pp;1_sigdr_theta_s00.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_theta.txt,112,602258654,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0240_L_sig2pp;1_sigdr_theta_s00.csv
shuffle_0241_L_sig2pp;1_sigdr_theta_s01.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_theta.txt,112,2508681673,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0241_L_sig2pp;1_sigdr_theta_s01.csv
shuffle_0242_L_sig2pp;1_sigdr_theta_s02.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_theta.txt,112,406710606,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0242_L_sig2pp;1_sigdr_theta_s02.csv
shuffle_0243_L_sig2pp;1_sigdr_theta_s03.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_theta.txt,112,2791069900,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0243_L_sig2pp;1_sigdr_theta_s03.csv
shuffle_0244_L_sig2pp;1_sigdr_theta_s04.csv,CLE_PILOT_I\neutrino\raw\L_sig2pp;1_sigdr_theta.txt,112,2700440444,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0244_L_sig2pp;1_sigdr_theta_s04.csv
shuffle_0245_L_TMVA_Bkg_Test;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Test;1.txt,32,362685596,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0245_L_TMVA_Bkg_Test;1_s00.csv
shuffle_0246_L_TMVA_Bkg_Test;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Test;1.txt,32,3253385738,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0246_L_TMVA_Bkg_Test;1_s01.csv
shuffle_0247_L_TMVA_Bkg_Test;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Test;1.txt,32,1785879192,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0247_L_TMVA_Bkg_Test;1_s02.csv
shuffle_0248_L_TMVA_Bkg_Test;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Test;1.txt,32,3379651601,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0248_L_TMVA_Bkg_Test;1_s03.csv
shuffle_0249_L_TMVA_Bkg_Test;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Test;1.txt,32,178731514,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0249_L_TMVA_Bkg_Test;1_s04.csv
shuffle_0250_L_TMVA_Bkg_Train;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Train;1.txt,38,770759791,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0250_L_TMVA_Bkg_Train;1_s00.csv
shuffle_0251_L_TMVA_Bkg_Train;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Train;1.txt,38,2121674412,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0251_L_TMVA_Bkg_Train;1_s01.csv
shuffle_0252_L_TMVA_Bkg_Train;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Train;1.txt,38,808420957,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0252_L_TMVA_Bkg_Train;1_s02.csv
shuffle_0253_L_TMVA_Bkg_Train;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Train;1.txt,38,1416743118,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0253_L_TMVA_Bkg_Train;1_s03.csv
shuffle_0254_L_TMVA_Bkg_Train;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_Bkg_Train;1.txt,38,2837251287,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0254_L_TMVA_Bkg_Train;1_s04.csv
shuffle_0255_L_TMVA_h_SigSB_0;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_0;1.txt,200,620726663,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0255_L_TMVA_h_SigSB_0;1_s00.csv
shuffle_0256_L_TMVA_h_SigSB_0;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_0;1.txt,200,2910711968,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0256_L_TMVA_h_SigSB_0;1_s01.csv
shuffle_0257_L_TMVA_h_SigSB_0;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_0;1.txt,200,444112363,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0257_L_TMVA_h_SigSB_0;1_s02.csv
shuffle_0258_L_TMVA_h_SigSB_0;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_0;1.txt,200,752414614,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0258_L_TMVA_h_SigSB_0;1_s03.csv
shuffle_0259_L_TMVA_h_SigSB_0;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_0;1.txt,200,2523914218,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0259_L_TMVA_h_SigSB_0;1_s04.csv
shuffle_0260_L_TMVA_h_SigSB_1;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_1;1.txt,200,3407984542,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0260_L_TMVA_h_SigSB_1;1_s00.csv
shuffle_0261_L_TMVA_h_SigSB_1;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_1;1.txt,200,732691219,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0261_L_TMVA_h_SigSB_1;1_s01.csv
shuffle_0262_L_TMVA_h_SigSB_1;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_1;1.txt,200,1288459225,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0262_L_TMVA_h_SigSB_1;1_s02.csv
shuffle_0263_L_TMVA_h_SigSB_1;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_1;1.txt,200,3973360652,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0263_L_TMVA_h_SigSB_1;1_s03.csv
shuffle_0264_L_TMVA_h_SigSB_1;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_1;1.txt,200,4250659085,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0264_L_TMVA_h_SigSB_1;1_s04.csv
shuffle_0265_L_TMVA_h_SigSB_2;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_2;1.txt,200,2495638590,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0265_L_TMVA_h_SigSB_2;1_s00.csv
shuffle_0266_L_TMVA_h_SigSB_2;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_2;1.txt,200,1920014241,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0266_L_TMVA_h_SigSB_2;1_s01.csv
shuffle_0267_L_TMVA_h_SigSB_2;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_2;1.txt,200,1489794465,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0267_L_TMVA_h_SigSB_2;1_s02.csv
shuffle_0268_L_TMVA_h_SigSB_2;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_2;1.txt,200,2630460964,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0268_L_TMVA_h_SigSB_2;1_s03.csv
shuffle_0269_L_TMVA_h_SigSB_2;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_2;1.txt,200,2537962709,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0269_L_TMVA_h_SigSB_2;1_s04.csv
shuffle_0270_L_TMVA_h_SigSB_3;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_3;1.txt,200,1265954640,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0270_L_TMVA_h_SigSB_3;1_s00.csv
shuffle_0271_L_TMVA_h_SigSB_3;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_3;1.txt,200,97941879,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0271_L_TMVA_h_SigSB_3;1_s01.csv
shuffle_0272_L_TMVA_h_SigSB_3;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_3;1.txt,200,650680272,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0272_L_TMVA_h_SigSB_3;1_s02.csv
shuffle_0273_L_TMVA_h_SigSB_3;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_3;1.txt,200,4116980471,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0273_L_TMVA_h_SigSB_3;1_s03.csv
shuffle_0274_L_TMVA_h_SigSB_3;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_h_SigSB_3;1.txt,200,1795961675,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0274_L_TMVA_h_SigSB_3;1_s04.csv
shuffle_0275_L_TMVA_hBkgrejec;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hBkgrejec;1.txt,200,2071477487,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0275_L_TMVA_hBkgrejec;1_s00.csv
shuffle_0276_L_TMVA_hBkgrejec;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hBkgrejec;1.txt,200,2006211661,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0276_L_TMVA_hBkgrejec;1_s01.csv
shuffle_0277_L_TMVA_hBkgrejec;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hBkgrejec;1.txt,200,3361822201,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0277_L_TMVA_hBkgrejec;1_s02.csv
shuffle_0278_L_TMVA_hBkgrejec;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hBkgrejec;1.txt,200,278986327,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0278_L_TMVA_hBkgrejec;1_s03.csv
shuffle_0279_L_TMVA_hBkgrejec;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hBkgrejec;1.txt,200,355322643,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0279_L_TMVA_hBkgrejec;1_s04.csv
shuffle_0280_L_TMVA_hSigeff;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff;1.txt,171,1184754899,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0280_L_TMVA_hSigeff;1_s00.csv
shuffle_0281_L_TMVA_hSigeff;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff;1.txt,171,2090181614,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0281_L_TMVA_hSigeff;1_s01.csv
shuffle_0282_L_TMVA_hSigeff;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff;1.txt,171,2882455802,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0282_L_TMVA_hSigeff;1_s02.csv
shuffle_0283_L_TMVA_hSigeff;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff;1.txt,171,2107570491,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0283_L_TMVA_hSigeff;1_s03.csv
shuffle_0284_L_TMVA_hSigeff;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff;1.txt,171,1894802463,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0284_L_TMVA_hSigeff;1_s04.csv
shuffle_0285_L_TMVA_hSigeff_purity;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff_purity;1.txt,200,4027933952,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0285_L_TMVA_hSigeff_purity;1_s00.csv
shuffle_0286_L_TMVA_hSigeff_purity;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff_purity;1.txt,200,691571098,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0286_L_TMVA_hSigeff_purity;1_s01.csv
shuffle_0287_L_TMVA_hSigeff_purity;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff_purity;1.txt,200,2455553286,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0287_L_TMVA_hSigeff_purity;1_s02.csv
shuffle_0288_L_TMVA_hSigeff_purity;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff_purity;1.txt,200,2328923119,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0288_L_TMVA_hSigeff_purity;1_s03.csv
shuffle_0289_L_TMVA_hSigeff_purity;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigeff_purity;1.txt,200,2033621491,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0289_L_TMVA_hSigeff_purity;1_s04.csv
shuffle_0290_L_TMVA_hSigpur;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigpur;1.txt,200,3468604601,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0290_L_TMVA_hSigpur;1_s00.csv
shuffle_0291_L_TMVA_hSigpur;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigpur;1.txt,200,1146651740,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0291_L_TMVA_hSigpur;1_s01.csv
shuffle_0292_L_TMVA_hSigpur;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigpur;1.txt,200,4096423252,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0292_L_TMVA_hSigpur;1_s02.csv
shuffle_0293_L_TMVA_hSigpur;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigpur;1.txt,200,1424077998,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0293_L_TMVA_hSigpur;1_s03.csv
shuffle_0294_L_TMVA_hSigpur;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigpur;1.txt,200,2340776422,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0294_L_TMVA_hSigpur;1_s04.csv
shuffle_0295_L_TMVA_hSigSB;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB;1.txt,200,2236270939,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0295_L_TMVA_hSigSB;1_s00.csv
shuffle_0296_L_TMVA_hSigSB;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB;1.txt,200,3649768269,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0296_L_TMVA_hSigSB;1_s01.csv
shuffle_0297_L_TMVA_hSigSB;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB;1.txt,200,1885110366,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0297_L_TMVA_hSigSB;1_s02.csv
shuffle_0298_L_TMVA_hSigSB;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB;1.txt,200,1222171422,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0298_L_TMVA_hSigSB;1_s03.csv
shuffle_0299_L_TMVA_hSigSB;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB;1.txt,200,92823175,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0299_L_TMVA_hSigSB;1_s04.csv
shuffle_0300_L_TMVA_hSigSB_0;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_0;1.txt,200,1561986205,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0300_L_TMVA_hSigSB_0;1_s00.csv
shuffle_0301_L_TMVA_hSigSB_0;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_0;1.txt,200,3548896790,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0301_L_TMVA_hSigSB_0;1_s01.csv
shuffle_0302_L_TMVA_hSigSB_0;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_0;1.txt,200,42589738,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0302_L_TMVA_hSigSB_0;1_s02.csv
shuffle_0303_L_TMVA_hSigSB_0;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_0;1.txt,200,3848981206,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0303_L_TMVA_hSigSB_0;1_s03.csv
shuffle_0304_L_TMVA_hSigSB_0;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_0;1.txt,200,2331424604,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0304_L_TMVA_hSigSB_0;1_s04.csv
shuffle_0305_L_TMVA_hSigSB_1;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_1;1.txt,200,602365249,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0305_L_TMVA_hSigSB_1;1_s00.csv
shuffle_0306_L_TMVA_hSigSB_1;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_1;1.txt,200,1297850335,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0306_L_TMVA_hSigSB_1;1_s01.csv
shuffle_0307_L_TMVA_hSigSB_1;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_1;1.txt,200,2379567116,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0307_L_TMVA_hSigSB_1;1_s02.csv
shuffle_0308_L_TMVA_hSigSB_1;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_1;1.txt,200,1355887540,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0308_L_TMVA_hSigSB_1;1_s03.csv
shuffle_0309_L_TMVA_hSigSB_1;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_1;1.txt,200,466329256,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0309_L_TMVA_hSigSB_1;1_s04.csv
shuffle_0310_L_TMVA_hSigSB_2;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_2;1.txt,200,2860400474,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0310_L_TMVA_hSigSB_2;1_s00.csv
shuffle_0311_L_TMVA_hSigSB_2;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_2;1.txt,200,2887249213,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0311_L_TMVA_hSigSB_2;1_s01.csv
shuffle_0312_L_TMVA_hSigSB_2;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_2;1.txt,200,510561024,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0312_L_TMVA_hSigSB_2;1_s02.csv
shuffle_0313_L_TMVA_hSigSB_2;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_2;1.txt,200,1207889903,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0313_L_TMVA_hSigSB_2;1_s03.csv
shuffle_0314_L_TMVA_hSigSB_2;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_2;1.txt,200,1047427637,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0314_L_TMVA_hSigSB_2;1_s04.csv
shuffle_0315_L_TMVA_hSigSB_3;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_3;1.txt,200,2832198649,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0315_L_TMVA_hSigSB_3;1_s00.csv
shuffle_0316_L_TMVA_hSigSB_3;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_3;1.txt,200,3136595661,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0316_L_TMVA_hSigSB_3;1_s01.csv
shuffle_0317_L_TMVA_hSigSB_3;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_3;1.txt,200,3122418091,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0317_L_TMVA_hSigSB_3;1_s02.csv
shuffle_0318_L_TMVA_hSigSB_3;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_3;1.txt,200,4031948836,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0318_L_TMVA_hSigSB_3;1_s03.csv
shuffle_0319_L_TMVA_hSigSB_3;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_hSigSB_3;1.txt,200,3301315838,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0319_L_TMVA_hSigSB_3;1_s04.csv
shuffle_0320_L_TMVA_MVA_BDT_rejBvsS;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDT_rejBvsS;1.txt,83,1377307717,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0320_L_TMVA_MVA_BDT_rejBvsS;1_s00.csv
shuffle_0321_L_TMVA_MVA_BDT_rejBvsS;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDT_rejBvsS;1.txt,83,462743838,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0321_L_TMVA_MVA_BDT_rejBvsS;1_s01.csv
shuffle_0322_L_TMVA_MVA_BDT_rejBvsS;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDT_rejBvsS;1.txt,83,2639870845,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0322_L_TMVA_MVA_BDT_rejBvsS;1_s02.csv
shuffle_0323_L_TMVA_MVA_BDT_rejBvsS;1_s03.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDT_rejBvsS;1.txt,83,3934240916,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0323_L_TMVA_MVA_BDT_rejBvsS;1_s03.csv
shuffle_0324_L_TMVA_MVA_BDT_rejBvsS;1_s04.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDT_rejBvsS;1.txt,83,4188260204,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0324_L_TMVA_MVA_BDT_rejBvsS;1_s04.csv
shuffle_0325_L_TMVA_MVA_BDTD_rejBvsS;1_s00.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDTD_rejBvsS;1.txt,84,988761560,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0325_L_TMVA_MVA_BDTD_rejBvsS;1_s00.csv
shuffle_0326_L_TMVA_MVA_BDTD_rejBvsS;1_s01.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDTD_rejBvsS;1.txt,84,1015568379,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0326_L_TMVA_MVA_BDTD_rejBvsS;1_s01.csv
shuffle_0327_L_TMVA_MVA_BDTD_rejBvsS;1_s02.csv,CLE_PILOT_I\neutrino\raw\L_TMVA_MVA_BDTD_rejBvsS;1.txt,84,160685704,CLE_PILOT_I\adversarial\raw\shuffle\shuffle_0327_L_TMVA_MVA_BDTD_rejBvsS;1_s02.csv
