sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
2569,classical_singular_approach,contraction,137403.197501,7.27779804537e-06,-11.8306822078,13.7969074307,3.97386425988e-08,-12353209283.1,12353209283.1,183494989.038,3.36704110022e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.19233281765e+14,3.28511777204e+16,0.684111138201,3.36704110022e+16,0.0243309557971,0.975669044203,2.03178731069e-17,4.09616640883e+14,7.27779804537e-06,2.96996671628e-17,2.44130706664e-15,2.96996671628e-17,6.58999853615
2570,classical_singular_approach,contraction,138037.42646,7.24435960075e-06,-11.835287378,13.7969074311,3.93757915162e-08,-12466815226.6,12466815226.6,185182495.57,3.42925566654e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.30629951956e+14,3.34619267135e+16,0.684111138201,3.42925566654e+16,0.0242218729872,0.975778127013,1.99492602688e-17,4.15314975978e+14,7.24435960075e-06,2.91608470537e-17,2.40781107795e-15,2.91608470537e-17,6.58539336596
2571,classical_singular_approach,contraction,138674.582887,7.21107479183e-06,-11.8398925482,13.7969074314,3.90162462338e-08,-12581469097.1,12581469097.1,186885568.045,3.49262155436e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.42185165622e+14,3.4084030378e+16,0.684111138201,3.49262155436e+16,0.0241132671408,0.975886732859,1.95873250953e-17,4.21092582811e+14,7.21107479183e-06,2.86317880261e-17,2.37477467146e-15,2.86317880261e-17,6.58078819578
2572,classical_singular_approach,contraction,139314.680295,7.17794291271e-06,-11.8444977184,13.7969074318,3.86599783297e-08,-12697180576.1,12697180576.1,188604350.272,3.55716009416e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.53901128323e+14,3.47176998132e+16,0.684111138201,3.55716009416e+16,0.0240051362807,0.975994863719,1.92319468366e-17,4.26950564161e+14,7.17794291271e-06,2.81123135741e-17,2.34219154146e-15,2.81123135741e-17,6.57618302559
2573,classical_singular_approach,contraction,139957.732257,7.14496326076e-06,-11.8491028885,13.7969074321,3.83069558296e-08,-12813959434.2,12813959434.2,190338987.386,3.62289301191e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.657800763e+14,3.53631500428e+16,0.684111138201,3.62289301191e+16,0.0238974784365,0.976102521563,1.88830069216e-17,4.3289003815e+14,7.14496326076e-06,2.76022503759e-17,2.31005546876e-15,2.76022503759e-17,6.57157785541
2574,classical_singular_approach,contraction,140603.752413,7.11213513653e-06,-11.8537080587,13.7969074325,3.79571520881e-08,-12931815532.8,12931815532.8,192089625.865,3.6898424365e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.77824276905e+14,3.60206000881e+16,0.684111138201,3.6898424365e+16,0.0237902916456,0.976209708354,1.85403889184e-17,4.38912138452e+14,7.11213513653e-06,2.71014282374e-17,2.27836031951e-15,2.71014282374e-17,6.56697268522
2575,classical_singular_approach,contraction,141252.754462,7.07945784384e-06,-11.8583132289,13.7969074328,3.76105351307e-08,-13050758824,13050758824,193856413.542,3.75803090713e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.9003602903e+14,3.66902730422e+16,0.684111138201,3.75803090713e+16,0.023683573952,0.976316426048,1.82039784959e-17,4.45018014515e+14,7.07945784384e-06,2.66096800349e-17,2.24710004401e-15,2.66096800349e-17,6.56236751503
2576,classical_singular_approach,contraction,141904.752169,7.04693068967e-06,-11.8629183991,13.7969074332,3.72670783122e-08,-13170799352.4,13170799352.4,195639499.615,3.82748138097e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.02417663549e+14,3.73723961462e+16,0.684111138201,3.82748138097e+16,0.0235773234074,0.976422676593,1.78736633861e-17,4.51208831775e+14,7.04693068967e-06,2.61268416607e-17,2.21626867556e-15,2.61268416607e-17,6.55776234485
2577,classical_singular_approach,contraction,142559.75936,7.0145529842e-06,-11.8675235693,13.7969074335,3.69267514344e-08,-13291947255.1,13291947255.1,197439034.664,3.89821724092e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.14971543762e+14,3.80672008655e+16,0.684111138201,3.89821724092e+16,0.0234715380702,0.97652846193,1.7549333347e-17,4.57485771881e+14,7.0145529842e-06,2.56527519683e-17,2.18586032936e-15,2.56527519683e-17,6.55315717466
2578,classical_singular_approach,contraction,143217.789927,6.98232404077e-06,-11.8721287395,13.7969074338,3.65895260757e-08,-13414212763,13414212763,199255170.66,3.97026230347e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.27700065846e+14,3.87749229689e+16,0.684111138201,3.97026230347e+16,0.0233662160063,0.976633783994,1.7230880126e-17,4.63850032923e+14,6.98232404077e-06,2.51872527194e-17,2.1558692013e-15,2.51872527194e-17,6.54855200448
2579,classical_singular_approach,contraction,143878.857826,6.95024317589e-06,-11.8767339097,13.7969074342,3.62553738142e-08,-13537606201.8,13537606201.8,201088060.978,4.04364082679e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.4060565931e+14,3.94958026086e+16,0.684111138201,4.04364082679e+16,0.0232613552885,0.976738644712,1.69181974242e-17,4.70302829655e+14,6.95024317589e-06,2.47301885315e-17,2.12628956695e-15,2.47301885315e-17,6.54394683429
2580,classical_singular_approach,contraction,144542.977075,6.91830970919e-06,-11.8813390798,13.7969074345,3.59242680048e-08,-13662137992.4,13662137992.4,202937860.413,4.11837751888e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.53690787462e+14,4.02300844014e+16,0.684111138201,4.11837751888e+16,0.0231569539968,0.976843046003,1.6611180861e-17,4.76845393731e+14,6.91830970919e-06,2.42814068262e-17,2.09711578039e-15,2.42814068262e-17,6.5393416641
2581,classical_singular_approach,contraction,145210.161759,6.88652296344e-06,-11.88594425,13.7969074348,3.55961802256e-08,-13787818652.1,13787818652.1,204804725.189,4.19449754598e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.6695794788e+14,4.09780175119e+16,0.684111138201,4.19449754598e+16,0.0230530102183,0.976946989782,1.630972794e-17,4.8347897394e+14,6.88652296344e-06,2.38407577794e-17,2.06834227319e-15,2.38407577794e-17,6.53473649392
2582,classical_singular_approach,contraction,145880.426028,6.85488226453e-06,-11.8905494202,13.7969074352,3.52710838314e-08,-13914658795.7,13914658795.7,206688812.978,4.27202654101e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.80409672884e+14,4.17398557372e+16,0.684111138201,4.27202654101e+16,0.0229495220471,0.977050477953,1.60137380148e-17,4.90204836442e+14,6.85488226453e-06,2.3408094271e-17,2.03996355331e-15,2.3408094271e-17,6.53013132373
2583,classical_singular_approach,contraction,146553.784096,6.82338694142e-06,-11.8951545904,13.7969074355,3.49489504003e-08,-14042669135.9,14042669135.9,208590282.905,4.35099061225e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.94048530024e+14,4.25158575925e+16,0.684111138201,4.35099061225e+16,0.0228464875843,0.977153512416,1.57231122557e-17,4.97024265012e+14,6.82338694142e-06,2.29832718366e-17,2.01197420407e-15,2.29832718366e-17,6.52552615355
2584,classical_singular_approach,contraction,147230.250243,6.79203632617e-06,-11.8997597606,13.7969074358,3.46297532872e-08,-14171860484.4,14171860484.4,210509295.572,4.4314163522e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.00787712257e+15,4.33062863995e+16,0.684111138201,4.4314163522e+16,0.0227439049383,0.977256095062,1.54377536171e-17,5.03938561283e+14,6.79203632617e-06,2.25661486198e-17,1.98436888309e-15,2.25661486198e-17,6.52092098336
2585,classical_singular_approach,contraction,147909.838817,6.76082975392e-06,-11.9043649308,13.7969074361,3.43134658465e-08,-14302243753.1,14302243753.1,212446013.06,4.51333084651e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.02189808999e+15,4.41114103751e+16,0.684111138201,4.51333084651e+16,0.0226417722242,0.977358227776,1.51575668052e-17,5.10949044997e+14,6.76082975392e-06,2.21565853249e-17,1.95714232132e-15,2.21565853249e-17,6.51631581317
2586,classical_singular_approach,contraction,148592.564229,6.72976656284e-06,-11.908970101,13.7969074364,3.40000614329e-08,-14433829954.6,14433829954.6,214400598.953,4.59676168315e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.03611410851e+15,4.4931502723e+16,0.684111138201,4.59676168315e+16,0.0225400875644,0.977459912436,1.48824582468e-17,5.18057054253e+14,6.72976656284e-06,2.17544451709e-17,1.93028932198e-15,2.17544451709e-17,6.51171064299
2587,classical_singular_approach,contraction,149278.440958,6.69884609417e-06,-11.9135752712,13.7969074367,3.36895151776e-08,-14566630203.4,14566630203.4,216373218.346,4.68173696175e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.05052789154e+15,4.5766841726e+16,0.684111138201,4.68173696175e+16,0.0224388490878,0.977561150912,1.4612336058e-17,5.25263945769e+14,6.69884609417e-06,2.13595938467e-17,1.9038047596e-15,2.13595938467e-17,6.5071054728
2588,classical_singular_approach,contraction,149967.48355,6.66806769214e-06,-11.9181804413,13.796907437,3.3381800435e-08,-14700655716.8,14700655716.8,218364037.861,4.76828530308e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.06514219026e+15,4.66177108405e+16,0.684111138201,4.76828530308e+16,0.0223380549309,0.977661945069,1.43471100137e-17,5.32571095132e+14,6.66806769214e-06,2.09718994657e-17,1.87768357904e-15,2.09718994657e-17,6.50250030262
2589,classical_singular_approach,contraction,150659.706619,6.63743070402e-06,-11.9227856115,13.7969074374,3.30768905599e-08,-14835917815.7,14835917815.7,220373225.658,4.85643585871e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.07995979414e+15,4.74843987929e+16,0.684111138201,4.85643585871e+16,0.0222377032366,0.977762296763,1.40866915183e-17,5.39979897068e+14,6.63743070402e-06,2.05912325231e-17,1.85192079451e-15,2.05912325231e-17,6.49789513243
2590,classical_singular_approach,contraction,151355.124844,6.60693448008e-06,-11.9273907817,13.7969074377,3.27747606832e-08,-14972427925.8,14972427925.8,222400951.457,4.94621832088e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.09498353141e+15,4.83671996774e+16,0.684111138201,4.94621832088e+16,0.0221377921551,0.977862207845,1.38309935757e-17,5.47491765707e+14,6.60693448008e-06,2.02174658522e-17,1.82651148864e-15,2.02174658522e-17,6.49328996224
2591,classical_singular_approach,contraction,152053.752973,6.57657837355e-06,-11.9319959519,13.796907438,3.2475385936e-08,-15110197578.3,15110197578.3,224447386.542,5.03766293254e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.11021626969e+15,4.92664130557e+16,0.684111138201,5.03766293254e+16,0.0220383198432,0.977961680157,1.35799307608e-17,5.55108134847e+14,6.57657837355e-06,1.9850474583e-17,1.80145081152e-15,1.9850474583e-17,6.48868479206
2592,classical_singular_approach,contraction,152755.605824,6.54636174067e-06,-11.9366011221,13.7969074383,3.21787396729e-08,-15249238411.3,15249238411.3,226512703.784,5.13080049753e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.12566091647e+15,5.01823440589e+16,0.684111138201,5.13080049753e+16,0.0219392844647,0.978060715535,1.33334191912e-17,5.62830458236e+14,6.54636174067e-06,1.94901361002e-17,1.77673397977e-15,1.94901361002e-17,6.48407962187
2593,classical_singular_approach,contraction,153460.69828,6.51628394061e-06,-11.9412062923,13.7969074385,3.18847988012e-08,-15389562170.2,15389562170.2,228597077.651,5.22566239104e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.14132041969e+15,5.11153034907e+16,0.684111138201,5.22566239104e+16,0.0218406841905,0.978159315809,1.30913764994e-17,5.70660209845e+14,6.51628394061e-06,1.91363300031e-17,1.75235627567e-15,1.91363300031e-17,6.47947445169
2594,classical_singular_approach,contraction,154169.045295,6.48634433548e-06,-11.9458114625,13.7969074388,3.15935384521e-08,-15531180709.2,15531180709.2,230700684.225,5.32228057017e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.1571977683e+15,5.20656079334e+16,0.684111138201,5.32228057017e+16,0.021742517198,0.978257482802,1.28537218056e-17,5.78598884149e+14,6.48634433548e-06,1.87889380655e-17,1.72831304621e-15,1.87889380655e-17,6.4748692815
2595,classical_singular_approach,contraction,154880.661891,6.45654229035e-06,-11.9504166326,13.7969074391,3.13049337564e-08,-15674105992,15674105992,232823701.215,5.42068758476e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.17329599283e+15,5.30335798548e+16,0.684111138201,5.42068758476e+16,0.0216447816717,0.978355218328,1.26203756904e-17,5.86647996413e+14,6.45654229035e-06,1.84478441962e-17,1.70459970223e-15,1.84478441962e-17,6.47026411131
2596,classical_singular_approach,contraction,155595.563161,6.42687717317e-06,-11.9550218028,13.7969074394,3.10189616215e-08,-15818350093,15818350093,234966307.976,5.52091658837e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.18961816597e+15,5.40195477178e+16,0.684111138201,5.52091658837e+16,0.0215474758027,0.978452524197,1.23912601694e-17,5.94809082983e+14,6.42687717317e-06,1.81129344013e-17,1.68121171752e-15,1.81129344013e-17,6.46565894113
2597,classical_singular_approach,contraction,156313.764264,6.39734835483e-06,-11.959626973,13.7969074397,3.07355971785e-08,-15963925198.1,15963925198.1,237128685.517,5.62300134951e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.20616740315e+15,5.50238460919e+16,0.684111138201,5.62300134951e+16,0.021450597789,0.978549402211,1.21662986665e-17,6.03083701576e+14,6.39734835483e-06,1.77840967456e-17,1.658144628e-15,1.77840967456e-17,6.46105377094
2598,classical_singular_approach,contraction,157035.280433,6.36795520908e-06,-11.9642321432,13.79690744,3.04548155583e-08,-16110843606,16110843606,239311016.524,5.726976263e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.22294686316e+15,5.60468157668e+16,0.684111138201,5.726976263e+16,0.0213541458354,0.978645854165,1.19454159889e-17,6.1147343158e+14,6.36795520908e-06,1.74612213161e-17,1.6353940308e-15,1.74612213161e-17,6.45644860076
2599,classical_singular_approach,contraction,157760.12697,6.33869711257e-06,-11.9688373134,13.7969074403,3.01765954447e-08,-16259117729.3,16259117729.3,241513485.372,5.83287636167e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.23995974871e+15,5.70888038679e+16,0.684111138201,5.83287636167e+16,0.0212581181535,0.978741881847,1.17285383023e-17,6.19979874355e+14,6.33869711257e-06,1.71442001852e-17,1.6129555835e-15,1.71442001852e-17,6.45184343057
2600,classical_singular_approach,contraction,158488.319246,6.3095734448e-06,-11.9734424836,13.7969074405,2.99009119686e-08,-16408760094.9,16408760094.9,243736278.139,5.94073732813e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.25720930707e+15,5.81501639742e+16,0.684111138201,5.94073732813e+16,0.0211625129615,0.978837487039,1.1515593106e-17,6.28604653536e+14,6.3095734448e-06,1.68329273753e-17,1.59082500324e-15,1.68329273753e-17,6.44723826038
2601,classical_singular_approach,contraction,159219.872705,6.28058358813e-06,-11.9780476538,13.7969074408,2.96277420375e-08,-16559783346,16559783346,245979582.626,6.05059550687e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.27469883069e+15,5.92312562381e+16,0.684111138201,6.05059550687e+16,0.0210673284844,0.978932671516,1.13065092093e-17,6.37349415347e+14,6.28058358813e-06,1.65272988231e-17,1.56899806593e-15,1.65272988231e-17,6.4426330902
2602,classical_singular_approach,contraction,159954.802861,6.25172692776e-06,-11.9826528239,13.7969074411,2.9357064335e-08,-16712200242.5,16712200242.5,248243588.367,6.16248791655e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.29243165783e+15,6.03324475077e+16,0.684111138201,6.16248791655e+16,0.0209725629539,0.979027437046,1.11012167077e-17,6.46215828913e+14,6.25172692776e-06,1.62272123457e-17,1.54747060542e-15,1.62272123457e-17,6.43802792001
2603,classical_singular_approach,contraction,160693.125301,6.22300285169e-06,-11.9872579941,13.7969074413,2.90888557686e-08,-16866023662.2,16866023662.2,250528486.653,6.27645226247e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.31041117316e+15,6.14541114516e+16,0.684111138201,6.27645226247e+16,0.0208782146084,0.979121785392,1.08996469597e-17,6.55205586578e+14,6.22300285169e-06,1.59325676064e-17,1.52623851274e-15,1.59325676064e-17,6.43342274983
2604,classical_singular_approach,contraction,161434.855683,6.19441075077e-06,-11.9918631643,13.7969074416,2.88230932455e-08,-17021266602.2,17021266602.2,252834470.541,6.39252694936e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.32864080846e+15,6.25966286851e+16,0.684111138201,6.39252694936e+16,0.0207842816931,0.979215718307,1.0701732564e-17,6.6432040423e+14,6.19441075077e-06,1.56432660812e-17,1.5052977353e-15,1.56432660812e-17,6.42881757964
2605,classical_singular_approach,contraction,162180.009736,6.16595001861e-06,-11.9964683345,13.7969074419,2.85597536731e-08,-17177942179.5,17177942179.5,255161734.872,6.51075109431e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.34712404325e+15,6.37603868999e+16,0.684111138201,6.51075109431e+16,0.0206907624595,0.979309237541,1.05074073374e-17,6.73562021626e+14,6.16595001861e-06,1.53592110267e-17,1.48464427609e-15,1.53592110267e-17,6.42421240945
2606,classical_singular_approach,contraction,162928.603264,6.13762005165e-06,-12.0010735047,13.7969074421,2.82988157352e-08,-17336063632.7,17336063632.7,257510476.293,6.63116454006e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.36586440545e+15,6.49457809952e+16,0.684111138201,6.63116454006e+16,0.020597655166,0.979402344834,1.03166062924e-17,6.82932202726e+14,6.13762005165e-06,1.50803074476e-17,1.46427419297e-15,1.50803074476e-17,6.41960723927
2607,classical_singular_approach,contraction,163680.652143,6.10942024906e-06,-12.0056786749,13.7969074424,2.80402581154e-08,-17495644322.6,17495644322.6,259880893.265,6.75380786842e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.38486547206e+15,6.61532132122e+16,0.684111138201,6.75380786842e+16,0.0205049580776,0.979495041922,1.01292656162e-17,6.9243273603e+14,6.10942024906e-06,1.48064620653e-17,1.44418359787e-15,1.48064620653e-17,6.41500206908
2608,classical_singular_approach,contraction,164436.172321,6.08135001279e-06,-12.0102838451,13.7969074426,2.77840594975e-08,-17656697733.6,17656697733.6,262273186.086,6.87872241398e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.40413086984e+15,6.738309327e+16,0.684111138201,6.87872241398e+16,0.0204126694658,0.979587330534,9.94532264902e-18,7.02065434918e+14,6.08135001279e-06,1.45375832868e-17,1.42436865606e-15,1.45375832868e-17,6.4103968989
2609,classical_singular_approach,contraction,165195.179823,6.05340874754e-06,-12.0148890152,13.7969074429,2.75301967889e-08,-17819237474.8,17819237474.8,264687556.907,7.00595027813e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.42366427599e+15,6.86358385053e+16,0.684111138201,7.00595027813e+16,0.0203207876087,0.979679212391,9.76471586355e-18,7.11832137995e+14,6.05340874754e-06,1.42735811746e-17,1.40482558545e-15,1.42735811746e-17,6.40579172871
2610,classical_singular_approach,contraction,165957.690744,6.02559586074e-06,-12.0194941854,13.7969074432,2.72786504496e-08,-17983277281.2,17983277281.2,267124209.746,7.13553434322e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.44346941889e+15,6.99118740133e+16,0.684111138201,7.13553434322e+16,0.0202293107911,0.979770689209,9.58738484456e-18,7.21734709447e+14,6.02559586074e-06,1.40143674166e-17,1.38555065582e-15,1.40143674166e-17,6.40118655852
2611,classical_singular_approach,contraction,166723.721255,5.99791076256e-06,-12.0240993556,13.7969074434,2.70293991633e-08,-18148831014.6,18148831014.6,269583350.509,7.26751828715e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.46355007878e+15,7.12116327927e+16,0.684111138201,7.26751828715e+16,0.020138237304,0.979861762696,9.41327026876e-18,7.31775039389e+14,5.99791076256e-06,1.37598552971e-17,1.36654018814e-15,1.37598552971e-17,6.39658138834
2612,classical_singular_approach,contraction,167493.287603,5.97035286584e-06,-12.0287045258,13.7969074436,2.67824216138e-08,-18315912665.3,18315912665.3,272065187.006,7.40194659804e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.48391008847e+15,7.25355558919e+16,0.684111138201,7.40194659804e+16,0.0200475654453,0.979952434555,9.24231388513e-18,7.41955044235e+14,5.97035286584e-06,1.35099596674e-17,1.34779055385e-15,1.35099596674e-17,6.39197621815
2613,classical_singular_approach,contraction,168266.406107,5.94292158616e-06,-12.033309696,13.7969074439,2.65376964848e-08,-18484536352.6,18484536352.6,274569928.968,7.53886458934e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.50455333411e+15,7.38840925592e+16,0.684111138201,7.53886458934e+16,0.0199572935192,0.980042706481,9.07445849563e-18,7.52276667054e+14,5.94292158616e-06,1.32645969184e-17,1.32929817419e-15,1.32645969184e-17,6.38737104797
2614,classical_singular_approach,contraction,169043.093164,5.91561634175e-06,-12.0379148662,13.7969074441,2.62952042362e-08,-18654716326.7,18654716326.7,277097788.066,7.67831841509e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.5254837559e+15,7.5257700395e+16,0.684111138201,7.67831841509e+16,0.0198674198364,0.980132580164,8.90964793614e-18,7.62741877951e+14,5.91561634175e-06,1.30236849521e-17,1.31105951949e-15,1.30236849521e-17,6.38276587778
2615,classical_singular_approach,contraction,169823.365246,5.88843655356e-06,-12.0425200364,13.7969074444,2.6054923552e-08,-18826466969.3,18826466969.3,279648977.928,7.8203550856e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.54670534886e+15,7.66568455071e+16,0.684111138201,7.8203550856e+16,0.019777942714,0.980222057286,8.74782705789e-18,7.73352674432e+14,5.88843655356e-06,1.27871431547e-17,1.29307110851e-15,1.27871431547e-17,6.37816070759
2616,classical_singular_approach,contraction,170607.2389,5.86138164514e-06,-12.0471252065,13.7969074446,2.58168348921e-08,-18999802795.3,18999802795.3,282223714.157,7.96502248326e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.56822216359e+15,7.8082002669e+16,0.684111138201,7.96502248326e+16,0.0196888604758,0.980311139524,8.58894170907e-18,7.84111081797e+14,5.86138164514e-06,1.25548923698e-17,1.27532950779e-15,1.25548923698e-17,6.37355553741
2617,classical_singular_approach,contraction,171394.730751,5.83445104274e-06,-12.0517303767,13.7969074449,2.55809187166e-08,-19174738453.6,19174738453.6,284822214.351,8.11236937877e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.59003830703e+15,7.95336554806e+16,0.684111138201,8.11236937877e+16,0.0196001714517,0.980399828548,8.43293871691e-18,7.95019153516e+14,5.83445104274e-06,1.2326854872e-17,1.25783133095e-15,1.2326854872e-17,6.36895036722
2618,classical_singular_approach,contraction,172185.857499,5.80764417521e-06,-12.0563355469,13.7969074451,2.53471554856e-08,-19351288728.9,19351288728.9,287444698.118,8.26244544763e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.61215794326e+15,8.1012296533e+16,0.684111138201,8.26244544763e+16,0.0195118739782,0.980488126022,8.27976587001e-18,8.06078971629e+14,5.80764417521e-06,1.21029543413e-17,1.2405732381e-15,1.21029543413e-17,6.36434519704
2619,classical_singular_approach,contraction,172980.635922,5.78096047406e-06,-12.0609407171,13.7969074453,2.51155238828e-08,-19529468542.2,19529468542.2,290091387.099,8.41530128693e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.63458529427e+15,8.2518427575e+16,0.684111138201,8.41530128693e+16,0.0194239663981,0.980576033602,8.12937190096e-18,8.17292647137e+14,5.78096047406e-06,1.18831158375e-17,1.22355193516e-15,1.18831158375e-17,6.35974002685
2620,classical_singular_approach,contraction,173779.082875,5.75439937337e-06,-12.0655458873,13.7969074455,2.48860061447e-08,-19709292952.8,19709292952.8,292762504.984,8.57098843245e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.65732464082e+15,8.40525596837e+16,0.684111138201,8.57098843245e+16,0.0193364470607,0.980663552939,7.98170646936e-18,8.28662320411e+14,5.75439937337e-06,1.16672657755e-17,1.20676417326e-15,1.16672657755e-17,6.35513485666
2621,classical_singular_approach,contraction,174581.215292,5.72796030986e-06,-12.0701510575,13.7969074458,2.46585827313e-08,-19890777159,19890777159,295458277.53,8.72955937609e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.68038032319e+15,8.56152134377e+16,0.684111138201,8.72955937609e+16,0.0192493143216,0.980750685678,7.83672014506e-18,8.40190161596e+14,5.72796030986e-06,1.14553319007e-17,1.19020674808e-15,1.14553319007e-17,6.35052968648
2622,classical_singular_approach,contraction,175387.050184,5.70164272281e-06,-12.0747562277,13.796907446,2.44332341026e-08,-20073936500,20073936500,298178932.583,8.89106758361e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.70375674205e+15,8.72069190941e+16,0.684111138201,8.89106758361e+16,0.0191625665425,0.980837433457,7.69436439176e-18,8.51878371026e+14,5.70164272281e-06,1.12472432652e-17,1.17387649929e-15,1.12472432652e-17,6.34592451629
2623,classical_singular_approach,contraction,176196.604641,5.67544605409e-06,-12.0793613978,13.7969074462,2.42099424952e-08,-20258786456.4,20258786456.4,300924700.095,9.05556751273e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.72745835929e+15,8.8828216768e+16,0.684111138201,9.05556751273e+16,0.0190762020919,0.980923797908,7.55459155088e-18,8.63729179646e+14,5.67544605409e-06,1.10429302039e-17,1.15777030991e-15,1.10429302039e-17,6.34131934611
